,0
9177,"Mach (E.)— History and root of the principle of
the conservation of energy. Cr. 8vo. 59. 60. net
K. PAUL. Apr. II"
9178,"Machell (Hugh W.) ed.-Some records of the
annual Grasmere Sports. The Foreword by
the Rev. Canon H. D. Rawnsley. Illus. from
photographs. 4to. 111*8), pp. 80, 55. net.
edit. de luxe, 215, net...... SIMPKIN, Aug. II"
9179,"Machine drawing, Jones (T. and T. G.) Bks.
2-3, ea. 3s. net...
.Oct. II"
9180,"Machine drawing for beginners, Robson (J. H.)
28, 6d, net
- Jan. II"
9181,"Machine shop mechanics, Colvin (F. H.) 45. 6d. net
Oct, it
Machine shop practice, Kaup (W. J.) 59. 6d. net
Sep. 11"
9182,"Machinery, Business and methods of, Clemson's,
28. 6d. net
May 11"
9183,"Machinery, Dynamics of, Lanza (G.) 1os. 6d. net
Nov. II"
9184,"Machinery, Kinematics of, Barr (J. H.) ios, 6d.
net
· Jan. IT
Machines, Kinematics of, Durley (R. J.) 178. net
May II"
9185,"Machray (Robert)-The Woman wins. Cr. 8vo.
71x41, pp. 352, 6s.........CHATTO, Aug, II"
9186,"Mcllveen (John)-Christ and the Christian life.
Cr. 8vo. 8 X5), pp. 180, 25. 6(l. net
MORGAN & S., Sep. II"
9187,"Macil waine (Sydney W.)— Medical revolution :
a plea for national preservation of health, &c.
Cr. 8vo. 7} X5, pp. 176, 2s. 6d. net
R. S. KING, J une in
MacInnes (Anna Grace)-Recollections of the
life of Miles MacInnes. 8vo., 5s, net.
LONGMANS, Oct. II"
9188,"MacInnes, Miles, Life of, MacInnes (A. G.) 5s. net.
Oct. II"
9189,"McIntosh (James) and Fildes (Paul)-Syphilis
from the modern standpoint. 8vo. 915,
pp. 244, ios. 6d. net......E. ARNOLD, Oct. II"
9190,
9191,"McKerrow (R. B.) Green's Newes both from
heaven and hell, 30s. net
.Sep. 11"
9192,"Mackie (Alexander)-Aberdeenshire. Cr. 8vo.
pp. 208, is. 6d. (Cambridge county geographies.)
CAMB. UNIV. PRESS, June II"
9193,"M'Kie (David)— Tables of compound interest
and annuities. 48 rates. New and rev, edit.
4to. 101 X7), pp. 122, 78. 6d. net
A. BAXENDINE, May u
Mackie (John)-Black man's rock : a story of
the Basuto war, 1879-81. Cr. 8vo. 73 X5,
pp. 250, 25. 6d......
.NISBET, Oct. II"
9194,"Mackie (John)—The Heart of the prairie. New
edit. Cr. 8vo. 71 X5, pp. 288, is, 6d.
NISBET, Feb. Il"
9195,"Mackie (John)---Hidden in the Canadian wilds.
Cr. 8vo. 8 X 5, pp. 346, 5s..... NIS BET, Oct. II"
9196,"Mackie (John)-In search of Smith.
.
Pete'A. RIVERS
, Aug. 11 Maartes, p. 277,23. odolnet Richards, Oct. 11"
9197,"(6
3)
net.
MeIntosh (John Geddes)-The Manufacture of
varnishes and kindred industries : based on
and including the “ Drying oils and varnishes”
of Arch. Livache. 2nd, greatly enlarged, edit.
8vo. 81 X 5), pp. 492, 12s. 6d. net
SCOTT, GREENWOOD, Oct. II"
9198,"M'lver (I.)-Caught on the wing : poems. Cr. 8vo.
38. 6d. net
.W BLACKWOOD, Mar. II"
9199,"Mack (Amy E.)—Bushland stories. Cr. 8vo.
71 X4), pp. 358, 35. 6d. net
AUSTRALIAN BOOK Co., Mar. II"
9200,"Mack (Amy E.)—Bushland Stories. Cr. 8vo.
71 *5), pp. 349, 35. 6d. net
AUSTRALIAN BOOK CO., Jan. II"
9201,"Mack (Louise) — The Romance of a woman of
Thirty. Cr. Svo. 71 X 43, pp. 382, 6s.
A, RIVERS, Jan. II"
9202,"Mack (Louise)-Wife to Peter. Cr. Svo. 7X4},
pp. 314, 6s.....
Mackail (J. W.)-Lectures on poetry.
8vo.
9X54, pp. 348,10s. 6d. net .LONGMANS, Nov.11"
9203,"Mackay (David N.)—The Appin murder : the
historical basis of Kidnapped and
“ Catriona."" Cr. 8vo., pp. 62, is, net
W. HODGE, Sep. II"
9204,"Mackay (David N.) ed.--Trial of Simon, Lord
Lovat of the '45. 8vo. 81x51, pp. 370, 5s. net
(Notable English trials) ..W. HODGE, Oct. II"
9205,"Mackay H.)—Improvised methods of aid in
the field. 16mo., pp. 120, limp, Is. 6d. net
EYRE & S., Oct. II"
9206,"Mackay (H.)—Improvised methods of aid in the
field. 12ino. 51 X4), pp. 112, is, 6d, net
EYRE & S., Dec. II"
9207,"Mackay (H. F. B.)—The Religion of an English-
man. A series of six addresses delivered at
All Saints', Margaret Street. 8vo. 9X52,
pp. 64, 25. net, swd. is, net
LONGMANS, Jan. II"
9208,"Mackay (James Hutton)-Religious thought in
Holland during the nineteenth century. 8vo.
8} *5, pp. 242, 6s....... HODDER & S., Oct. it
Mackay (Jessie) - Poems. 32mo. 31 X2), pp. 80,
IS. 3d,
....W. SCOTT, Sep. 11"
9209,"McKay (W. J. S.)-Operations upon the uterus,
&c. 2nd edit. Ryl. 8vo., Ios. 6d.net
BAILLIÈRE, May II"
9210,"McKenna (L.)--English-Irish phrase dictionary :
compiled from the works of the best writers of
the living speech. 8vo. 81 X5, pp, 285,
35. 6d. net
.M. II. GILL, Nov. 11"
9211,"Mackenzie (A. S.)-The Evolution of literature
8vo. 75. 6d.
..HARRAP, Mar. II"
9212,"Mackenzie (A. S.)-The Evolution of literature.
8vo. 81 X5, pp. 456, 10. 6d. net
J. MURRAY, Sep. II"
9213,"Mackenzie (Compton)—The Passionate elopement.
Cr. 8vo. 7* X5, pp. 352, 6s. ..SECKER, Jan. II"
9214,"Mackenzie (Donald)—The Khalifate of the West.
Being a general description of Morocco. With
maps and illus. 8vo. 8 X51, pp. 288, Ios. 6d.
SIMPKIN, Jan. II"
9215,"Mackenzie (H. Gordon)-Practical siints for
pastoral work among the sick. Ryl. 16mo.
64 X4, pp. 80, 25. 6d. net..K. PAUL, Nov. II"
9216,"Mackenzie (W. A.)- The Red star of night. Cr.
8vo. 78 X 44, pp. 256, 25. net
CONSTABLE, Aug. II"
9217,"Mackenzie (William Andrew)-Rowton House
rhymes. Cr. 8vo. 7X5, pp. 94, 3s. net
W. BLACKWOOD, Feb. II"
9218,"Mackenzie (W. Douglas)—The Ethics of gambling
New and enlarged edit. 12110. 61 X 4), pp. 110
IS. 6d. net.. ......A. MELROSE, May i
Mackenzie (W. Leslie)-Health and disease.
12mo. pp. 254, is, net (Home university library).
WILLIAMS & N., June 11"
9219,"McKeown (Norman)-The Muck rake. Cr. 8yo.
75X43, pp. 256, 25, net.. CONSTABLE, Aug. u
Mackie (John)-The Man who forgot. 8vo.,
swd., 6d.
.. JARROLD, Apr. II"
9220,"Mackie (John)—— The Treasure hunters : a story
of tropical seas. Cr. 8vo. 74 x 44, pp. 268, 25. 60,
JARROLI), Sep. II"
9221,"Mackie (P. Jeffrey)— The Keeper's book : a guide
to the duties of a gamekeeper. 10th edit., re-
written and enlarged. 8vo., reduced to 5s, net
AUTHOR, Aug. II"
9222,"McKillop (M.) and Atkinson (M.)- Economics,
descriptive and theoretical, Cr. 8vo. 7} X41,
Pp. 418, 3s. 60....
. ALLMAN, Oct. II"
9223,"Mackinder (H. J.)- The Nations of the modern
world: an elementary study in geography., Cr.
8vo, 7 X 5, pp. 336, 25. ....G. PHILIP, Feb. II"
9224,"McKinney (A. H.)—Practical pedagogy in the
Sunday school. Cr. 8vo. 74 X5, pp. 128, is. 6d.
...REVELL, May II"
9225,"Mackinnon (Albert Glenthorne) — The Bible Zoo :
a series of addresses to young people on some
birds, beasts and insects of the Bible. Cr. 8vo.
7} x 41, pp. 244, 35. 64. . . ALLENSON, Apr. II"
9226,"Mc Kisack (Henry Lawrence)-A Dictionary of
medical diagnosis. 2nd edit. 8vo. 8X 59,
pp. 602, Ios. 6d, net ...BAILLIÈRE, Dec, II"
9227,"Mackness (Mabel)---Bravest of all, and other tales.
Cr. 8vo. pp. 126, Is. ........ BLACKIE, Sep. 11"
9228,"Mackness (Mabel)-Cherrythorpe Fair. Cr, 8vo.
pp. 126, IS.
BLACKIE, Sep. II"
9229,"Maclachlan (D.)-A Treatise on the law of
merchant shipping, 5th edit., by E. L. de
Hart and A, T, Bucknill. Ryl. 8vo. 50s.
Sweet & M., Jan. II"
9230,"iv Lachlan (J. M.)—Urban District Councils :
how they work, and how to work them,
Cr. 8vo., pp. 244, swd. is. net
P. S. KING, July 11"
9231,"MʻLachlan, Mrs., Trial of, Roughead (W.) 55. net
Mar. 11"
9232,"Maclagan, Archbishop, How (F. D.) 16s. net
Νου. ΙΙ"
9233,"McLaren (A. D.)-An Australian in Germany.
8vo. 8 X 51, pp. 324, 6s. net CONSTABLE, Oct. II"
9234,"Maclaren (Alexander)-Pulpit prayers.
Second
Ser. 8vo. 91 x6, pp. 318, 75. 6d.
HODDER & S., Oct. II"
9235,"McLaren (Amy)—The Yoke of silence, Cr. 8vo.,
74 X5, pp. 306, 5s..... MILLS & B., Aug. II"
9236,"M'Laren (E. T.)- Dr. Lindsay Alexander. 12mo.
pp. 42, is. net (Little books on religion)
HODDER & S., Oct. II"
9237,"McLaren (E. T.)- Dr. McLaren of Manchester :
a sketch. Cr. Svo. 8 X5, pp. 280, 6s.
HODDER & S., Nov II"
9238,"Maclaren (Ian)-Young barbarians. Pop. edit,
Cr. 8vo. pp. 320, is, net HODDER & S., Feb. II"
9239,"McLaren, Dr., of Manchester, McLaren (E. T.) 6s.
Nov. II"
9240,"McLaughlin (M. S.)-Verse-thoughts. Cr. 8vo
IS. net.
..HEADLEY, Dec. II"
9241,
9242,"a
58. net
8vo.
M'LAURIN
M'Laurin (John P.)-Self-education in pronuncia-
tion. 12mo., pp. 98, swd. od. net
W. & R. HOLMES, Jan. II"
9243,"M'Laurin (John P.)-Self-education in gesture for
public speaking. Cr. 8vo., pp. 102, swd. Is.
net
..SIMPKIN, Dec. 10"
9244,"Maclean (J. Kennedy)-Dr. Pierson and his
message: a sketch of the life and work of a
great preacher, &c. 8vo. 9X54, pp. 286,
3s. 6d. net
MARSHALL Bros., July 11"
9245,"Maclean (Norman)--The Burnt offering. Cr. 8vo.
8 X5, pp. 238, 3s. 6d. net ..NISBET, Mar, il"
9246,"McLean (Norman) see Brooke (A. E.) and McLean.
Macleane (Douglas) ed.-Famous sermons by
English preachers. With intro. notes. 8vo.
81x5, pp. 340, 6s. net ......PITMAN, Oct. II"
9247,"Macleane (Douglas)—The Great solemnity of the
Coronation of a King and Queen according
to the use of the Church of England. With
notes and excursions, liturgical, historical,
and descriptive. Cr. 8vo. 71 X41, pp. 360,
.G. ALLEN, May II"
9248,"Maclehose (Sophia H.)—Tales from Spenser,
chosen from The Faerie Queene.
7th edit.
12mo, 6 X 4, pp. 208, bds. Is. 6d.
MACLEHOSE, July II"
9249,"Macleod (Herbert W. G.)-Hygiene for nurses,
theoretical and practical. Illus. Cr. 8vo,
7 X 5, pp. 246, 35. 6d. net.... SMITH, F., May 11"
9250,"McLeod (Malcolm James)— The Unsearchable
riches. 8vo., 8 X 51, pp. 236, 3s 6d. net
REVELL, Sep. 11"
9251,"Macleod (Mary)-The Shakespeare story-book.
Cr. 8vo. 73 X 44, pp. 318, is. 6d.
GARDNER, DARTON, Oct. II"
9252,"Macleod (Norman)—The Gold thread. Re-issue.
12mo., pp. 82, bls. 2s. 6d. net
FOULIS, Nov. II"
9253,"Macleod (Norman)— The Starling. Cr.
Pp. 232, IS.
.BLACKIE, May II"
9254,"MacMahon (Ella)—
The Straits of poverty :
a study of temperament. Cr. 8vo. 78 X 5,
PP. 370, 6s.
CHAPMAN & H., Feb. II"
9255,"MacMahon (P. A.)- Memoir on the theory of
the partition of numbers. Part 5 Partitions
in two-dimensional space. 4to., Swd. 28. net
DULAU, May II"
9256,"MacMahon (P. A.)- Memoir on the theory of the
partition of numbers. Part 6. (Roy. Soc.).
4to., swd. Is. 6d. net . DULAU, Sep. 11"
9257,"Macmillan (Donald)-A Short history of the
Scottish people. 8vo. 91 X51, pp. 504, 1os. 60.
net
HODDER & S., Nov. II"
9258,"McMillan (Grace A.)-Swedish recreative exer-
cises for school and playground. 8vo. 8} X5},
Pp. 94, 2s, net
.MCDOUGALL, Mar. II"
9259,"Macmillan (H. F.)-Handbook of tropical
gardening and planting, with special reference
to Ceylon. Illus. 8vo. 1os. 6d. net
DULAU, Jan. II"
9260,"McMillan (Margaret)-The Child and the state.
8vo. 71 x 44, pp. 204, is. net (The Socialist
lib., ix)
.NAT. LABOUR PRESS, Mar. II"
9261,"Macmillan's Rcform arithmetic. Book 5. Cr. 8vo.
MACMILLAN, Nov. 11"
9262,"Macmorran (K. M.) ed.-Questions and answers
for the Justice of the Peace : connected with
Local Government, Public Health, &c., 1897-
1909. 4to. 11 X8, pp. 812, 328. 6d. net
"" JUSTICE OF THE PEACE,” Aug. II"
9263,"Macmorran's Local government, 1910. 8vo.
I2s. 6d. net
BUTTERWORTH, Feb. II"
9264,"Mac Munn (G. F.) see Lovett (A.C.) and Mac Munn.
Macnaghten (Hugh)—Verse ancient and modern,
12mo. 64x44, pp. 134, 3s. net
G. ALLEN, Dec. II"
9265,"Macnaghten (T. C.)-An Old maid's birthday.
16mo., 28. 60, net......E. MATHEWS, July 11"
9266,"Macnamara (Rachel Swete)-Spinners in silence.
Cr. 8vo. 71 X41, pp. 326, 6s.
W. BLACKWOOD, Oct. 11"
9267,"Macnaughtan (S.)-The Gift. I 2mo., 7d. net
NELSON, May ni
Macnaughtan (S.)--Peter and Jane. CI. 8vo.
74 X5, pp. 316, 6s. .METHUEN, Sep. II"
9268,"McNeil (Everett)—Fighting with Fremont :
tale of the conquest of California. Cr. 8vo
7! X5, pp. 362, 3s. 6d.......CHAMBERS, Oct. II"
9269,"McNeile (A. H.)—The Book of Numbers. In the
Revised Version, with intro. and notes. 12mo.,
63 X4, pp. 224, 28. 6d. net (Cambridge Bible
for schools and colleges)
CAMB. UNIV. PRESS, June 11"
9270,"McNeile (A. M. and J. D.)-A School calculus.
8vo. 93 x5, pp. 388, 78. 6d.
MURRAY, May II"
9271,"Macnutt (Frederic B.) The Inevitable Christ.
Sermons preached in Southwark Cathedral.
8vo. 81 X5}, pp. 236, 35. 60. net (Preachers of
to-day)
.R. SCOTT, Sep. II"
9272,"Macphail (Hector)—Model answers to questions
set by the Medico-Psychological Association.
Cr. 8vo. 71 X 4, pp. 162, 2s net
SCIENTIFIC PRESS, Sep. II"
9273,"Macphail (S. R.)—The Epistle of Paul to the
Colossians. Cr. 8vo. 71 X4t, pp. 130, is. 6d.
(Handbooks for Bible classes)
T. & T. CLARK, May il"
9274,"Macpherson (Hector)— The Intellectual develop-
ment of Scotland. Cr. 8vo. 8 X5}, pp. 246, 6s.
HODDER & S., Nov. II"
9275,"Macpherson (W. M.)-The Path of life : thoughts
on personal salvation. Memorial edit, Cr. 8vo.
8 X5, pp. 256, 25. 6d. net.... OLIPHANT, Oct. II"
9276,"McQuade (W.)-Engines and boilers practically
considered. Re-issue. 8vo., 35. 6d. net
BELL, May 11"
9277,"Macquoid (Katharine S.)-Molly Montague's
love story. Cr. 8vo. 8 X5, pp. 246, 3s. 6d.
NATIONAL Soc., Oct. II"
9278,"Macrae (J. A.)-For kirk and King : being the
memoirs of John Paterson of Whitefoord.
Cr. 8vo. 7! X5, pp. 302, 3s. 6d.
W. BLACKWOOD, Dec, 11"
9279,"Macray (W. D.)-A Register of the members of
St. Mary Magdalen College, Oxford, from the
foundation of the College. New series, ol. 7.
Fellow, 1882-1910. Ryl. 8vo. 9 X5}, 6s, net
FROWDE, Aug. II"
9280,"Mac Regol of Birr, Gospels of, Hemphill (S.)
..Feb. 11"
9281,"Macrory (E.)-Notes on the Temple organ,
3rd edit., by M. M. Mackenzie. Ryl. 16mo.
2s. 6d. net.
BELL, May il"
9282,"Mac's adventures, Barlow (J.) 6s. .. Jan. 11"
9283,"McTodd, Hyne (C. J. C.) 6d.....
.Mar. II"
9284,"Mac Veagh (Jeremiah)— Home rule in a nutshell :
a pocket book for speakers and electors, and
impres. 16o., PP. 94, 7d, net, swd. 3d, net
SEALY, BRYERS, Nov. II"
9285,"Macy (S. B.)— The Children's book of prayers.
16mo. pp. 70, is. net ....LONGMANS, A pr. II"
9286,"Macy (S. B.)--The Master builders : being the
story of the acts of the apostles re-told to
children. Illus. 410. 10 X71, pp. 340, 38. 6d. net
LONGMANS, Nov. II"
9287,"Mad love, Brame (C. M.) 6d.
.. Apr. II"
9288,"Madagascar : In the midst of the floods, Jones
(N.) is.
Oct. II"
9289,Madame Bovary Flaubert (G.) 6d.......Jan. II
9290,"Madan (A. C.)-Living speech in Central and
South Africa. An essay introductory to the
Bantu family languages. 8vo. 91x58,
pp. 96, 6s, net
(Clarendon Press) FROWDE, Jan. II"
9291,"Madcap Violet, Black (W.) is. net..
.Νου, ΙΙ"
9292,"Madeley (Walter)--Noctes Latinæ : written,
adapted, or arranged. Cr. 8vo., pp. 96, 25.
(Woodbridge) M. LODER, Mar. 11"
9293,"IS. 6d.
IS."
9294,"Mademoiselle Celeste, Knight (A. F.) 68. Sep. II"
9295,"Mademoiselle de Maupin, Gautier (T.) Is. 6d., 28.
net ...
..Sep. II"
9296,"Madge Carrington and her Welsh neighbours ; by
Draig Glas.” Cr. 8vo. 7% X4, pp. 302, 6s.
S. PAUL, Aug. II"
9297,"Madison (J. J. and J.) Federalist, 6s, net Mar. II"
9298,"Madness of love, Rowlands (E. A.) 6d..... June II"
9299,"Madras House, Barker (G.) 28., Is. 6d. net Jan. II"
9300,"Maeterlinck (Maurice)— The Blue Bird : a fairy
play in six acts. Illus. edit. 4to. 104x7!,
PP. 228, 215, net.
..METHUEN, Oct. II"
9301,"Maeterlinck (Maurice)—The Blue bird : a fairy
play in six acts. Pop. edit.
12mo., pp. 286,
IS. net
...METHUEN, Oct. II"
9302,"Maeterlinck (Maurice)—The Buried temple. Trans.
by Alfred Sutro. 12mo. 64 X4, pp. 262, 28. 6ů.
Ithr 3s. 6d, net ....G. ALLEN, Mar. II"
9303,"Maeterlinck (Maurice)-Death. 12mo. 7X41,
pp. 124, 35. 6d. net........METHUEN, Oct. II"
9304,"Maeterlinck (Maurice) — The Double garden
Pocket edit. 12mo, 61 x 4, pp. 306, 2s. 6d. net;
luhr. 38. 6d. net ..G. ALLEN, Mar. 11"
9305,"Maeterlinck (Maurice)-Life and flowers. Pocket
edit. 12mo. 64 X4, pp. 320, 25, 6d. net ; Ithr.,
3s. 6d, net
.G. ALLEN, Apr. II"
9306,"Maeterlinck (Maurice)-The Life of the bee.
Trans. by Alfred Sutro. Illus. by Edward
J. Detmold. 410, 11}x81, pp. 244, 218. net
G. ALLEN, Nov. II"
9307,"Maeterlinck (Maurice) — Three plays. I2mo.
64 X 4, pp. 136, is. 6d. net; Ithr. 25. 60. net
GOWANS & G., Feb. II"
9308,"Maeterlinck, Maurice, Thomas (E.) 5s. net Oct. II"
9309,"Maeterlinck, On, Rose (H.) 25., is, net....Nov. II"
9310,"Magdalen Col., Oxford, Register of members,
Macray (W. D.) New ser. Vol. 7, 6s. net
Aug. 11"
9311,"Magee (A. V.)-Alone with Christ : addresses.
Cr. 8vo., pp. 68, swd. is. net
MOWBRAY, Mar. II"
9312,"Magic crook, Macdonald (G.) 6s, net....Dec. II"
9313,"Magic dragon, Harvey (B. S.) is. 6d. net Oct. II"
9314,"Magic fishbone, Dickens (C.) is. net.... ...Oct. II"
9315,"Magic flute(The) (Die Zauberflöte). Trans, from
the German for performance at Cambridge,
Deceniber, 1911. Cr. 8vo., pp. 66, swd. is. net
W. HEFFER, Oct. II"
9316,"Magic flute, Mozart's, Dent (E. J.) is. net Oct. II"
9317,"Magic horse, &c., Housman (L.) 35. 6d, net Oct. II"
9318,"Magic of Spain, Bell (A. F. G.) 5s. net....Sep. II"
9319,"Magic of the Hill, Schwann (D.) 6s....... Apr. Il"
9320,"Magic of the sea, Connolly (Capt. J.) .... Aug. II"
9321,"Magic, Our, Maskelyne (N.) and Devant (D.)
75, 6d. net
Nov. II"
9322,"Magic sieve, Hamilton (J.) 6d, net. ...Oct. II"
9323,"Magic uncle, Cule (W. E.) is.
.. Apr. 11"
9324,"Magician in many lands, Bertram (C.) 7s. 6d.
Nov. II"
9325,"Magicians' tricks, Hatton (H.) and Plate (A.)
45. 6d. net.....
May 11"
9326,"Magie (W. F.)—Principles of physics. 8vo.
78. 6d. net
.BELL, Sep. II"
9327,"Magistrates' general practice (The)-Edit. by
C. M. Atkinson. 8th edit. 8vo. 205.
STEVENS & SONS, Feb. II"
9328,"Magistrates (Ireland) : Return (post free) 4d.
WYMAN, Dec. II"
9329,"Magnay (Sir William)—The Long hand :
ronance. Cr. 8vo. 73 X5, pp. 316, 6s.
S. PAUL, Oct. 11"
9330,"Magnay (Sir William)— The Man-trap. 8vo.,
swd. 6d.
....NEWNES, Nov. II"
9331,"Magnay (Sir William)— The Powers of mischief.
8vo, swd. 6d.
WARD, L., Jan. II"
9332,"Magnay (Sir W.)--A Prince of lovers. 12mo., 7d.
net
..W. COLLINS, Sep. II"
9333,"MAKING
Magner (D.)-Magner's Standard liorse and stock
book. Ryl, 8vo., half-bnd. 215. net
H. CAMP, Nov. II"
9334,"Magnetic circuit, Karapetof (V.) 8s. 6d. net
Nov. II"
9335,"Magnetic measurements, Hazard (D. L.) 4s. net
July 11"
9336,"Magnetism and electricity, Senior, Jude (R. H.)
and Satterly (J.) 55.
Sep. 11"
9337,"Magyar poems, Vallyi (N. de) and Stuart (D. M.)
25., 35, 6d. net..
..Dec. II"
9338,"Mahaffy (John Pentland)-The Silver age of the
Greek world. 12mo., pp. 490, 6s. net
CAMB, UNIV. PRESS, May it
Mahatma and the hare, Haggard (H. R.) 25. 6d. net
Oct. II"
9339,"Mahāvyutpatti
. Part 3, ed. by J. P. Minayeff, in
Sanskrit and Russian. Ryl. 8vo., pp. 284, swd.
28. 6d. net (Bibliotheca Buddhica, 13)
LUZAC, Dec. II"
9340,"Mahomed Kasmir Ferishta--History of the Rise
of the Mahomedan Power in India till the year
A.D. 1612. Trans. from the Persian by J. Briggs.
8vo. 3os. net......K. PAUL, Mar. II"
9341,"Mahomedan power in India, Mahomed Kasmir
Ferishta, 3os. net
..Mar. II"
9342,"Mahomet, Life of, Irving (W.) 15., 28. net.. Sep. II"
9343,"Mahometanism, Stubbe (H.) 6s, net......May i
Mahood (J. W.)— The Lost art of meditation.
Cr. 8vo. 73 X5, pp. 190, 35. éd. net
REVELL, May 11"
9344,"Maid of Killeena, Black (W.) is. net.... june II"
9345,"Maid of Orleans, Benson (R. H.) play, 3s. net
Oct. II"
9346,"Maid of the Malverns, Porter (T. H.) 6S. June 11"
9347,"Maidment (Miss E. A.)- The Home dairy and its
management. 9th edit.
Cr. 8vo., pp. 136,
swd. 35. 6d...
. SIMPKIN, Dec. II"
9348,"Maid's comedy (The)-A chivalrous romance in
thirteen chapters. Cr. 8vo. 73 X5, pp. 200.
35. 6d. net
... SWIFT, July II"
9349,"Maid's money, Dudency (Mrs. H.) 6..... Dec. II"
9350,"Maine, &c., Spirit leveling in, 1896-1909, Marshall
(R.) is. 6d. net
Mar. II"
9351,"Mainspring, Ash (C. A.) 6s.
..May 11"
9352,"Main waring (A.)--Crown and company: His-
torical records of 2nd Battalion Royal Dublin
Fusiliers, 1662-1911. 410. 30s. net
A. L. HUMPHREYS, Sep. II"
9353,"Mair (G. H.)-English literature : modern.
12mo., pp. 256, is. net (Home university library)
WILLIAMS & N., Oct. II"
9354,"Mair (William)-My liſe. Cr. Svo. & X5, PP: 368,
6s...
HODDER & S., May II"
9355,"Maistre (Xavier de) — Voyage autour de ma
chambre. 12mo. limp. is. (Siepmann's French
ser.)
..MACMILLAN, Mar. II"
9356,"Maitland (Alfred L.)-I lived as I listed. Pop.
edit. Cr. 8vo. pp. 390, Is. net
GARDNER, DARTON, Oct. II"
9357,"Maitland (Ella Fuller)-By land and by water.
8vo. 8* X54, pp. 292, 6s. GARDNER, D., Nov. II"
9358,"Maitland (Frederic William)-Collected papers.
Edit. by H. A. L. Fisher. 3 vols. Deny 8vo.
pp. 510, 572, and 502, 30s. net
CAMB. UNIV. PRESS, May II"
9359,"Maitland (J. A. Fuller-) see Fuller-Maitland.
Major (E.)-George V, King and Emperor.
Čr. 8vo. 71 X43, pp. 196, is. 6d., bds. Is.
NISBET, Mar, 11"
9360,"Majorca, &c. : Fortunate Isles, Boyd (M. S.)
I2s. 6d. net
Fcb. II"
9361,"Major's niece, Birmingham (G. A.) 6s... Apr. II"
9362,"Make-believe, Scott (J. R.) 65.. ...Scp. II"
9363,"Makers of mischief, Hyatt (S. P.) 66.. ...0d. II"
9364,"Makeshifts and realities, Robins (G.) 6d. net
Sep. 11"
9365,"Making good, Faris (J. T.) 3s. 60. net ..Iay II"
9366,"Making of men, Nankiwell (C.) is. net Mar. 1
Making of Treherne, Butcher (J. W.) 35. 6d.
Oct. 11"
9367,a
9368,"45. net
55. net
ܕ
Malachi, Date of, Samuels (J.) 6d. . Ang. II"
9369,"Malaria, Prevention of, in Malay States, Watson
(M.) 7s. 64.
.... Feb. II"
9370,"Malay forests, In, Maxwell (G.) 6s. net.... Sep. II"
9371,"Malay MSS., Catá of, Bodleian Library. 165. net
Nov. II"
9372,"Malay States (Federated)-Reports for 1910
(post free), 9d....... WYMAN, Dec. II"
9373,"Malcolm (Jolin H.)--The Merchant shipping and
relative Acts : classified for reference. 4to.
10 X7}, pp. 400, 125, 6d. net W. HODGE, Sep. II"
