original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Thomas (H. H.)—Garden work for every day, Cr. 8vo. 74 X 5, pp. 164, Is. 6d. net; swd. 15. net CASSELL, Feb. 13",298,306,,Thomas (H. H.),"Garden work for every day,",Cr. 8vo.,"74 X 5, pp. 164, Is. 6d. net; swd. 15. net",CASSELL,Feb. 13,False,1913
"Thomas (Margaret)—How to judge pictures, and edit. 12mo. 7 X4, pp. 190, 28. net GIBBINGS, May 13",298,306,,Thomas (Margaret),"How to judge pictures, and edit.",12mo.,"7 X4, pp. 190, 28. net",GIBBINGS,May 13,False,1913
"Thomas (N. W.)-Anthropological report on the Ibo-speaking peoples of Nigeria. Part 1, Law and custom ; Part 2, Dictionary ; Part 3, Pro- verbs, narratives, vocabularies, and grammar. 8vo. 81 X52, .HARRISON, Apr 13",298,306,,Thomas (N. W.),"Anthropological report on the Ibo-speaking peoples of Nigeria. Part 1, Law and custom ; Part 2, Dictionary ; Part 3, Pro- verbs, narratives, vocabularies, and grammar.",8vo.,"81 X52, .",HARRISON,Apr. 13,False,1913
"Thomas (Philip)-A Religion of this world : being a selection of Pe sitivist addresses. Cr. 8vo. 8 X5, pp. 144, 25. 6d. net.... WATTS, Sep. 13",298,306,,Thomas (Philip),A Religion of this world : being a selection of Pe sitivist addresses.,Cr. 8vo.,"8 X5, pp. 144, 25. 6d. net....",WATTS,Sep. 13,False,1913
"Thompson (George) ---Geometry of building con- struction. 8vo., pp. 142, Is. 6d. net ROUTLEDGE, May 13",298,306,,Thompson (George),Geometry of building con- struction.,8vo.,"pp. 142, Is. 6d. net",ROUTLEDGE,May 13,False,1913
"Thompson (Sir Henry)-Diet in relation to age and activity. Reissue. Cr. 8vo. 71 X41, pp. 134, 25. net WARNE, Apr. 13",298,306,,Thompson (Sir Henry),Diet in relation to age and activity. Reissue.,Cr. 8vo.,"71 X41, pp. 134, 25. net",WARNE,Apr. 13,False,1913
"Thompson (Henry)—Elementary lectures veterinary science : for agricultural students, farmers, and stock-keepers. 4th edit. 8vo. 83 X55, pp. 560, Ios. 6d. net BAILLIÈRE, Feb. 13",298,306,,Thompson (Henry),"Elementary lectures veterinary science : for agricultural students, farmers, and stock-keepers. 4th edit.",8vo.,"83 X55, pp. 560, Ios. 6d. net",BAILLIERE,Feb. 13,False,1913
"Thompson (J. Denton, Bp.)–Central churchman- ship; or, The Position, principles and policy of evangelical churchmen in relation to modern thought and work. Cr. 8vo., Is, net LONGMANS, Jan. 13",298,306,,"Thompson (J. Denton, Bp.)","Central churchman- ship; or, The Position, principles and policy of evangelical churchmen in relation to modern thought and work.",Cr. 8vo.,"Is, net",LONGMANS,Jan. 13,False,1913
"Thompson (J. Denton)-The Holy Communion : a manual, historical, doctrinal and devotional. 12mo. 67 X4), pp. 126, is. 6d. net LONGMANS, Oct. 13",298,306,,Thompson (J. Denton),"The Holy Communion : a manual, historical, doctrinal and devotional.",12mo.,"67 X4), pp. 126, is. 6d. net",LONGMANS,Oct. 13,False,1913
"Thompson (Louisa)-Rex; or, Winning the Victoria Cross. 'Cr. 8vo. 73 X 44, pp. 350, 29. 6d. JARROLD, Oct. 13",298,306,,Thompson (Louisa),"Rex; or, Winning the Victoria Cross.",'Cr. 8vo.,"73 X 44, pp. 350, 29. 6d.",JARROLD,Oct. 13,False,1913
"Thompson (P.)--Navigation : a method of finding a ship's position at sea by one observation only. 8vo. 35. 6d. net .LONGMANS, Oct. 13",298,306,,Thompson (P.),Navigation : a method of finding a ship's position at sea by one observation only.,8vo.,35. 6d. net .,LONGMANS,Oct. 13,False,1913
"Thom's Canadian Torrens system. 8vo. 635. net BUTTERWORTH, June 13",298,306,,,Thom's Canadian Torrens system.,8vo.,635. net,BUTTERWORTH,June 13,False,1913
"Thom's Official directory of the United Kingdom of Great Britain and Ireland for the year 1913. 8vo., 20s. net SIMPKIN, Jan. 13",298,306,,,Thom's Official directory of the United Kingdom of Great Britain and Ireland for the year 1913.,8vo.,20s. net,SIMPKIN,Jan. 13,False,1913
"Thomson (Alexis) and Miles (Alexander) - Manual of surgery. Vol. 3, Operative surgery. 2nd edit. Cr. 8vo. 7) X44, pp. 636, ios. 6d. net FROWDE, Nov. 13",298,306,,Thomson (Alexis) and Miles (Alexander),"Manual of surgery. Vol. 3, Operative surgery. 2nd edit.",Cr. 8vo.,"7) X44, pp. 636, ios. 6d. net",FROWDE,Nov. 13,False,1913
"Thomson (D. Croal)-Landscapes, Corot. Pt. I. 28. od. net..... Thomson (G. Sutherland)-British and colonial dairying: for school, farm and factory. 8vo. 81x5, pp. 476, 9s. C. LOCKWOOD, Nov. 13",299,307,,Thomson (D. Croal),"Landscapes, Corot. Pt. I.",,28. od. net.....,"Thomson (G. Sutherland)-British and colonial dairying: for school, farm and factory.",Nov. 13,False,1913
"Thomson (J. Arthur)-Heredity. 2nd edit. 8vo. 81 X54, pp. 644, 9s. net......MURRAY, Jan. 13",299,307,,Thomson (J. Arthur),Heredity. 2nd edit.,8vo.,"81 X54, pp. 644, 9s. net......",MURRAY,Jan. 13,False,1913
"Thorburn (S. S.)-Sir John's conversion. Cr. 8vo' 71 X5, pp. 436, 6s....... ..K. PAUL, June 13",299,307,,Thorburn (S. S.),Sir John's conversion.,Cr. 8vo',"71 X5, pp. 436, 6s.......",K. PAUL,June 13,False,1913
"Thomson (John)-Francis Thompson, the Preston-born poet. Cr. 8vo. 8 X 5, pp. 122, 35. 6d. net ..SIMPKIN, Nov. 13",299,307,,Thomson (John),"Francis Thompson, the Preston-born poet.",Cr. 8vo.,"8 X 5, pp. 122, 35. 6d. net ..",SIMPKIN,Nov. 13,False,1913
"Thorne (C. E.)-Farm manures. Cr. 8vo., 75. 6d. net... . ROUTLEDGE, May 13",299,307,,Thorne (C. E.),Farm manures.,Cr. 8vo.,75. 6d. net...,ROUTLEDGE,May 13,False,1913
"Thomson (J. H.) and Redwood (Sir B.)--Hand- book on petroleum. 3rd edit., rev. and enlarged. 9} X6, pp. 365, 88. 61. net C. GRIFFIN, Dec. 13",299,307,,Thomson (J. H.) and Redwood (Sir B.),"Hand- book on petroleum. 3rd edit., rev. and enlarged.",,"9} X6, pp. 365, 88. 61. net",C. GRIFFIN,Dec. 13,False,1913
"Thomson (Sir J. J.)-Rays of positive electricity and their application to chemical analysis. Illus. 8vo. 9 X6, pp. 140, 55. net LONGMANS, Dec. 13",299,307,,Thomson (Sir J. J.),Rays of positive electricity and their application to chemical analysis.,8vo.,"Illus. 9 X6, pp. 140, 55. net",LONGMANS,Dec. 13,False,1913
"Thomson (John Stuart)—China revolutionised. Illus. 8vo. 9 * 5, pp. 598, 125. éd. net T. W. LAURIE, Aug. 13",299,307,,Thomson (John Stuart),China revolutionised.,8vo.,"Illus. 9 * 5, pp. 598, 125. éd. net",T. W. LAURIE,Aug. 13,False,1913
"Thomson (Lettice) and Dobson (Alban) - Children's singing games : a book of verse and music for children. For use in the home and kindergarten. 4to., Is. 61. H. MARSHALL, Aug. 13",299,307,,Thomson (Lettice) and Dobson (Alban),Children's singing games : a book of verse and music for children. For use in the home and kindergarten.,4to.,Is. 61.,H. MARSHALL,Aug. 13,False,1913
"Thomson (R. B.)--On the Comparative anatomy and affinities of the arucarincæ. Illus. (Phil. trans., Royal Society). 4to., pp. 50, swd. 45. net DULAU, May 13",299,307,,Thomson (R. B.),"On the Comparative anatomy and affinities of the arucarincæ. Illus. (Phil. trans., Royal Society).",4to.,"pp. 50, swd. 45. net",DULAU,May 13,False,1913
"Thomson (S. J.)-The Silent India : tales and sketches of the masses. Illus. 8vo. 9 X 51, pp. 380, Ios. 6d. net .. W. BLACKWOOD, Sep. 13",299,307,,Thomson (S. J.),The Silent India : tales and sketches of the masses. Illus.,8vo.,"9 X 51, pp. 380, Ios. 6d. net ..",BLACKWOOD,Sep. 13,False,1913
"Thoreau (H. D.)-Excursions. 8vo. 55. net HARRAP, Nov. 13",299,307,,Thoreau (H. D.),Excursions.,8vo.,55. net,HARRAP,Nov. 13,False,1913
"Thorley (Wilfred C.) ed.-An English reader, for foreign students (19th century). Cr. 8vo., pp. 340, 28. 6d.... MACMILLAN, Aug. 13",299,307,,Thorley (Wilfred C.),"ed.-An English reader, for foreign students (19th century).",Cr. 8vo.,"pp. 340, 28. 6d....",MACMILLAN,Aug. 13,False,1913
"Thorne (Guy) -Not in Israel. Cr. 8vo. 71 x 5, pp. 348, 6s. ...CASSELL, June 13",299,307,,Thorne (Guy),Not in Israel.,Cr. 8vo.,"71 x 5, pp. 348, 6s. ...",CASSELL,June 13,False,1913
"Thome (Guy)—The Race before us. Pop. edit. Cr. 8vo., pp. 158, bds., is, net F. V. WHITE, Mar. 13",299,307,,Thome (Guy),The Race before us. Pop. edit.,Cr. 8vo.,"pp. 158, bds., is, net",F. V. WHITE,Mar. 13,False,1913
"Thorne (Guy)—The Vintage of vice. Re-issue. Cr. 8vo. 78 X 5, pp. 490, 25. net GREENING, Aug. 13",299,307,,Thorne (Guy),The Vintage of vice. Re-issue.,Cr. 8vo.,"78 X 5, pp. 490, 25. net",GREENING,Aug. 13,False,1913
"Thornhill (Albert)-Heroes of faith : from Wiclif to Priestley. Illus. Cr. 8vo., pp. 160, is. 6d. net. .S. S. A., Nov. 13",299,307,,Thornhill (Albert),Heroes of faith : from Wiclif to Priestley. Illus.,Cr. 8vo.,"pp. 160, is. 6d. net. .",S. S. A.,Nov. 13,False,1913
"Thornhill (John Bensley)—British Columbia in the making, 1913. Illus. 8vo. 81 X 51, pp. 190, 5s. net. CONSTABLE, July 13",299,307,,Thornhill (John Bensley),"British Columbia in the making, 1913. Illus.",8vo.,"81 X 51, pp. 190, 5s. net.",CONSTABLE,July 13,False,1913
"Thornsby (Frederick W.)—Dictionary of organs and organists. 8vo. 81 X54, pp. 358, 6s. net H. LOGAN, Mar. 13",299,307,,Thornsby (Frederick W.),Dictionary of organs and organists.,8vo.,"81 X54, pp. 358, 6s. net",H. LOGAN,Mar. 13,False,1913
"Thorold (Algar Labouchere) - The Life of Henry Labouchere. Ryl. 8vo. 91 X6, pp. 538, 185. net CONSTABLE, Oct. 13",299,307,,Thorold (Algar Labouchere),The Life of Henry Labouchere.,Ryl. 8vo.,"91 X6, pp. 538, 185. net",CONSTABLE,Oct. 13,False,1913
"Thoroughbred mongrel, Townsend (S.) 25. 6d. net Thorp (Theodore)-Rob Roy: the story of a stag. 4to. 81 x6, pp. 144, 6s. net HODDER & S, Sep. 13",299,307,"Thoroughbred mongrel, Townsend (S.) 25. 6d. net",Thorp (Theodore),Rob Roy: the story of a stag.,4to.,"81 x6, pp. 144, 6s. net",HODDER & S.,Sep. 13,False,1913
"Thorpe (Sir Edward) --A Dictionary of applied chemistry. Vol. 4, Oilstone-Soda nitre. Rey. and enlarged edit. Illus. Ryl. 8vo., 455. net LONGMANS, May 13",299,307,,Thorpe (Sir Edward),"A Dictionary of applied chemistry. Vol. 4, Oilstone-Soda nitre. Rey. and enlarged edit. Illus.",Ryl. 8vo.,455. net,LONGMANS,May 13,False,1913
"Thorpe (Sir Edward)--The Seine from Havre to Paris. 8vo. 9 X5), pp. 516, 125. 6d. net MACMILLAN, July 13",299,307,,Thorpe (Sir Edward),The Seine from Havre to Paris.,8vo.,"9 X5), pp. 516, 125. 6d. net",MACMILLAN,July 13,False,1913
"Thoughts and fancies, Lathbury (Mrs. D. C.) is, 6d. net Thoughts for the future. By A. W. 16mo., IS. ; ithr, 25... .W. SCOTT, June 13",299,307,"Thoughts and fancies,",Lathbury (Mrs. D. C.),"is, 6d. net Thoughts for the future. By A. W.",16mo.,"IS. ; ithr, 25...",W. SCOTT,June 13,False,1913
"Thread of gold calendar (The), 1914. Is, net SIMPKIN, July 13",299,307,,,"Thread of gold calendar (The), 1914.",,"Is, net",SIMPKIN,July 13,False,1913
"Tidde man (L. E.)- Judith's victory. Cr. 8vo. 71 X5, pp. 256, 25. 6d.......S.P.C.K., Oct. 13",300,308,,Tidde man (L. E.),Judith's victory.,Cr. 8vo.,"71 X5, pp. 256, 25. 6d.......",S.P.C.K.,Oct. 13,False,1913
"Tidde man (L. E.)- Trixie and her trio. Cr. 8vo. 73 X5, pp. 270, 25. 6d..... JARROLD, Oct. 13",300,308,,Tidde man (L. E.),Trixie and her trio.,Cr. 8vo.,"73 X5, pp. 270, 25. 6d.....",JARROLD,Oct. 13,False,1913
"Tibbits (Annie 0.)-No roof to shelter her. 8vo. Swd. 6d....... GOODSHIP HOUSE, Mar. 13",300,308,,Tibbits (Annie 0.),No roof to shelter her.,8vo.,Swd. 6d.......,GOODSHIP HOUSE,Mar. 13,False,1913
"Timbie (W. H.)-Essentials of electricity. Cr. 8vo. 55. 6d. net ...... CHAPMAN & H., Jan, 13",300,308,,Timbie (W. H.),Essentials of electricity.,Cr. 8vo.,55. 6d. net,CHAPMAN & H.,Jan. 13,False,1913
"Thwaites (F. T.)—Sandstones of the Wisconsin coast of Lake Superior. (Wisconsin Geol. and Nat. Hist. Surv.). Illus, map. Ryl. 8vo. 9 X6, pp. 118, 5s. net .WESLEY, June 13",300,308,,Thwaites (F. T.),Sandstones of the Wisconsin coast of Lake Superior. (Wisconsin Geol. and Nat. Hist. Surv.).,Ryl. 8vo.,"Illus, map. 9 X6, pp. 118, 5s. net .",WESLEY,June 13,False,1913
"Tidde man (I. E.)-All about me. Cheaper edit. 8vo. 71 x 44, pp. 244, is. 6d. CHAMBERS, Sep. 13",300,308,,Tidde man (I. E.),All about me. Cheaper edit.,8vo.,"71 x 44, pp. 244, is. 6d.",CHAMBERS,Sep. 13,False,1913
"Tiddy (E. J.)—Maze of Scilly. Cr. 8vo. 74 X5, pp. 316, 6s. .LONG, Sep. 13",300,308,,Tiddy (E. J.),Maze of Scilly.,Cr. 8vo.,"74 X5, pp. 316, 6s. .",LONG,Sep. 13,False,1913
"Tier (N.)-Good bye, and other poems. 18mo. bds. Is. .DRANE, Dec, 13",300,308,,Tier (N.),"Good bye, and other poems.",18mo.,bds. Is. .,DRANE,Dec. 13,False,1913
"Tighe (Harry)—A Watcher of life. Cr. 8vo. 74x44, pp. 320, 65. HEATH, CRANTON, Apr. 13",300,308,,Tighe (Harry),A Watcher of life.,Cr. 8vo.,"74x44, pp. 320, 65.","HEATH, CRANTON",Apr. 13,False,1913
"Tilden (Sir William A.)-The Progress of scientific chemistry in our own times : with biographical notices. 2nd edit. Cr. 8vo. 78. 6d. net LONGMANS, Nov. 13",300,308,,Tilden (Sir William A.),The Progress of scientific chemistry in our own times : with biographical notices. 2nd edit.,Cr. 8vo.,78. 6d. net,LONGMANS,Nov. 13,False,1913
"Tiles, Romance, of Chertsey Abbey, Wheeler (L.) IS. net Tileston (Mary W.)-Great souls at prayer. New edit. Cr. 16mo. 51X3), pp. 384, 25. 6d. net ALLENSON, Nov. 13",300,308,"Tiles, Romance, of Chertsey Abbey, Wheeler (L.) IS. net",Tileston (Mary W.),Great souls at prayer. New edit.,Cr. 16mo.,"51X3), pp. 384, 25. 6d. net",ALLENSON,Nov. 13,False,1913
"Tillmahs (J.)-Water purification and sewage disposal. 8vo. 9 X53, pp. 160, 78. 6d. net CONSTABLE, June 13",300,308,,Tillmahs (J.),Water purification and sewage disposal.,8vo.,"9 X53, pp. 160, 78. 6d. net",CONSTABLE,June 13,False,1913
"Tillyard (Ælfrida) ed.--Cambridge poets, 1900- 1913 : an anthology. Cr. 8vo. 74 x5, pp. 248 55. net ..HEFFER, Nov. 13",300,308,,Tillyard (Ælfrida) ed.,"Cambridge poets, 1900- 1913 : an anthology.",Cr. 8vo.,"74 x5, pp. 248 55. net ..",HEFFER,Nov. 13,False,1913
"Tillyard (A. I.)- A History of university reform : from 1800 A.D., to the present time. With suggestions towards a complete scheme for the University of Cambridge. 8vo. 81 x5, pp. 408, IOS. net... ..HEFFER, Oct. 13",300,308,,Tillyard (A. I.),"A History of university reform : from 1800 A.D., to the present time. With suggestions towards a complete scheme for the University of Cambridge.",8vo.,"81 x5, pp. 408, IOS. net...",HEFFER,Oct. 13,False,1913
"Tilney (F. C.)-Robin Hood and his merry out- laws. Illus. Ryl. 16mo. 71 X54, pp. 128, IS. 6d. net. (Tales for children) DENT, Oct. 13",300,308,,Tilney (F. C.),Robin Hood and his merry out- laws. Illus.,Ryl. 16mo.,"71 X54, pp. 128, IS. 6d. net. (Tales for children)",DENT,Oct. 13,False,1913
"Tilney (W. A.)—Marching or flying by day and night without a compass. 18mo., limp, is. net H. REES, Mar. 13",300,308,,Tilney (W. A.),Marching or flying by day and night without a compass.,"18mo.,","limp, is. net",H. REES,Mar. 13,False,1913
"Tilney (W. A.)Time tables of direction stars : for use in India, ist Jan. to 31st Dec., 1913 to 1918, latitudes 20 deg. N. to 35 deg. N. 16mo., limp, 25. net .H. REES, Dec. 13",300,308,,Tilney (W. A.),"Time tables of direction stars : for use in India, ist Jan. to 31st Dec., 1913 to 1918, latitudes 20 deg. N. to 35 deg. N.",16mo.,"limp, 25. net .",H. REES,Dec. 13,False,1913
"Timber trees of the U.S., Elliott (S. B.) 10s. 6d. net Thucydides-Histories. Bk. 2. Edit. by T. R. Mills. Cr. 8vo. 74 X5, pp. 134, 35. 6d. (Clarendon Press), FROWDE, Mar. 13",300,308,,,"Timber trees of the U.S., Elliott (S. B.) 10s. 6d. net Thucydides-Histories. Bk. 2. Edit. by T. R. Mills.",Cr. 8vo.,"74 X5, pp. 134, 35. 6d.",(Clarendon Press) FROWDE,Mar. 13,False,1913
"Thursfield (James R.)--Naval warfare. Ryl. 16mo., pp. 176, is, net. (Cambridge manuals.) CAMB. UNIV. PRESS, Nov. 13",300,308,,Thursfield (James R.),Naval warfare.,Ryl. 16mo.,"pp. 176, is, net. (Cambridge manuals.)",CAMB. UNIV. PR.,Nov. 13,False,1913
"Thurston (E. Temple)- The City of beautiful nonsense. Pop. edit. Cr. 8vo., pp. 368, IS. net .. CHAPMAN & HI., Sep. 13",300,308,,Thurston (E. Temple),The City of beautiful nonsense. Pop. edit.,Cr. 8vo.,"pp. 368, IS. net ..",CHAPMAN & H.,Sep. 13,False,1913
"Thurston (E. Temple)—The “ Flower of Gloster."" Illus, by W. R. Dakin. New edit. 8vo. 8} X5, Pp. 256, 35. 6d. net . WILLIAMS & N., Dec. 13",300,308,,Thurston (E. Temple),"The “ Flower of Gloster."" Illus, by W. R. Dakin. New edit.",8vo.,"8} X5, Pp. 256, 35. 6d. net .",WILLIAMS & N.,Dec. 13,False,1913
"Thurston (E. Temple)--The Garden of Resurrec- tion. Cheaper edit. Cr. 8vo. 71 X4}, pp. 316, 28. net .... CHAPMAN & HALI., June 13",300,308,,Thurston (E. Temple),The Garden of Resurrec- tion. Cheaper edit.,Cr. 8vo.,"71 X4}, pp. 316, 28. net ....",CHAPMAN & H.,June 13,False,1913
"Thurston (E. Temple)—The Greatest wish in the world. Pop. edit. 12mo., pp. 400, is. net CHAPMAN & H., Oct. 13",300,308,,Thurston (E. Temple),The Greatest wish in the world. Pop. edit.,12mo.,"pp. 400, is. net",CHAPMAN & H.,Oct. 13,False,1913
"Thurston (E. Temple)— The Open window. Illus. Cr. 8vo. 73 X4, pp. 296, 6s. CHAPMAN & H., Apr. 13",300,308,,Thurston (E. Temple),The Open window. Illus.,Cr. 8vo.,"73 X4, pp. 296, 6s.",CHAPMAN & H.,Apr. 13,False,1913
"Thurston (E. Temple)—The Patchwork papers. New and cheaper edit. Cr. 8vo. 71 X 48, pp. 280 25. net CHAPMAN & H., June 13",300,308,,Thurston (E. Temple),The Patchwork papers. New and cheaper edit.,Cr. 8vo.,"71 X 48, pp. 280 25. net",CHAPMAN & H.,June 13,False,1913
"Thurston (E. Temple)-Richard Furlong : novel. Cr. 8vo. 71 X 5, pp. 398, 6s. CHAPMAN & H., Sep. 13",300,308,,Thurston (E. Temple),Richard Furlong : novel.,Cr. 8vo.,"71 X 5, pp. 398, 6s.",CHAPMAN & H.,Sep. 13,False,1913
"Thurston (Edgar)—The Madras Presidency, with Mysore, Coorg, and the associated states. Cr. 8vo. 8 X5}, pp. 306, 35. net. CAMB. UNIV. PRESS, Dec. 13",300,308,,Thurston (Edgar),"The Madras Presidency, with Mysore, Coorg, and the associated states.",Cr. 8vo.,"8 X5}, pp. 306, 35. net.",CAMB. UNIV. PR.,Dec. 13,False,1913
"Thurston (H.)-The Ceremonies of Holy Week. New and rev. edit. Cr. 8vo., pp. 124, 6d. CATHOLIC TRUTH SOCIETY, Mar. 13",300,308,,Thurston (H.),The Ceremonies of Holy Week. New and rev. edit.,Cr. 8vo.,"pp. 124, 6d.",CATHOLIC TRUTH SOC.,Mar. 13,False,1913
"Thus (Jens)—Leonardo da Vinci : the Florentine years of Leonardo and Verrocchio. Illus. 4to. 13 X 101, pp. 280, 425. net H. JENKINS, Oct. 13",300,308,,Thus (Jens),Leonardo da Vinci : the Florentine years of Leonardo and Verrocchio.,4to.,"Illus. 13 X 101, pp. 280, 425. net",H. JENKINS,Oct. 13,False,1913
"Thwaites (Charles) — The Student's guide to the principles of equity. 4th edit. 8vo. 8} *5), pp. 160, 5s. ... BARBER, June 13",300,308,,Thwaites (Charles),The Student's guide to the principles of equity. 4th edit.,8vo.,"8} *5), pp. 160, 5s. ...",BARBER,June 13,False,1913
"Tibbles (William)-Diet in dyspepsia, and other diseases of the stomach and bowels. Cr. 8vo. 74 X5, pp. 158, 2s. 6d. net SCIENTIFIC PRESS, June 13",300,308,,Tibbles (William),"Diet in dyspepsia, and other diseases of the stomach and bowels.",Cr. 8vo.,"74 X5, pp. 158, 2s. 6d. net",SCIENTIFIC PRESS,June 13,False,1913
"“ Times""-Prospectuses of public companies, 1912 (No. 44) Tos. 6d... ""Times ""-Official index to “ The Times."" Monthly pts. and annual vol. Annual sub. £5 5 0 (to subscribers to “ The Times,"" £I I o).. ...OFFICE, Jan., &c. 13",300,308,,,"“ Times""-Prospectuses of public companies, 1912 (No. 44) Tos. 6d... ""Times ""-Official index to “ The Times."" Monthly pts. and annual vol. Annual sub. £5 5 0 (to subscribers to “ The Times,"" £I I o)..",,,OFFICE,Jan. 13,False,1913
""" Times” Printing number (The). Reprinted from the 40,00oth issue of The Times,"" Tuesday, Sept. 10th, 1912. Imp. 8vo. II} X81, pp. 228, os. net OFFICE, Jan. 13",300,308,,,""" Times” Printing number (The). Reprinted from the 40,00oth issue of The Times,"" Tuesday, Sept. 10th, 1912.",Imp. 8vo.,"II} X81, pp. 228, os. net",OFFICE,Jan. 13,False,1913
"Toasts for all occasions, Chase (E. Ic.) and French (Capt. W. E. P.) 25. 6d. net... Toby, Goldsmith (E. E.) 6s..... Tod (John) and M'Gibbon (W. C.)—Marine engineers' Board of Trade examinations 8vo. 8 X5, pp. 374, 45. net J. MUNRO, Feb. 13",301,309,"Toasts for all occasions, Chase (E. Ic.) and French (Capt. W. E. P.) 25. 6d. net... Toby, Goldsmith (E. E.) 6s.....",Tod (John) and M'Gibbon (W. C.),Marine engineers' Board of Trade examinations,8vo.,"8 X5, pp. 374, 45. net",J. MUNRO,Feb. 13,False,1913
"Tisdall (W. St. C.) ed.-Manual of the leading Muhammadan objections to Christianity. Reprint of second rev. edit., with Arabic appendix. Cr. 8vo. 35. 6d. ..S.P.C.K., Jan, 13",301,309,,Tisdall (W. St. C.) ed.,"Manual of the leading Muhammadan objections to Christianity. Reprint of second rev. edit., with Arabic appendix.",Cr. 8vo.,35. 6d. ..,S.P.C.K.,Jan. 13,False,1913
"Tolman (W. H.) and Kendall (1. B.)-Safety metliods for preventing occupational and other accidents and disease. Illus. 8vo. 9 X58, pp. 434, 125, 6d. net .HARPER, Sep. 13",301,309,,Tolman (W. H.) and Kendall (1. B.),Safety metliods for preventing occupational and other accidents and disease.,8vo.,"Illus. 9 X58, pp. 434, 125, 6d. net .",HARPER,Sep. 13,False,1913
"Tolstoy (Count L. N.)-The Kreutzer sonata. Cr. 8vo., pp. 162, Swd. is. net W. SCOTT, Apr. 13",301,309,,Tolstoy (Count L. N.),The Kreutzer sonata.,Cr. 8vo.,"pp. 162, Swd. is. net",W. SCOTT,Apr. 13,False,1913
"Tolstoy (Lyof N., Count)-Short stories. Cr. 8vo. TANE, Mar. 13",301,309,,"Tolstoy (Lyof N., Count)",Short stories.,Cr. 8vo.,,LANE,Mar. 13,False,1913
"Timlow (TE. W.)-April fool twins. Cheaper edit. 8vo. 74 X 41, pp. 300, Is. 6d. CHAMBERS, Sep. 13",301,309,,Timlow (TE. W.),April fool twins. Cheaper edit.,8vo.,"74 X 41, pp. 300, Is. 6d.",CHAMBERS,Sep. 13,False,1913
"Timon of Athens, Shakespeare (W.) (Tudor S. : Fletcher.) is. net Tinayre (Marcelle)—IIellé. 12mo., pp. 288, is. net NELSON, June 13",301,309,"Timon of Athens, Shakespeare (W.) (Tudor S. : Fletcher.) is. net",Tinayre (Marcelle),IIellé.,12mo.,"pp. 288, is. net",NELSON,June 13,False,1913
"Tinayre (Marcelle)-Madeleine at her mirror : a woman's diary. Cr. 8vo. 71 x 44, pp. 296, 6s. Tingle.— Astonishing anatomy. Is. net Tinseau (Léon de)-Duc Rollon. Cr. 8vo. 74 x 5, pp. 304, 6s... ..HARPER, Feb. 13",301,309,,Tinayre (Marcelle),Madeleine at her mirror : a woman's diary.,Cr. 8vo.,"71 x 44, pp. 296, 6s.",Tingle.,,False,1913
"Tinayre (Marcelle)-Madeleine at her mirror : a woman's diary. Cr. 8vo. 71 x 44, pp. 296, 6s. Tingle.— Astonishing anatomy. Is. net Tinseau (Léon de)-Duc Rollon. Cr. 8vo. 74 x 5, pp. 304, 6s... ..HARPER, Feb. 13",301,309,,,Astonishing anatomy.,,Is. net,,,False,1913
"Tinayre (Marcelle)-Madeleine at her mirror : a woman's diary. Cr. 8vo. 71 x 44, pp. 296, 6s. Tingle.— Astonishing anatomy. Is. net Tinseau (Léon de)-Duc Rollon. Cr. 8vo. 74 x 5, pp. 304, 6s... ..HARPER, Feb. 13",301,309,,Tinseau (Léon de),Duc Rollon.,Cr. 8vo.,"74 x 5, pp. 304, 6s...",HARPER,Feb. 13,False,1913
"Tippett (Mrs. Henry)--Green girl. Cr. 8vo. 74 X5, pp. 384, 6s.. .LONG, Oct. 13",301,309,,Tippett (Mrs. Henry),Green girl.,Cr. 8vo.,"74 X5, pp. 384, 6s..",LONG,Oct. 13,False,1913
"Tirebuck (W. E.)-Miss Grace of All Souls. 12mo., 7d. net .HODDER & S., Jan. 13",301,309,,Tirebuck (W. E.),Miss Grace of All Souls.,12mo.,7d. net .,HODDER & S.,Jan. 13,False,1913
""" Titanic ” Inquiry-Return of expenses, £d. WYMAN, Apr. 13",301,309,,,""" Titanic ” Inquiry-Return of expenses, £d.",,,WYMAN,Apr. 13,False,1913
"Title, landed and official classes, Kelly's Handbk. 1914. 155.... Titson (Marie)-The Three sisters, Cr. 8vo. 71 X 41, pp. 216, 35. 6d. ....DIGBY, L., Apr. 13",301,309,"Title, landed and official classes, Kelly's Handbk. 1914. 155....",Titson (Marie),"The Three sisters,",Cr. 8vo.,"71 X 41, pp. 216, 35. 6d. ....","DIGBY, L.",Apr. 13,False,1913
"To and fro: the key to London, route directory, 1913-14. 8vo. swd. 28. SIMPKIN, June 13",301,309,,,"To and fro: the key to London, route directory, 1913-14.",8vo.,swd. 28.,SIMPKIN,June 13,False,1913
"Tod (M. N.)-International arbitration amongst the Greeks. 8vo., pp. 204, 8s. 6d. net (Clarendon Press) H. MILFORD, June 13",301,309,,Tod (M. N.),International arbitration amongst the Greeks.,8vo.,"pp. 204, 8s. 6d. net (Clarendon Press)",MILFORD,June 13,False,1913
