entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Athletics, Training for, 2s. 6d, net...... Sep. o8 Atkey (Bertram)--Easy Money. The genuine Books of Henry Witch, his diligent search for other Folks' Wealth, &c. Cr. 8vo. 71 X5, PP. 312, 6s.... RICHARDS, Oct. 08",,,"Athletics, Training for",RICHARDS,6s.,0.3,8vo.,"Athletics, Training for, 25. 6d, net...... Sep. o8 Atkey (Bertram)--Easy Money. The genuine Books of Henry Witch, his diligent search for other Folks' Wealth, &c. Cr. 8vo. 71 X5, PP. 312, 6s.... RICHARDS, Oct. 08",,,,Oct. 08,
"Atkins (Evan A.)--Practical Sheet and Plate metal Work. Illus. Cr. 8vo. 7X4, pp. 498, OS. net WHITTAKER, Nov. 08",Atkins,Evan A.,Practical Sheet and Plate metal Work,WHITTAKER,,0.0,8vo.,"Atkins (Evan A.)--Practical Sheet and Plate metal Work. Illus. Cr. 8vo. 7X4, pp. 498, OS. net WHITTAKER, Nov. 08",Evan A. Atkins,['Atkins (Evan A.)'],,Nov. 08,
"Atkins (J. B.)- Side-Shows. 63 X 41, Pp. 256, 3s. 6d, net....CHRISTOPHERS, Nov. 08",Atkins,J. B.,Side-Shows,CHRISTOPHERS,3s. 6d.,0.175,,"Atkins (J. B.)- Side-Shows. 63 X 41, Pp. 256, 35. 6d, net....CHRISTOPHERS, Nov. 08",J. B. Atkins,['Atkins (J. B.)'],,Nov. 08,net
"Atkinson (C. F.)-Grant's Campaigns of 1864 and 1865 : The Wilderness and Cold Harbour, May 3- June 3, 1864. 8vo. 82X5), pp. 480, 78. 6d. net .....REES, Oct. 08",Atkinson,C. F.,Grant's Campaigns of,REES,6d.,0.025,8vo.,"Atkinson (C. F.)-Grant's Campaigns of 1864 and 1865 : The Wilderness and Cold Harbour, May 3- June 3, 1864. 8vo. 82X5), pp. 480, 78. 6d. net .....REES, Oct. 08",C. F. Atkinson,['Atkinson (C. F.)'],,Oct. 08,net
"Atkinson (C. T.)-A History of Germany, 1715- 181s. 8vo. 9 X 51, pp. 752, 12s. 6d. net METHUEN, Oct. 08.",Atkinson,C. T.,A History of Germany,METHUEN,12s. 6d.,0.625,8vo.,"Atkinson (C. T.)-A History of Germany, 1715- 1815. 8vo. 9 X 51, pp. 752, 125. 6d. net METHUEN, Oct. 08.",C. T. Atkinson,['Atkinson (C. T.)'],,Oct. 08,net
"Atkinson (J.)- Army Service Corps (Territorial Force) Guide for Officers, Warrant and Non- Commissioned Ollicers. With Specimen Examination Papers. Cr. 8vo., pp. 104, swd. s. od. net........GALE & POLDEX, Dec. 08",Atkinson,J.,"Army Service Corps (Territorial Force) Guide for Officers, Warrant and Non- Commissioned Ollicers",GALE & POLDEX,,0.0,8vo.,"Atkinson (J.)- Army Service Corps (Territorial Force) Guide for Officers, Warrant and Non- Commissioned Ollicers. With Specimen Examination Papers. Cr. 8vo., pp. 104, swd. IS. od. net........GALE & POLDEX, Dec. 08",J. Atkinson,['Atkinson (J.)'],,Dec. 08,
"Atkinson (Stanley B.)- The Law in General Practice. Some chapters in Every-Day Foren- sic Medicine. Cr. ovo. 71 X5, pp. 248, 7s. od. net (Oxford Medical Publications) H. I'ROWDE, May 08",Atkinson,Stanley B.,The Law in General Practice,H. I'ROWDE,,0.0,,"Atkinson (Stanley B.)- The Law in General Practice. Some chapters in Every-Day Foren- sic Medicine. Cr. ovo. 71 X5, pp. 248, 75. od. net (Oxford Medical Publications) H. I'ROWDE, May 08",Stanley B. Atkinson,['Atkinson (Stanley B.)'],,May 08,
"Atlas of World, Handy Ref., bartholomew (J. G.) 78. 6d. net Νου. ο8 Atlay (J. B.)-The Victorian Chancellors. Vol. 2. Portraits. Demy 8vo. 81 X5%, pp. 488, 14s. net ... SMITH, E., May 08",,,"Atlas of World, Handy Ref","SMITH, E.",14s.,0.7,8vo.,"Atlas of World, Handy Ref., bartholomew (J. G.) 78. 6d. net Νου. ο8 Atlay (J. B.)-The Victorian Chancellors. Vol. 2. Portraits. Demy 8vo. 81 X5%, pp. 488, 145. net ... SMITH, E., May 08",,,,May 08,net
"Attenborough (F. G.)-Songs without Music. Cr. 8vo. limp is. 6d. net..W. SCOTT, Oct. 08",Attenborough,F. G.,Songs without Music,W. SCOTT,6d.,0.025,8vo.,"Attenborough (F. G.)-Songs without Music. Cr. 8vo. limp is. 6d. net..W. SCOTT, Oct. 08",F. G. Attenborough,['Attenborough (F. G.)'],,Oct. 08,net
"Atton (Henry) and Holland (Henry H.)--The King's Customs. An account of Maritime Revenue and Contraband Traitic in England, Scotland and Ireland from the Earliest Times to the Year 1800. 8vo. 9 X54, pp. 506, 1os. 60. net MURRAY, June 08",Atton,Henry,The King's Customs,MURRAY,,0.0,8vo.,"Atton (Henry) and Holland (Henry H.)--The King's Customs. An account of Maritime Revenue and Contraband Traitic in England, Scotland and Ireland from the Earliest Times to the Year 1800. 8vo. 9 X54, pp. 506, 1os. 60. net MURRAY, June 08",Henry Atton,"['Atton (Henry)', 'Holland (Henry H.)']",,June 08,
"Attwood (Edward L.)-War-Ships. A text-book on the Construction, Protection, &c. 3rd edit. 8vo. 9 X6, pp. 324, ios. 6d. net LONGMANS, April 08",Attwood,Edward L.,War-Ships,LONGMANS,6d.,0.025,8vo.,"Attwood (Edward L.)-War-Ships. A text-book on the Construction, Protection, &c. 3rd edit. 8vo. 9 X6, pp. 324, ios. 6d. net LONGMANS, April 08",Edward L. Attwood,['Attwood (Edward L.)'],,April 08,net
"Aucassin and Nicolette. Illus. Narrow Cr. 8vo. s. net, Ithr, 23. net, swd. 6d. net FOULIS, Nov. 08",,,Aucassin and Nicolette,FOULIS,6d.,0.025,8vo.,"Aucassin and Nicolette. Illus. Narrow Cr. 8vo. IS. net, Ithr, 23. net, swd. 6d. net FOULIS, Nov. 08",,,,Nov. 08,net
"Auction Bridge : Laws, as Played at The Bath Club. 32mo. swd. 6d..... DE LA RUE, Feb. 08",,,"Auction Bridge : Laws, as Played at The Bath Club",DE LA RUE,6d.,0.025,32mo.,"Auction Bridge : Laws, as Played at The Bath Club. 32mo. swd. 6d..... DE LA RUE, Feb. 08",,,,Feb. 08,
"Auerbacher (L. J.)-Electrical Contracting. 8vo. 8s. 6d, net....... . SPON, Aug. 08",Auerbacher,L. J.,Electrical Contracting,SPON,8s. 6d.,0.42500000000000004,8vo.,"Auerbacher (L. J.)-Electrical Contracting. 8vo. 8s. 6d, net....... . SPON, Aug. 08",L. J. Auerbacher,['Auerbacher (L. J.)'],,Aug. 08,net
"Augustine (St.)-Confe is. Edit. by J. Gibb and W. Montgomery. Cr. 8vo., pp. 550, 7s. 6d. net (Cambridge Patristic Texts) CAMB. UNIV. PRESS, April 08",Augustine,St.,Confe is,CAMB. UNIV. PRESS,7s. 6d.,0.375,8vo.,"Augustine (St.)-Confe is. Edit. by J. Gibb and W. Montgomery. Cr. 8vo., pp. 550, 75. 6d. net (Cambridge Patristic Texts) CAMB. UNIV. PRESS, April 08",St. Augustine,['Augustine (St.)'],,April 08,net
"Augustine (St.)--Confessions. Trans. into Hebrew by Paul Levertoff. 8vo. pp. 136, 5s. net LUZAC, April 08",Augustine,St.,Confessions,LUZAC,5s.,0.25,8vo.,"Augustine (St.)--Confessions. Trans. into Hebrew by Paul Levertoff. 8vo. pp. 136, 5s. net LUZAC, April 08",St. Augustine,['Augustine (St.)'],,April 08,net
"Augustine (St.)-Confessions. Cr. 8vo. 8 X5, pp. 344, 6s, net.... . SEELEY, Oct. 08",Augustine,St.,Confessions,SEELEY,6s.,0.3,8vo.,"Augustine (St.)-Confessions. Cr. 8vo. 8 X5, pp. 344, 6s, net.... . SEELEY, Oct. 08",St. Augustine,['Augustine (St.)'],,Oct. 08,net
"Augustine (Saint) of Hippo. With introduction by the Bishop of Southampton. 16mo. 53X31, pp. 156, is. 6d. net (Library of the Soul) JACK, May 08",Augustine,Saint,Hippo,JACK,6d.,0.025,16mo.,"Augustine (Saint) of Hippo. With introduction by the Bishop of Southampton. 16mo. 53X31, pp. 156, is. 6d. net (Library of the Soul) JACK, May 08",Saint Augustine,['Augustine (Saint)'],,May 08,net
"Aurelius Antoninus (Marcus)-Meditations. 12mo. pp. 318, 1s. net, Ithr. 2s. net (Nlus. Pocket Classics) .W. COLLINS, May 08",Aurelius Antoninus,Marcus,Meditations,W. COLLINS,2s.,0.1,12mo.,"Aurelius Antoninus (Marcus)-Meditations. 12mo. pp. 318, Is. net, Ithr. 25. net (Nlus. Pocket Classics) .W. COLLINS, May 08",Marcus Aurelius Antoninus,['Aurelius Antoninus (Marcus)'],,May 08,net
"Aurelius Antoninus (Marcus)— Thoughts. Trans. by George Long. Cr. 8vo. 8d. net, Ithr. is. 6d. net (People's Lib.)........CASSELL, April 08",Aurelius Antoninus,Marcus,Thoughts,CASSELL,6d.,0.025,8vo.,"Aurelius Antoninus (Marcus)— Thoughts. Trans. by George Long. Cr. 8vo. 8d. net, Ithr. is. 6d. net (People's Lib.)........CASSELL, April 08",Marcus Aurelius Antoninus,['Aurelius Antoninus (Marcus)'],,April 08,net
"Aurelius Antoninus (Marcus)-Thoughts. Selected by D. S. 32mo., 6d. net, Ithr. is. net SIEGLE, H., June 08",Aurelius Antoninus,Marcus,Thoughts,"SIEGLE, H.",,0.0,32mo.,"Aurelius Antoninus (Marcus)-Thoughts. Selected by D. S. 32mo., 6d. net, Ithr. is. net SIEGLE, H., June 08",Marcus Aurelius Antoninus,['Aurelius Antoninus (Marcus)'],,June 08,
"Aurelius Antoninus (Marcus)—Thoughts. Selected by D. S. Ibino. 2x2, pp. 80, 6d. net, ithr. is. net (Langham Booklets) SIEGLE, H., Oct. 08",Aurelius Antoninus,Marcus,Thoughts,"SIEGLE, H.",,0.0,,"Aurelius Antoninus (Marcus)—Thoughts. Selected by D. S. Ibino. 2x2, pp. 80, 6d. net, ithr. is. net (Langham Booklets) SIEGLE, H., Oct. 08",Marcus Aurelius Antoninus,['Aurelius Antoninus (Marcus)'],,Oct. 08,
"Austen (Jane)-Emma. 12mo., pp. 476, s. net, ithr. 1s. 6d, net (World's Classics) FROWDE, Jan. 08",Austen,Jane,Emma,FROWDE,1s. 6d.,0.07500000000000001,12mo.,"Austen (Jane)-Emma. 12mo., pp. 476, IS. net, ithr. Is. 6d, net (World's Classics) FROWDE, Jan. 08",Jane Austen,['Austen (Jane)'],,Jan. 08,net
"Austen (Jane)-Pride and Prejudice. Cr. 8vo. 71, X 45, pp364, 8d. net, Ithr. is. 6d. net (The People's Lib.) .CASSELL, Feb. 08",Austen,Jane,Pride and Prejudice,CASSELL,6d.,0.025,8vo.,"Austen (Jane)-Pride and Prejudice. Cr. 8vo. 71, X 45, pp364, 8d. net, Ithr. is. 6d. net (The People's Lib.) .CASSELL, Feb. 08",Jane Austen,['Austen (Jane)'],,Feb. 08,net
"Austen (Jane)-Pride and Prejudice. 2 vols. Large Type edit. Cr. 8vo. 74 X 41, pp. 278, 258, ea. 3s. 6d. net (St. Martin's Lib. CHATTO, June 08",Austen,Jane,Pride and Prejudice,CHATTO,,0.0,8vo.,"Austen (Jane)-Pride and Prejudice. 2 vols. Large Type edit. Cr. 8vo. 74 X 41, pp. 278, 258, ea. 35. 6d. net (St. Martin's Lib. CHATTO, June 08",Jane Austen,['Austen (Jane)'],,June 08,
"Austen (Jane)-Works. 10 vols. Cr. 8vo. whole green parchment (sets only) 60s. net CHATTO, May og Austen (Jane)-Works. Vols. 5 and 6. Large type edit. Cr. Svo. 71 X 48, pp. 320, 336, ea. 38. 6d. net .CHATTO, Nov. 08",Austen,Jane,Works,CHATTO,6d.,0.025,8vo.,"Austen (Jane)-Works. 10 vols. Cr. 8vo. whole green parchment (sets only) 60s. net CHATTO, May og Austen (Jane)-Works. Vols. 5 and 6. Large type edit. Cr. Svo. 71 X 48, pp. 320, 336, ea. 38. 6d. net .CHATTO, Nov. 08",Jane Austen,['Austen (Jane)'],,Nov. 08,net
"Austen (Jane)-Works. Vols. 7 and 8. Cr. Svo. 7} X 48, pp. 330, 318, ca. 3s. 6d. net (St. Mar. tin's Illus. Lib.) . .CHATTO, Dec. 08",Austen,Jane,Works,CHATTO,3s. 6d.,0.175,,"Austen (Jane)-Works. Vols. 7 and 8. Cr. Svo. 7} X 48, pp. 330, 318, ca. 35. 6d. net (St. Mar. tin's Illus. Lib.) . .CHATTO, Dec. 08",Jane Austen,['Austen (Jane)'],,Dec. 08,net
"Austin (Alfred)-Haunts of Ancient Peace. New edit. Illus. 8vo. 9 X 61, pp. 176, 7s. 6d. net BLACK, Oct. 08",Austin,Alfred,Haunts of Ancient Peace,BLACK,7s. 6d.,0.375,8vo.,"Austin (Alfred)-Haunts of Ancient Peace. New edit. Illus. 8vo. 9 X 61, pp. 176, 75. 6d. net BLACK, Oct. 08",Alfred Austin,['Austin (Alfred)'],,Oct. 08,net
"Austin (Alfred)-Sacred and Profane love, and Other Poems. Cr. 8vo. 8 X 54, pp. 122, 45, 6d. net. MACMILLAN, April 08",Austin,Alfred,"Sacred and Profane love, and Other Poems",MACMILLAN,6d.,0.025,8vo.,"Austin (Alfred)-Sacred and Profane love, and Other Poems. Cr. 8vo. 8 X 54, pp. 122, 45, 6d. net. MACMILLAN, April 08",Alfred Austin,['Austin (Alfred)'],,April 08,net
"Austin (L. S.)—The Fire Assay of Gold, Silver and Lead. Illus. Svo. 9 X 0, pp. 88, 4s. 6d. E. WALKER, Mar. 08",Austin,L. S.,"The Fire Assay of Gold, Silver and Lead",E. WALKER,4s. 6d.,0.225,,"Austin (L. S.)—The Fire Assay of Gold, Silver and Lead. Illus. Svo. 9 X 0, pp. 88, 4s. 6d. E. WALKER, Mar. 08",L. S. Austin,['Austin (L. S.)'],,Mar. 08,
"Austin (L. S.)- Metallurgy of the Common Metals. Illus. 8vo. 9 X 6, pp. 410, 178. net E. WALKER, Mar. 08",Austin,L. S.,Metallurgy of the Common Metals,E. WALKER,,0.0,8vo.,"Austin (L. S.)- Metallurgy of the Common Metals. Illus. 8vo. 9 X 6, pp. 410, 178. net E. WALKER, Mar. 08",L. S. Austin,['Austin (L. S.)'],,Mar. 08,
"Austin (Mary)--Santa Lucia : a Common Story. Cr. 8vo. 78 X 5, pp. 352, 6s... HARPER, May 08",Austin,Mary,Santa Lucia : a Common Story,HARPER,6s.,0.3,8vo.,"Austin (Mary)--Santa Lucia : a Common Story. Cr. 8vo. 78 X 5, pp. 352, 65... HARPER, May 08",Mary Austin,['Austin (Mary)'],,May 08,
"Austin (Stanley)-The History of Engraving, from its inception to the time of Thomas Bewick. lllus. Cr. Svo. 71 X 5, pp. 210, 6s. net T. W. LAURIE, Oct. 08",Austin,Stanley,"The History of Engraving, from its inception to the time of Thomas Bewick",T. W. LAURIE,6s.,0.3,,"Austin (Stanley)-The History of Engraving, from its inception to the time of Thomas Bewick. lllus. Cr. Svo. 71 X 5, pp. 210, 6s. net T. W. LAURIE, Oct. 08",Stanley Austin,['Austin (Stanley)'],,Oct. 08,net
"Austria-Hungary, Consular Report, 2d. WYMAN, Sep. 08",,,"Austria-Hungary, Consular Report",WYMAN,2d.,0.008333333333333333,,"Austria-Hungary, Consular Report, 2d. WYMAN, Sep. 08",,,,Sep. 08,
"Authority and Religious Belief, and other Essays, by various authors. 12mo. 6 X 4, PP. 308, 28. net P. GREEN, Jan, 08",,,"Authority and Religious Belief, and other Essays, by various authors",P. GREEN,,0.0,12mo.,"Authority and Religious Belief, and other Essays, by various authors. 12mo. 6 X 4, PP. 308, 28. net P. GREEN, Jan, 08",,,,"Jan, 08",
"Autocar Handbook (The). 2nd edit., entirely rev. Cr. 8vo. 8 X 51, pp. 218, is. 6d. net ILIFFE, Mar. 08",,,Autocar Handbook (The),ILIFFE,6d.,0.025,8vo.,"Autocar Handbook (The). 2nd edit., entirely rev. Cr. 8vo. 8 X 51, pp. 218, is. 6d. net ILIFFE, Mar. 08",,,,Mar. 08,net
"Auvergne (Edmund B. d')-The English Castles. Illus. Cr. 8vo. 71 X 51, pp. 294, 6s. net T. W. LAURIE, Nov. 08",Auvergne,Edmund B. d',The English Castles,T. W. LAURIE,6s.,0.3,8vo.,"Auvergne (Edmund B. d')-The English Castles. Illus. Cr. 8vo. 71 X 51, pp. 294, 6s. net T. W. LAURIE, Nov. 08",Edmund B. d' Auvergne,"[""Auvergne (Edmund B. d')""]",,Nov. 08,net
"Avebury (Lord)-Address delivered at St. Andrews University, January 16th, 1908. Cr. 8vo., pp. 42, swd. 6d. net SIMPKIN, Feb. 08",Avebury,Lord,Address delivered at St,SIMPKIN,6d.,0.025,8vo.,"Avebury (Lord)-Address delivered at St. Andrews University, January 16th, 1908. Cr. 8vo., pp. 42, swd. 6d. net SIMPKIN, Feb. 08",Lord Avebury,['Avebury (Lord)'],,Feb. 08,net
"Avebury (Lord)-Free Trade. 4th edit. 8vo. 83 X 5, pp. 244, 28. 6d. net MACMILLAN, Oct. 08",Avebury,Lord,Free Trade,MACMILLAN,6d.,0.025,8vo.,"Avebury (Lord)-Free Trade. 4th edit. 8vo. 83 X 5, pp. 244, 28. 6d. net MACMILLAN, Oct. 08",Lord Avebury,['Avebury (Lord)'],,Oct. 08,net
"Aveling (F.) ed.-Westminster Lectures. 3rd series. Cr. 8vo. 38. 6d. net . .SANDS, Mar. 08",Aveling,F.,Westminster Lectures,SANDS,6d.,0.025,8vo.,"Aveling (F.) ed.-Westminster Lectures. 3rd series. Cr. 8vo. 38. 6d. net . .SANDS, Mar. 08",F. Aveling,['Aveling (F.)'],ed.,Mar. 08,net
"Aver (Charles)-Glory Court: the Story of its Light-Bringers. Cr. 8vo. 73 X 5, PP. 206, .R. CULLEY, Sep. 08",Aver,Charles,Glory Court: the Story of its Light-Bringers,R. CULLEY,,0.0,8vo.,"Aver (Charles)-Glory Court: the Story of its Light-Bringers. Cr. 8vo. 73 X 5, PP. 206, .R. CULLEY, Sep. 08",Charles Aver,['Aver (Charles)'],,Sep. 08,
"Avery (Harold)—The Little Robinson Crusoes ; or, Ronald and Betty's Adventures on Uninhabited 1sland. Oblong 4to. bds. 2s. NELSON, Oct. 08",Avery,Harold,"The Little Robinson Crusoes ; or, Ronald and Betty's Adventures on Uninhabited",NELSON,2s.,0.1,4to.,"Avery (Harold)—The Little Robinson Crusoes ; or, Ronald and Betty's Adventures on Uninhabited Island. Oblong 4to. bds. 25. NELSON, Oct. 08",Harold Avery,['Avery (Harold)'],,Oct. 08,
"Avery (Harold)--The Wizard's Wand: a Tale of School Life for Girls and Boys. Cr. 8vo. * 7* X 5, PP. 288, 2s. 6d. NELSON, Sep. 08",Avery,Harold,The Wizard's Wand: a Tale of School Life for Girls and Boys,NELSON,2s. 6d.,0.125,8vo.,"Avery (Harold)--The Wizard's Wand: a Tale of School Life for Girls and Boys. Cr. 8vo. * 7* X 5, PP. 288, 2s. 6d. NELSON, Sep. 08",Harold Avery,['Avery (Harold)'],,Sep. 08,
"Axenfeld (Theodor)—The Bacteriology of the Eye. Trans. by Angus Macnab. Ryl. 8vo. 9} X 61, pp. 424, 21s. net .BAILLIERE, Sep. 08",,,Axenfeld (Theodor)—The Bacteriology of the Eye,BAILLIERE,21s.,1.05,8vo.,"Axenfeld (Theodor)—The Bacteriology of the Eye. Trans. by Angus Macnab. Ryl. 8vo. 9} X 61, pp. 424, 215. net .BAILLIERE, Sep. 08",,,,Sep. 08,net
"Ayling (R. Stephen)—Public Abattoirs, their Planning, Design and Equipment. 4to., pp. 88, 8s. 6d. net ..SPON, Aug. 08",Ayling,R. Stephen,"Public Abattoirs, their Planning, Design and Equipment",SPON,8s. 6d.,0.42500000000000004,4to.,"Ayling (R. Stephen)—Public Abattoirs, their Planning, Design and Equipment. 4to., pp. 88, 8s. 6d. net ..SPON, Aug. 08",R. Stephen Ayling,['Ayling (R. Stephen)'],,Aug. 08,net
"Ayres' Cricket Companion, 1908. 12mo, bds. 6d. F. H. AYRES, Jan. 08",,,Ayres' Cricket Companion,F. H. AYRES,6d.,0.025,"12mo,","Ayres' Cricket Companion, 1908. 12mo, bds. 6d. F. H. AYRES, Jan. 08",,,,Jan. 08,
"Ayscough (John)-Mr. Beke of the Blacks. Cr. 8vo. 78 X 5, pp. 310, 68.....NASH, Oct. 08",Ayscough,John,Mr,NASH,,0.0,8vo.,"Ayscough (John)-Mr. Beke of the Blacks. Cr. 8vo. 78 X 5, pp. 310, 68.....NASH, Oct. 08",John Ayscough,['Ayscough (John)'],,Oct. 08,
"Ayscough (John)-Marotz. Cr. 8vo. 71 X 5, pp. 408, 6s. CONSTABLE, April 08",Ayscough,John,Marotz,CONSTABLE,6s.,0.3,8vo.,"Ayscough (John)-Marotz. Cr. 8vo. 71 X 5, pp. 408, 6s. CONSTABLE, April 08",John Ayscough,['Ayscough (John)'],,April 08,
"Babees Book (The): Mediæval Janners for the Young. Now first done into Modern English from the texts of Dr. F. J. Furnivall. Ryl. 16mo. 6 X5, PP. 240, bds. 5s.net (New Mediaval Lib.) CHATTO, May 08",,,Babees Book (The): Mediæval Janners for the Young,CHATTO,5s.,0.25,16mo.,"Babees Book (The): Mediæval Janners for the Young. Now first done into Modern English from the texts of Dr. F. J. Furnivall. Ryl. 16mo. 6 X5, PP. 240, bds. 5s.net (New Mediaval Lib.) CHATTO, May 08",,,,May 08,net
"Baby Bob. By the autlior of “Laddie,” &c. Illus. Cr. 8vo. 71 X5, pp. 314, 3s. 6d. CHAMBERS, Sep. 08",,,Baby Bob,CHAMBERS,3s. 6d.,0.175,8vo.,"Baby Bob. By the autlior of “Laddie,” &c. Illus. Cr. 8vo. 71 X5, pp. 314, 3s. 6d. CHAMBERS, Sep. 08",,,,Sep. 08,
"Baby's Doings. 9X6, pp. 12, is. 3d, net (Felt Books for Children)......SIEGLE, H., Oct. 08",,,Baby's Doings,"SIEGLE, H.",3d.,0.0125,,"Baby's Doings. 9X6, pp. 12, is. 3d, net (Felt Books for Children)......SIEGLE, H., Oct. 08",,,,Oct. 08,net
"Baby's Friends. 9 X6, pp. 12, is, 3d. net (Felt Books for Children) . SIEGLE, H., Oct. 08",,,Baby's Friends,"SIEGLE, H.",3d.,0.0125,,"Baby's Friends. 9 X6, pp. 12, is, 3d. net (Felt Books for Children) . SIEGLE, H., Oct. 08",,,,Oct. 08,net
"Bacon (Francis)--Essays I.-XX. Edit. by A. F. Watt, M.A., with an Intro. by R. R. Rusk. 2nd edit. Cr. 8vo. pp. 88, swd. is. 6d. (Univ. Tutorial Ser.).... .CLIVE, Nov.08",Bacon,Francis,Essays I.-XX,CLIVE,6d.,0.025,8vo.,"Bacon (Francis)--Essays I.-XX. Edit. by A. F. Watt, M.A., with an Intro. by R. R. Rusk. 2nd edit. Cr. 8vo. pp. 88, swd. is. 6d. (Univ. Tutorial Ser.).... .CLIVE, Nov.08",Francis Bacon,['Bacon (Francis)'],,Nov.08,
"Bacon (Francis, Lord)-Essays; or, Coun: 1s Civil and Moral. Edit. by Fred Allison Hl. 12ino. Pp. 288, is. 6d...D. C. HEATH, Juvit 08",Bacon,"Francis, Lord","Essays; or, Coun:",D. C. HEATH,6d.,0.025,,"Bacon (Francis, Lord)-Essays; or, Coun: Is Civil and Moral. Edit. by Fred Allison Hl. 12ino. Pp. 288, is. 6d...D. C. HEATH, Juvit 08","Francis, Lord Bacon","['Bacon (Francis, Lord)']",,Juvit 08,
"Bacon (Francis)-Selected Essays, Prescribe for Training College Students, 1908. Edii. by A. F. Watt; with intro, and notes. Cr Vo. 7X5, pp. 149, 6d...... ...CLIVE, Jun 08",Bacon,Francis,"Selected Essays, Prescribe for Training College Students",CLIVE,6d.,0.025,,"Bacon (Francis)-Selected Essays, Prescribe for Training College Students, 1908. Edii. by A. F. Watt; with intro, and notes. Cr Vo. 7X5, pp. 149, 6d...... ...CLIVE, Jun 08",Francis Bacon,['Bacon (Francis)'],,Jun 08,
"Bacon (Josephine D.)-Ten to Seventeen : A Boarding School Diary'. Cr. Svo. 71*4, pp. 272, os. ..HARPER, Feb, 08",Bacon,Josephine D.,Ten to Seventeen : A Boarding School Diary',HARPER,,0.0,,"Bacon (Josephine D.)-Ten to Seventeen : A Boarding School Diary'. Cr. Svo. 71*4, pp. 272, os. ..HARPER, Feb, 08",Josephine D. Bacon,['Bacon (Josephine D.)'],,"Feb, 08",
"Bacon's Picture Map of London, dvo. folded 2s. 6d. net, limpis. net....BACON, June 08",,,"Bacon's Picture Map of London, dvo",BACON,,0.0,,"Bacon's Picture Map of London, dvo. folded 25. 6d. net, limpis. net....BACON, June 08",,,,June 08,
"Bacon's Rond Atlas, Section A, North of England; B, Soutlı-West England; C, South-East England. Cr. 8vo. limp, mounted on cloth, each 2s. 60. net . BACON, July 08",,,"Bacon's Rond Atlas, Section A, North of England; B, Soutlı-West England; C, South-East England",BACON,,0.0,8vo.,"Bacon's Rond Atlas, Section A, North of England; B, Soutlı-West England; C, South-East England. Cr. 8vo. limp, mounted on cloth, each 2s. 60. net . BACON, July 08",,,,July 08,
