entry,page_num,doc_page_num,main_entry
"Belgium and Holland, Short hist. of, Young (A.) .. Apr. 15",25,33,FALSE
"Belgium and the Belgian people. Cr. 8vo., pp. 128, Is. 6d. net, swd., Is. net (The Nations of the war) .....SIMPKIN, Jan. 15",25,33,TRUE
"Belgium, Barbarians in, Nothomb (P.) 35. 6d., 28. 6d, net June 15",25,33,FALSE
"Belgium, Carillons of, Rice (W. G.) os. net Apr. 15",25,33,FALSE
"Belgium, Famous days and deeds in Holland and, Morris (C.) 5s. net · July 15",25,33,FALSE
"Belgium, Fascination of, Walter (L. E.) is. 6d. net Nov. 15",25,33,FALSE
"Belgium : Fighting with King Albert, Libert de Flemalle (G. de) is. net... .. July 15",25,33,FALSE
"Belgium, German socialists and, Royer (E.) od. net Nov. 15",25,33,FALSE
"Belgium, Germans in, Grondys (L. H.) is. net Mar. 15",25,33,FALSE
"Belgium, Glory of, Markland (R.) 25. 6d. net Aug. 15",25,33,FALSE
"Belgium, Heart of. Is. net Mar. 15",25,33,FALSE
"Belgium, H.M. Albert, King of, Life, MacDonnell (J. de C.) is. net . Mar. 15",25,33,FALSE
"Belgium in war, Whitehouse (J. H.) 28., Is. net Feb. 15",25,33,FALSE
"Belgium, Jl. of impressions in, Sinclair (M.) 6s. net Aug. 15",25,33,FALSE
"Belgium-Military operations of Belgium in defence of the country, and to uphold her neutrality; report compiled by the Commander- in-Chief of the Belgian Army for the period July 31st to Dec. 31st, 1914. 4to., 71 X 9, pp. 104, IS. net ...COLLINGRIDGE, Oct. 15",25,33,TRUE
"Belgium, neutral and loyal, Waxweiler (E.) 5s. net Belgium-Protest by the Belgian Government against the German allegation that Belgium had forfeited her neutrality before the outbreak of war. id. WYMAN, Mar. 15",25,33,TRUE
"Belgium, Rebuilding of, Chance for British firms in, is... ..Sep. 15",25,33,FALSE
"Belgium : Réfugiés belges taxés par les Alle- mands, Anthonis (H.) 3d. net ..... .Mar. 15",25,33,FALSE
"Belgium saved Europe, How, Sarolea (C.) 28. 6d., 2s. net ..Jan. 15",25,33,FALSE
"Belgium, Sketches in, &c., Prout (S.) 78. 6d., 5s. net ..Feb. 15",25,33,FALSE
"Belgium, Surgeon in, Souttar (H. S.) 8s. 6d. net Mar. 15",25,33,FALSE
Dec. 15,25,33,FALSE
Dec. 15,26,34,FALSE
Oct. 15,26,34,FALSE
.Oct. 15,26,34,FALSE
"Belgium, Surgeon in, Souttar (H. S.) 28. net Sep. 15",26,34,FALSE
"Belgium the Glorious, Hutchinson (W.) Vol. 1. IOS. net .Sep. 15",26,34,FALSE
"Belgium-Violation of the rights of nations and of the laws and customs of war in Belgium : Reports of the Official Commission of the Belgian Government. With pref. and plates, 6d. WYMAN, May 15",26,34,TRUE
"Belgium's agony, Verhaeren (E.) 35. 6d. net June 15",26,34,FALSE
"Belgrave (M. Dorothy) and Hart (Hilda)- Children's stories from the Northern legends. Illustrated by Harry G. Theaker. 4to. 10x7}, pp. 144, 3s. 6d. net .TUCK, Nov. 15",26,34,TRUE
"Belgium's gratitude, A Book of, 58., 21s. net",ADDED,ADDED,FALSE
"Belief and practice, Spens (W.) 6s. net ..Oct. 15",26,34,FALSE
"Bell (A. F.)-Leaders of English literature. Cr. 8vo. 7} X41, pp. 238, 25. net BELL, Feb. 15",26,34,TRUE
Belief : What should I believe ? Ladd (G. T.) 6s. net,ADDED,ADDED,FALSE
"Bell (Aubrey F. G.)-Portugal of the Portuguese. Cr. 8vo. 7*5, pp. 278, 6s, net (Countries and peoples ser.) .. .PITMAN, Dec. 15",26,34,TRUE
"Bell (Clive)—Peace at once. 81x5), pp. 56, 6d. NAT. LABOUR PR., Sep. 15",26,34,TRUE
"Bell (Edward)—The Architecture of Ancient Egypt : an historical outline. Cr. 8vo. 8 x 57, pp. 279, 6s. net .BELL, Oct. 15",26,34,TRUE
"Bell (G. K. A.) ed.-War and the Kingdom of God, Goudge (H. L.) 25. 6d. net ...... Dec. 15",26,34,FALSE
"Bell (Gertrude A.)-Sarabande. Cr. 8vo. 74 x 5, pp. 310, 6s. ..GREENING, Jan, 15",26,34,TRUE
"Bel! (Harold)—Poems and sonnets. 71 X 5, pp. 32, 23. net. ...MATHEWS, Sep. 15",26,34,TRUE
"Bell (Henry James)—Campfire recitations. Cr. 8vo. pp. 126, swd. is. net .......W. SCOTT, Sep. 15",26,34,TRUE
"Bell (Herbert)-A Course the spherical triangles for the mathematical laboratory. 8vo., 25. 6d. net (Edinburgh Math. Tracts) BELL, Oct. 15",26,34,TRUE
"Bell (J. J.)--Dancing days. Cr. 8vo., pp. 284, is. net (Wayfarer's lib.). ....BELL, July 15",26,34,TRUE
"Bell (J. J.)-Wee Macgregor enlists. Cr. 8vo. 77x44, pp. 192, is, net HODDER & S., Nov. 15",26,34,TRUE
"Bell (Lady) — The Good ship Brompton Castle : a novel. Cr. 8vo. 71 x 5, 378 pp., 6s. MILLS & B., May 15",26,34,TRUE
"Bell (Lettice)—Bible battles. Cr. 8vo. 73 X5}, pp. 228, 3s. 6d. net ......OLIPHANTS, Dec. 15",26,34,TRUE
"Bell (R. S. Warren)— The Secret seven. Cr. 8vo. 8 X 51, pp. 254, 35. 60. ...BLACK, Sep. 15",26,34,TRUE
"Bell (R. S. Warren)-Smith's week : a school story. Cr. 8vo. 71 X 5, pp. 253, 3s. 60. NEWNES, Nov. 15",26,34,TRUE
"Bellamy (R. L.)--The Unruly member : six Lenten addresses on tre government of the tongue. 12mo. 64 X4, pp. 128, is. 6d. net NISBET, Feb. 15",26,34,TRUE
"Belle Alliance, La, Grey (R.) 6s. ..Feb. 15",26,34,FALSE
"Bello Civili, Cæsar. Bk. 2. (Peskett). 25. 6d. Belloc (Hilaire)-A Picked company : being a selection from his writings. 12mo., PP. 210, IS. net ..METHUEN, July 15",26,34,TRUE
"Belloc (Hilaire)—A Picked company : selection from the writings of H.B. New ed. 18mo. 64 x 4), pp. 210, 3s. net ....HARRAP, Nov. 15",26,34,TRUE
"Belloc (Hilaire) —The Two maps of Europe and some other aspects of the Great War. Cr. 8vo., pp. 128, is. 6d. net, swd., is. net PEARSON, June 15",26,34,TRUE
"Belloc (Hilaire)—Waterloo. 2nd ed., rev. 12mo., pp. 206, is. net .REES, Mar. 15",26,34,TRUE
"Bellows (John)-Dictionary for the pocket, French and English. 2nd ed. 32mo. Ithr. reduced to 8s. 6d. net ..LONGMANS, May 15",26,34,TRUE
"Bellows' German dictionary. 2nd ed. Cr. 8vo., pp. 808, 6s. net .J. BELLOWS, Mar. 15",26,34,TRUE
"Bells, Church, of Shropshire, Walters (H. B.) 215. June 15",26,34,FALSE
"Beloved enemy, Albanesi (F. M.) is. net Apr. 15",26,34,FALSE
"Beloved enemy, Albanesi (E. M.) 7d. net June 15",26,34,FALSE
"Belsey, Sir Francis, a knight errant of love, Johnson (F.) 25. 60. .... June 15",26,34,FALSE
"Beltane the smith, Farnol (J.) 6s. Ben Hur, Wallace (L.) Illus. by A. A. Dixon. 28. Sep. 15",26,34,FALSE
"Bench and Bar, More anecdotes of, Engelbach (A. H.) 35. 6d. net .. Apr. 15",26,34,FALSE
"Benediall (B. Y.)—Blind sight. Cr. 8vo. 71 X 4, pp. 328, 6s. .MILLS & B., July 15",26,34,TRUE
"Benedictine of Princethorpe Priory-Flower of the field. 2s, net ..Mar. 15",26,34,FALSE
"Benedix (R.)-Ein Lustspiel : a comedy in five acts. I 2mo. Is. 6d. . BLACKIE, Jan. 15",26,34,TRUE
"Benet (William Rose)--The Falconer of God and other poems. Post 8vo. 81 x 5, pp. 136, 4s. 6d. net MILFORD, June 15",26,34,TRUE
"Bengal and Behar, Land systenis of, Atul Chandra Guha, Ios. 6d. net .May. 15",26,34,FALSE
"Bengtson (N. A.) and Griffith (Donce)-The Wheat industry, for use schools. Cr. 8vo. 33. net. (Industrial ser.) MACMILLAN, Dec. 15",26,34,TRUE
"Bengal : Tigerland, Gouldsbury (C. E.) 25. 6d. net",ADDED,ADDED,FALSE
"Benians (E. A.)--The British Empire and the War. 8vo. swd, 6d. net ....UNWIN, May 15",26,34,TRUE
"Bennett (A. H.)-English medical women : glimpses of their work in peace and war. Cr. 8vo. 71 X47, pp. 172, 35. 6d. 1. PITMAN, Mar. 15",26,34,TRUE
"Bennett (Arnold)—The Author's craft. 8vo. 8151, pp. 136, 25. 6d. net HODDER & S., Oct. 15",26,34,TRUE
"Bennett (Arnold)—Buried alive. 8vo., swd., 6d. HODDER & S., Feb. 15",26,34,TRUE
"Bennett (Arnold)--A Great man. Cr. 8vo. 71 x 5, pp. 352, 6s. METHUEN, Sep. 15",26,34,TRUE
"Bennett (Arnold)-Helen with the high hand : an idyllic diversion. New edit. Cr. 8vo., pp. 256, IS. net HODDER & S., Mar. 15",26,34,TRUE
"Bennett (Arnold)-Over there : war scenes on the Western Front. 18mo. 61 X 4, pp. 192, bds. IS. net METHUEN, Nov. 15",26,34,TRUE
"Bennett (Arnold)-The Regent: a Five Towns story of adventure in London. New ed. Cr. 8vo., 74 x 4, pp. 326, 28. net ..METHUEN, July 15",26,34,TRUE
"Bennett (Arnold)—Whom God hath joined. New edit. Cr. 8vo. 71 x 5, pp. 428, 6s. METHUEN, Feb. 15",26,34,TRUE
"Bennett, Arnold, Darton (F. J. H.) is net Apr 15",26,34,FALSE
"Bennett (Reginald R.)— Matcria medica and pharmacy, for medical students. With an appendix on incompatibility. 3rd ed. I 2o. 64 x 4, pp. 270, 45. 6d. net ... LEWIS, May 15",26,34,TRUE
"Bennett (Rolf)— The Adventures of Lieut. Lawless, R.N., Cr. 8vo., 75 X 5, pp. 192, 25. net HODDER & S., July 15",26,34,TRUE
on Oct. 15,26,34,FALSE
Feb. 15,26,34,FALSE
"Belloc (Hilaire) - A Change in the cabinet. Popular edit. 12mo., pp. 240, is. net METHCEN, Jan. 15",26,34,TRUE
"Belloc (Hilaire)-Emmanuel Burden. New ed. Cr. 8vo. 78 X 5, pp. 332, 25. net METHUEN, Apr. 15",26,34,TRUE
"Belloc (Hilaire)--A General sketch of the Euro- pean War : the first phase. Cr. 8vo. 8 X 5, pp. 378, 6s. net NELSON, June 15",26,34,TRUE
"Belloc (Hilaire) ed.—“ Land and Water"" Map of the War. 23. 6d. net ...Feb. 15",26,34,FALSE
"Belloc (Hilaire)—More peers : verses. Pictures by B. T. B. Re-issue. 8vo. 8} X64, pp. 48, bds., IS. net .DUCKWORTH, Oct. 15",26,34,TRUE
"new 58. net 24s. net Benson (Adolph Burnett)— The Old Norse element in Swedish romanticism. 8vo., 4s. 6d. net ..MILFORD, Sep. 15",27,35,TRUE
"Benson (A. C.)-Escape, and other essays. Large post 8vo. 8} x 5, pp. 314, 6s. net SMITH, E., Oct. 15",27,35,TRUE
"Benson (Arthur Christopher)—Hugh : memoirs of a Brother. Illus. 8vo. 81 X 51, pp. 258, 78. 6d. net ..SMITII, E., Mar. 15",27,35,TRUE
"Benson (E.F.)-Dodo: a detail of the day. 19th ed. 18mo. 64 X4, pp. 252, Ithr. 25. 60. net HARRAP, Oct. 15",27,35,TRUE
"Benson (E. F.)-The Money market. I 2mo., 7d. net .NELSON, Mar. 15",27,35,TRUE
"Benson (E. F.)—The Oakleyites. Cr. 8vo. 71 x 5, pp. 318, 6s. HODDER & S., Aug. 15",27,35,TRUE
"Benson (E. F.)-Scarlet and hyssop. 12mo., 7d. net .. COLLINS, Mar. 15",27,35,TRUE
"Benson (E. F.)-Thorley Weir. 8vo. swd. 6d. PEARSON, May 15",27,35,TRUE
"Benson (Robert Hugh)--An Average Pop. ed. Cr. 8vo. 7} X 41, pp. 384, is. net HUTCHINSON, Nov. 15",27,35,TRUE
"Benson (Robert Hugh)-Loneliness : a novel. Cr. 8vo. 8 X 5, pp. 352, 6s. HUTCHINSON, Mar. 15",27,35,TRUE
"Benson (Mgr.) -Maxims from the writings of : By the Compiler of “ Thoughts from Augustine Birrell,” &c., 18mo. 5} X31, pp. 142, bds., IS. net (Angelus series), Ithr., 25. net WASHBOURNE, Jan. 15",27,35,TRUE
"Birmingham, Ballads of old, Rudland (E. M.) 25. 6d. net",ADDED,ADDED,FALSE
"Benson (Robert Hugh)—Spiritual letters to one of his converts. With pref. by A. C. Benson. Cr. 8vo. 74 x 5, pp. 162, 25. 6d. net LONGMANS, Mar. 15",27,35,TRUE
"Benson, Robert Hugh, Parr (O. K.) 35. 6d. net man. 4S, net Mar. 15",27,35,FALSE
"Bergholt (Ernest)-A New book of patience games. Illus. Cr. 8vo. 7 X 5, pp. 128, 25. 6d. net ROUTLEDGE, July 15",27,35,TRUE
"Bergholt (Ernest)-A Second book of patience games. Cr. 8vo., pp. 126, bds. is. net ROUTLEDGE, Mar. 15",27,35,TRUE
"Bergson (Henri)—The Meaning of the War : life and matter in conflict. With intro. by H. Wildon Carr. Cr. 8vo., pp. 48, Is. net UNWIN, June 15",27,35,TRUE
"Bergson: Modern philosophers, Höffding (H.) .Feb. 15",27,35,FALSE
"Berkeley (Comyns) and Bonney (Victor) — The Difficulties and emergencies of obstetric practice, 2nd edit. Ryl. 8vo. 91 x6, pp. 820, CHURCHILL, Feb. 15",27,35,TRUE
"Berkeley (Comyns) and Bonney (Victor)- A Guide to gynaecology in general practice. Cr. 4to. 10x7, pp. 476. 255. net (Oxford medical pubs.)... .MILFORD, Sep. 15",27,35,TRUE
"Berlin Court under William II, Schwering (A. von) 16s. net ..Mar. 15",27,35,FALSE
"Berlioz (Hector)-Gluck and his operas, with an account of their relation to musical art. Cr. 8vo. .W. REEVES, Feb. 15",27,35,TRUE
"Berly's (J. A.) Universal electrical directory. 10 X 6), pp. 1554, 21s. net ALABASTER, GATEHOUSE, Mar. 15",27,35,TRUE
"Bernard (John Henry, Bp. of Ossory)-Verba Crucis : Good Friday addresses. 12mo., pp. 78, IS. net . MOWBRAY, Feb. 15",27,35,TRUE
"Bernhardi (Friedrich von)-World power or down. fall. Cr. 8vo., pp. 128, swd. is. net PEARSON, May 15",27,35,TRUE
"Bernhardi, Answer to, Cairns (D. S.) 2d. Jan. 15",27,35,FALSE
"Bernhardi, Treitschke, and some theologians, Terry (C. S.) 3d. net. ..Feb. 15",27,35,FALSE
"Bernhardism in England, Clutton-Brock (A.) 2d. Apr. 15",27,35,FALSE
"Berridge (W. S.)-Wonders of animal life. 8vo. &}x51, pp. 275, 6s. net . SIMPKIN, Oct. 15",27,35,TRUE
"Berry (A. J.)- Volumetric analysis. 8vo. 87 x 54, pp. 146, 6s. 6d. net CAMB. UNIV. PR., May 15",27,35,TRUE
"Berry (Henry F.)—A History of the Royal Dublin Society. Ryl. 8vo. 155. net LONGMANS, Feb. 15",27,35,TRUE
"Berry (W. T.) see Lange (F. W. T.) and Berry. Bersey (W. C.) and Foucard (W. V.)-A List of motor cars, light cars, and cycle cars manu- factured or sold in the United Kingdom, 1905-1915, 8vo., pp. 144, 5s. net TECHNICAL Pub. Co., Feb. 15",27,35,FALSE
"Besant (Annie)-The Basis of morality. Cr. 8vo., paper,6d. net.. THEOSOPHICAL PUB. Soc.,Oct. 15",27,35,FALSE
"Besant (Annie)—War articles and notes. Cr. 8vo., pp. 142, swd. is. net THEOSOPHICAL PUB. Soc., June 15",27,35,FALSE
"Besant (Annie) and others—Theosophical ideals and the immediate future : lectures. 7** 5, pp. 94, is. net .... THEOSOPH. PUB. Soc., Feb.15",27,35,FALSE
"Besant (Sir Walter)-For faith and freedom. Cr. 8vo., pp. 340, is, net. (Khaki library) CHATTO, Jan, 15",27,35,TRUE
"Besant (Sir Walter)-The Rebel queen. Cr. 8vo. pp. 380, is. net. (Khakilib.) CHATTO, Mar. 15",27,35,TRUE
Mar. 15,,,FALSE
"Besant (Sir Walter) and Rice (James) — With harp and crown. Cr. 8vo., pp. 398, Is. net. (Khaki library) CHATTO, Jan. 15",27,35,TRUE
"Best books of 1914 (1st half-yr.). Compiled by Arthur J. Hawkes. 4to., 4s. net S. PAUL, Nov.15",27,35,TRUE
"Bet, The, stories, Tchekhov (A.) 35. 6d. net Oct. 15",27,35,FALSE
"Bethnal Green Museum--Eastern works of art, lent by Earl Curzon of Kedleston, id. MUSEUM, Nov. 15",27,35,TRUE
"Benson, Robert Hugh : Hugh, Benson (A. C.) 78. 6d. net ..Mar. 15",27,35,FALSE
"Benson, Robert Hugh, Memorials of, Warre- Cornish (B.) 28. 6d. net... . Apr. 15",27,35,FALSE
"Benson (Robert and Evelyn)-Catalogue of Italian pictures. Illus. II X9, pp. 229. Privately pr. CHISWICK PR., Jan. 15",27,35,TRUE
"Benson (Stella)—I pose. Cr. 8vo. 71 X 41, pp. 376, 5s, net MACMILLAN, Nov. 15",27,35,TRUE
"Bent (James)—From training camp to fighting line. 8vo., pp. 55, 60. net ..KELLY, July 15",27,35,TRUE
"Bentley (E. C.)-Trent's last case. 12mo. 7d. net NELSON, Apr. 15",27,35,TRUE
"Benton (G. Mon tagu) and Geare (J. G.)- The Church) plate of the Newport and Stansted Deanery, Fissex, 2s. (Bishop's Stortford : Farnham Rectory) AUTHORS, Oct. 15",27,35,TRUE
"Beothucks or Red Indians, aborig. inhab. of Newfoundland, Howley (J. P.) 21s. net June 15",27,35,FALSE
"Bérénice, Racine (J.) (Pellissier) 28. net ..Oct. 15",27,35,FALSE
"Beresford (J. D.)-H. G. Wells. 12mo., pp. 128, is. net (Writers of the day) ..NISBET, Apr. 15",27,35,TRUE
"Beresford (J. D.)—The Invisible event. Cr. 8vo. 74 x 41, pp. 396, 6s...SIDGWICK & J., Mar. 15",27,35,TRUE
"Beresford (J. D.)-The Mountains of the moon. Cr. 8vo. 73 x5, pp. 318, 6s. CASSELL, Aug. 15",27,35,TRUE
"Beresford (Richard and John)---Poems by two brothers. 75 X 41, pp. 64, 25. 6d. net E. MACDONALD, Nov. 15",27,35,TRUE
"Berger (Pierre)-William Blake : his mysticism and poetry. Trans. by D. H, Conner. 8vo. 9X57, pp. 432, 155. net CHAPMAN & H., Jan. 15",27,35,TRUE
"Berger et le proscrit, Porchat (J. J.) Is... Mar. 15",27,35,FALSE
"Berget (Alphonse)-The Earth, its life and death. 8vo., 75. 6d. net ....PUTNAM Feb. 15",27,35,FALSE
"Bergholt (Ernest)-A New book of patience games. Cr. 8vo., pp. 128, bds. Is. net ROUTLEDGE, Mar. 15",27,35,TRUE
Oct. 15,28,36,FALSE
58. net 28. .Oct. 15,28,36,FALSE
"Betrayal, The, Oppenheim (E. P.) is. net June 15",28,36,FALSE
"Betrothed, The, Scott (Sir W.) is. net ..Oct. 15",28,36,FALSE
"Betting : Stedfast system for stay-at-home backers, Lee (S.) 7s. 6d. net .... ...Mar. 14",28,36,FALSE
"Betts (Arthur)-Busones : a study and a sugges- tion. pp. 13, is. net (50, Bedford Row, W.C.) AUTHOR, Mar.15",28,36,TRUE
"Betty Grier, Waugh (J.L.) 6d.. .Nov. 15",28,36,FALSE
"Betty Wayside, Stone (L.) 6s. July 15",28,36,FALSE
"Between friends; Anne's Bridge, Chambers (R. W.) Boxed, 5s. net .Dec. 15",28,36,FALSE
"Between St. Dennis and St. George, Hueffer (F. M.), 28. 6d, net. Sep. 15",28,36,FALSE
"Between the lines, Cable (B.) 5s. net Bevan (Edwyn)-Peace with Empire : the pro- blein. 8vo. 81 x 54, pp. 16, 2d. (Papers for war time) ..MILFORD, June 15",28,36,TRUE
"Bevan (Tom)--The Last of the giants: a story of Arctic Canada. pp. 346, 35. 6d. NELSON, Dec. 15",28,36,TRUE
"Bevan (Tom)-Runners of contraband. Cr. Svo. 74 X 5, pp. 332, 2s. 6d. Cheaper ed. PARTRIDGE, Sep. 15",28,36,TRUE
"Beverley and its minster, Nolloth (Rev. Canon), 6d. net... ..04.15",28,36,FALSE
"Bevis, Jefferies (R.) 35. 6d... ..Nov. 15",28,36,FALSE
"Beyond the shadow, Sutherland (J.) 6s. ..Jan. 15",28,36,FALSE
"Bozzi (Mario)--The Syrphidæ of the Ethiopian Region : based on material in the British Museum (N.H.), with descriptions of new genera and species. 8vo. 6s...DULAU, Oct. 15",28,36,TRUE
"Bhattacharyya (P. M.)-Hints to amateurs on tank angling in India. 18mo., Is. 6d. net THACKER, Aug. 15",28,36,TRUE
"Bibby (Joseph)-A Friendly talk with Socialists and others. Cr. 8vo. 7X4, pp. 96, 6d. net, Is. net .. ......P. P. PRESS, Oct. 15",28,36,TRUE
"Bibby's Annual, 1915. Folio swd. is. net BIBBY, July 15",28,36,TRUE
"Biblkoff (Massia) - Our Indians at Marseilles Trans. by Leonard Huxley. Intro. by Maurice Barrès. 8vo. 84 *5), pp. 172, 5s. net SMITH, E., Dec. 15",28,36,TRUE
"Bible and the war : addresses, Wynn (W.) 6d. net . Oct. 15",28,36,FALSE
"Bible readings, School. 25. 60. Bible selections for daily devotion, Stall (S.) .Aug. 15",28,36,FALSE
"Bible : Soldiers of Holy Writ, Crafer (T. W.) 25. net ..May 15",28,36,FALSE
"Bible, Soldiers of the, Cooper (J.) 6d. net Jan. 15",28,36,FALSE
"Bible stories, Bagster's. 2nd ser. 6d.net May 15",28,36,FALSE
"Bible stories for children. Cr. 8vo. 71 X 5, pp. 304, .NELSON, Sep. 15",28,36,TRUE
"Bible subjects, Short studies on, Dale (W.) 28. 6d. net. .Jan. 15",28,36,FALSE
"Bible, Ten minutes with the. 3 vols. ea. Is. 6d. net. Bible, the religion of Protestants, Neale (J. M.) 3d. Oct. 15",28,36,FALSE
"Bible : Wonderful book, Gleig (G. R.) 78. 6d. net Apr. 15",28,36,FALSE
"Biblical discoveries in Egypt, Palestine and Mesopotamia, Politeyan (J.) 25. 6d. net May 15",28,36,FALSE
"Bibliographical notes for New Testament, Peake (A. S.) 3d. net ..Mar. 15",28,36,FALSE
"Bibliographical Society of America-Papers. Vol. 8, no. 3-4, 1914. Ryl. 8vo. 91 x 65, 8s. net UNIV, OF CHICAGO PR., Sep. 15",28,36,TRUE
"Bibliographical Society of America-Papers. Vol. 9, Nos. 1-2, 1915. Ryl. 8vo. 91 X6, swd. 8s. net . CAMB. UNIV. PR., Oct. 15",28,36,TRUE
"Bibliography of Johnson, Courtney (W. P.) 78. 6d. net Ιαν 15",28,36,FALSE
Bibliography of municipal government in U.S. Munro (W. B.) 1os. 6d. net. .. Nov. 15,28,36,FALSE
"Bibliography of Owen Glyndwr, Phillips (D. R.) 28. 6d.. Bibliography of pubs. on foreign colonization, Royal Colonial Inst. 28. 6d. ....Nov. 15",28,36,FALSE
"Bibliography of unfinished books in the English language, Corns (A. R.) and Sparke (A.) 108. 6d. net.. .Nov. 15",28,36,FALSE
"Bibliography: War, Bks, on the Great, Lange (F. W. T.) and Berry (W. T.) Vols. 1-3, ea. 28. 6d. net ..Jan., etc. 15",28,36,FALSE
"Bibliotheca Buddhica-Pt. 16, fasc. 2, Budd- hapalita Mulamadhyamakavntti Tibetische Ubersetzung, ed. by Max Walleser, pp. 97-192, 25. 60. net. Pt. 17, fasc. 3-4, Suvarnaprabhasa (Text), ed. by Radloff and Malove, pp. 193-384, Pt. 18, fasc. 1-2, Taranatha's Edel- steinmine : das Buch von den Vermittlern der Sieben Inspirationen, ed. by Albert Grun- wedel, pp. 212, 5s. net .. LUZAC, Nov. 15",28,36,TRUE
"Bibliotheca Celtica, 1912, Wales, Nat. Lib. of, 28. od. net Mar. 15",28,36,FALSE
"Bickford (J. S. V.)—Faults and how to find them : Motor-car failures and their remedies fully explained. 4th ed., rev. 7} X 5, 28. 6d. net ILIFFE, Dec. 15",28,36,TRUE
"Biffel, a trek ox, Hyatt (S. P.) Ed. for schools by P. Varley. IS. 6d. ...Oct. 15",28,36,FALSE
"Big drum : comedy, Pinero (Sir A. W.) 25. 6d., is. Ed. Nov. 15",28,36,FALSE
"Big game of Asia and N. America, Millias (A. J.) Gun at home and abroad. V. 4, 2105...May 15",28,36,FALSE
"Big soldier book, Wood (S. L.) is. ..Feb. 15",28,36,FALSE
"Big Tremaine, Van Vorst (M.) 6s. ..Jan. 15",28,36,FALSE
"Bigelow (Frank H.)-A Meteorological treatise on the circulation and radiation in the atmo- spheres of the Earth and of the Sun. 8vo., 21s, net.. ..CHAPMAN & H., Dec. 15",28,36,TRUE
"Biggs (A. H.)-Dick's daring ; or, The Secret of Toulon. Cheaper ed. Cr. 8vo. 71 X 5, pp. 172, Is. PARTRIDGE, Sep. 15",28,36,TRUE
"Bildad the quill-driver, Caine (W.) 6s. . . Dec. 15",28,36,FALSE
"Bilingual teaching : Mother tongue and other tongue, Williams (J. G.) is, net .... .. June 15",28,36,FALSE
"Bill (Opposed Private) Committees (H. L.)- Report from Committee of Selection, with appendix. id. .. WYMAN, Feb. 15",28,36,TRUE
"Bill the Minder, Robinson (W. H.) 6.....Sep. 15",28,36,FALSE
