original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Adcock (A. St. John)-Tod Macmammon sees his soul, and other satires for the new democracy. Cr. 8vo. 77 x 41, pp. 80, swd. 2s. net SWARTHMORE PR., Sep. '20",3,11,,Adcock (A. St. John),"Tod Macmammon sees his soul, and other satires for the new democracy.",Cr. 8vo.,"77 x 41, pp. 80, swd. 2s. net",SWARTHMORE PR.,Sep. 20,False,1920
"Adderley (James G.)—The Legend of the way of grief : thoughts for meditation on the Stations of the Cross. Illus. 6x5, pp. 62, swd. is. net.. ...MOWBRAY, Mar. '20",3,11,,Adderley (James G.),The Legend of the way of grief : thoughts for meditation on the Stations of the Cross. Illus.,,"6x5, pp. 62, swd. is. net.. ...",MOWBRAY,Mar. 20,False,1920
"Adderley (James)-old sced on new ground. 12 cartoons by Low. 8vo. 83 x 7, pp. 191, 78. 6d. net ..PUTNAMS, Oct. '20",3,11,,Adderley (James),old sced on new ground. 12 cartoons by Low.,8vo.,"83 x 7, pp. 191, 78. 6d. net ..",PUTNAM,Oct. 20,False,1920
"Addingham (Katharine) - Flowers from France : native verse from French poets. 7+X 5, pp. 24, IS. 6d. net ...STOCKWELL, Dec. '20",3,11,,Addingham (Katharine),Flowers from France : native verse from French poets.,,"7+X 5, pp. 24, IS. 6d. net ...",STOCKWELL,Dec. 20,False,1920
"Addison (Joseph)-Selections from Addison's Spectator, &c. Ed. by Mrs. Herbert Martin. Cr. 8vo. 7X 4, pp. 224, Is. 9d. BLACKIE, May'20",3,11,,Addison (Joseph),"Selections from Addison's Spectator, &c. Ed. by Mrs. Herbert Martin.",Cr. 8vo.,"7X 4, pp. 224, Is. 9d.",BLACKIE,May 20,False,1920
"Addlesha w (Percy)-Last verses. 18mo. swd. 28. 6d. net ...E. MATHEWS, May'20",3,11,,Addlesha w (Percy),Last verses.,18mo.,swd. 28. 6d. net,E. MATHEWS,May 20,False,1920
"Addy man (Frank T.)-My electrical workshop : a book for the electrical experimenter. 8vo. 81x5, pp. 257, 78. net WIRELESS PR., Dec '20",3,11,,Addy man (Frank T.),My electrical workshop : a book for the electrical experimenter.,8vo.,"81x5, pp. 257, 78. net",WIRELESS PR.,Dec. 20,False,1920
"Adeney (J.)-Following the sun : letters to my children during a two years' journey round the world. 71 X54, pp. 365, 7s. 6d. net J. CLARKE, Jan. '20",3,11,,Adeney (J.),Following the sun : letters to my children during a two years' journey round the world.,,"71 X54, pp. 365, 7s. 6d. net",J. CLARKE,Jan. 20,False,1920
"Adept of Galilee (The): a story and an argument. By the author of The Initiate.” Cr. 8vo. 74 x5, PP. 442, 9s. net.... ROUTLEDGE, Sep. 20",3,11,,,Adept of Galilee (The): a story and an argument. By the author of The Initiate.”,Cr. 8vo.,"74 x5, PP. 442, 9s. net....",ROUTLEDGE,Sep. 20,False,1920
"Admiralty-Compass, Deviations of the Admir- alty manual (Repr. 1920), 6s. net H.M.S.O., Sep. '20",3,11,,,"Admiralty-Compass, Deviations of the Admir- alty manual (Repr. 1920),",,6s. net,H.M. STATIONERY OFF.,Sep. 20,False,1920
"Admiralty-Field training, 1920, Royal Naval Handbook of, is. 6d. net....H.M.S.O., Oct. '20",3,11,,,"Admiralty-Field training, 1920, Royal Naval Handbook of,",,is. 6d. net....,H.M. STATIONERY OFF.,Oct. 20,False,1920
"Admiralty-Flags of all nations. Errata nos. 2 and 3 (Gratis to purchasers of the book). H.M.S.O., Feb., Sep. '20",3,11,,,Admiralty-Flags of all nations. Errata nos. 2 and 3 (Gratis to purchasers of the book).,,,H.M. STATIONERY OFF.,"Feb., Sep. 20",False,1920
"Admiralty-Hydrographic. Africa pilot. Part 1. 8th ed., 1920, 75. 6d. ; Pt. 1, suppl. no. 3 : 1918; Pt. 2, 1910: suppl. no. 5, 1919; Pt. 3, 1915 : suppl. no. 4, 1920 ..J. D. POTTER, Jan.-Sep. '20",3,11,,,"Admiralty-Hydrographic. Africa pilot. Part 1. 8th ed., 1920, 75. 6d. ; Pt. 1, suppl. no. 3 : 1918; Pt. 2, 1910: suppl. no. 5, 1919; Pt. 3, 1915 : suppl. no. 4, 1920",,,J. D. POTTER,Jan.-Sep. 20,False,1920
"rev. Admiralty-Hydrographic. Arctic pilot. Vol. 1, 1918 : suppl. no. 2, 1920 ; Vol. 2 : suppl. no. 6, 1919; Vol. 3, 1915 : suppl. no. 4, 1920 J. D. POTTER, Feb., Aug. '20",4,12,rev.,,"Admiralty-Hydrographic. Arctic pilot. Vol. 1, 1918 : suppl. no. 2, 1920 ; Vol. 2 : suppl. no. 6, 1919; Vol. 3, 1915 : suppl. no. 4, 1920",,,J. D. POTTER,"Feb., Aug. '20",False,1920
"Admiralty-Hydrographic. Australia pilot. Vol. 1, 1918 : suppl. no. 2, 1920 ; Vol. 3, 1916 : rev. suppl. no. 2, 1920; Vol. 4, 1917 : suppl. 1920 ; Vol. 5, 1914 : suppl. no. 4, 1920 J. D. POTTER, Mar.-Aug. '20",4,12,,,"Admiralty-Hydrographic. Australia pilot. Vol. 1, 1918 : suppl. no. 2, 1920 ; Vol. 3, 1916 : rev. suppl. no. 2, 1920; Vol. 4, 1917 : suppl. 1920 ; Vol. 5, 1914 : suppl. no. 4, 1920",,,J. D. POTTER,"Mar., Aug. 20",False,1920
"Admiralty-Hydrographic. Baltic pilot. Part I: suppl. no. 5, 1919; Pt. 2, 1914 : suppl. no. 5, 1920 ; Pt. 3, 1913: suppl. no. 5, 1920 J: D. POTTER, Jan.-Sep. '20",4,12,,,"Admiralty-Hydrographic. Baltic pilot. Part I: suppl. no. 5, 1919; Pt. 2, 1914 : suppl. no. 5, 1920 ; Pt. 3, 1913: suppl. no. 5, 1920",,,J. D. POTTER,Jan.-Sep. 20,False,1920
"Admiralty-Hydrographic. Bay of Bengal pilot, 1910 : suppl. no. 5, 1920. J. D. POTTER, June '20",4,12,,,"Admiralty-Hydrographic. Bay of Bengal pilot, 1910 : suppl. no. 5, 1920.",,,J. D. POTTER,June 20,False,1920
"Admiralty-Hydrographic. Black Sea pilot. 7th ed., 1920, ios, net....J. D. POTTER, Oct. '20",4,12,,,"Admiralty-Hydrographic. Black Sea pilot. 7th ed., 1920,",,"ios, net....",J. D. POTTER,Oct. 20,False,1920
"Admiralty Hydrographic. British Columbia pilot. Vol. 2, suppl. no. 4, 1919 J. D. POTTER, Feb. '20",4,12,,,"Admiralty Hydrographic. British Columbia pilot. Vol. 2, suppl. no. 4, 1919",,,J. D. POTTER,Feb. 20,False,1920
"Admiralty-Hydrographic. Central America and United States pilot, 1916, West Coasts of: revised suppl. (2), 1920. J. D. POTTER, July '20",4,12,,,"Admiralty-Hydrographic. Central America and United States pilot, 1916, West Coasts of: revised suppl. (2), 1920.",,,J. D. POTTER,July 20,False,1920
"Admiralty-Hydrographic. Channel pilot. Part 2, 1917: Rev. suppl., 1920 ; Pt. 3, 1917: rev. suppl. no. 2, 1920......J. D. POTTER, June '20",4,12,,,"Admiralty-Hydrographic. Channel pilot. Part 2, 1917: Rev. suppl., 1920 ; Pt. 3, 1917: rev. suppl. no. 2, 1920.",,,J. D. POTTER,June 20,False,1920
"Admiralty-Hydrographic. Charts, plans, and sailing directions, Catalogue of, 1920. (Correc- ted to Jan. 1, 1921)....J. D. POTTER, Apr. '20",4,12,,,"Admiralty-Hydrographic. Charts, plans, and sailing directions, Catalogue of, 1920. (Correc- ted to Jan. 1, 1921).",,,J. D. POTTER,Apr. 20,False,1920
"Admiralty-Hydrographic. China Sea pilot. Vol. 1, 1916: suppl. no. 4, 1920; Vol. 2, 1915 : suppl. no. 4, 1920 ; Vol. 3, 1912 : suppl. no. 5, 1920 ; Vol. 4, 1912 : suppl. no. 5, 1920 ; Vol. 5, 1912 : suppl. no. 5, 1920 J. D. POTTER, June-Sep. '20",4,12,,,"Admiralty-Hydrographic. China Sea pilot. Vol. 1, 1916: suppl. no. 4, 1920; Vol. 2, 1915 : suppl. no. 4, 1920 ; Vol. 3, 1912 : suppl. no. 5, 1920 ; Vol. 4, 1912 : suppl. no. 5, 1920 ; Vol. 5, 1912 : suppl. no. 5, 1920",,,J. D. POTTER,"June, Sep. 20",False,1920
"Admiralty-Hydrographic. Eastern Archipelago pilot, 1911. Part 1 : suppl. no. 5, 1920 ; Pt. 2 : suppl. no. 4, 1919; Pt. 3 : suppl. no. 5, 1920 J. D. POTTER, Mar., June '20",4,12,,,"Admiralty-Hydrographic. Eastern Archipelago pilot, 1911. Part 1 : suppl. no. 5, 1920 ; Pt. 2 : suppl. no. 4, 1919; Pt. 3 : suppl. no. 5, 1920",,,J. D. POTTER,"Mar., June 20",False,1920
"Admiralty Hydrographic. England (West Coast) pilot, 1910 : suppl. no. 6, 1920 J. D. POTTER, Sep. '20",4,12,,,"Admiralty Hydrographic. England (West Coast) pilot, 1910 : suppl. no. 6, 1920",,,J. D. POTTER,Sep. 20,False,1920
"Admiralty-Hydrographic. France, Spain and Portugal pilot, West coasts of: Suppl. no. 6, .J. D. POTTER, Feb. '20",4,12,,,"Admiralty-Hydrographic. France, Spain and Portugal pilot, West coasts of: Suppl. no. 6, .",,,J. D. POTTER,Feb. 20,False,1920
"Admiralty Hydrographic. Index nauticus : British Isles, šos. net....J. D. POTTER, Oct. '20",4,12,,,"Admiralty Hydrographic. Index nauticus : British Isles, šos. net.",,,J. D. POTTER,Oct. 20,False,1920
"Admiralty-Hydrographic. Irish Coast pilot, 1911 : suppl. no. 6, 1920. J. D. POTTER, J uly'20",4,12,,,"Admiralty-Hydrographic. Irish Coast pilot, 1911 : suppl. no. 6, 1920.",,,J. D. POTTER,July 20,False,1920
"Admiralty-Hydrographic. Japan pilot, 1914 : suppl. no. 4, 1920.. ..J. D. POTTER, July '20",4,12,,,"Admiralty-Hydrographic. Japan pilot, 1914 : suppl. no. 4, 1920.",,,J. D. POTTER,July 20,False,1920
"Admiralty-Hydrographic. Korea and Siberia (East Coasts) and Sea of Okhotsh pilot, 1913 : suppl. no. 5, 1920......J. D. POTTER, Sep. '20",4,12,,,"Admiralty-Hydrographic. Korea and Siberia (East Coasts) and Sea of Okhotsh pilot, 1913 : suppl. no. 5, 1920.",,,J. D. POTTER,Sep. 20,False,1920
"Admiralty-Hydrographic. Mediterranean pilot. Vol. 2 : rev. suppl. no. 2, 1919; Vol. 4 : suppl. no. 1, 1919; Vol. 5, 1915 : suppl. no. 4, 1920 J. D. POTTER, Jan.-May'20",4,12,,,"Admiralty-Hydrographic. Mediterranean pilot. Vol. 2 : rev. suppl. no. 2, 1919; Vol. 4 : suppl. no. 1, 1919; Vol. 5, 1915 : suppl. no. 4, 1920",,,J. D. POTTER,"Jan., May 20",False,1920
"Admiralty-Hydrographic. New Zealand pilot. 9th ed., 1919. 6s. net J. D. POTTER, Apr. 20",4,12,,,"Admiralty-Hydrographic. New Zealand pilot. 9th ed., 1919.",,6s. net,J. D. POTTER,Apr. 20,False,1920
"Admiralty-Hydrographic. Newfoundland and Labrador pilot. Vol. 1, 1917 : rev. suppl. 1920 Vol 2: rev. suppl. 1920 J. D. POTTER, May'20",4,12,,,"Admiralty-Hydrographic. Newfoundland and Labrador pilot. Vol. 1, 1917 : rev. suppl. 1920 Vol 2: rev. suppl. 1920",,,J. D. POTTER,May 20,False,1920
"Admiralty - Hydrographic. North Sea Pilot. Part 1, 1910 : suppl. No. 6, 1920 ; Pt. 2, 1914 : Suppl. no. 5, 1920. J. D. POTTER, July, Aug. '20",4,12,,,"Admiralty - Hydrographic. North Sea Pilot. Part 1, 1910 : suppl. No. 6, 1920 ; Pt. 2, 1914 : Suppl. no. 5, 1920.",,,J. D. POTTER,"July, Aug. '20",False,1920
"Admiralty-Hydrographic. North Sea and Euro- pean Arctic handbook, 1920. 28. 6d. net J. D. POTTER, Jan. '20",4,12,,,"Admiralty-Hydrographic. North Sea and Euro- pean Arctic handbook, 1920.",,28. 6d. net,J. D. POTTER,Jan. 20,False,1920
"Admiralty-Hydrographic. Norway Pilot. Pt. 1 1918 : suppl. no. 2, 1920 ; Pt. 2 : suppl. no. 4, 1919 ; Pt. 3 : suppl. no. 4, 1920 J. D. POTTER, Jan.-Aug. '20",4,12,,,"Admiralty-Hydrographic. Norway Pilot. Pt. 1 1918 : suppl. no. 2, 1920 ; Pt. 2 : suppl. no. 4, 1919 ; Pt. 3 : suppl. no. 4, 1920",,,J. D. POTTER,"Jan., Aug. 20",False,1920
"Admiralty.—Hydrographic. Notices to mariners, Admiralty index to, 1919. 55. net J. D. POTTER, Mar. '20",4,12,,,"Admiralty.—Hydrographic. Notices to mariners, Admiralty index to, 1919.",,55. net,J. D. POTTER,Mar. 20,False,1920
"Admiralty-Hydrographic. Nova Scotia (South- East Coast) and Bay of Fundy pilot, 1911 : suppl. no. 5, 1920 ....J. D. POTTER, July '20",4,12,,,"Admiralty-Hydrographic. Nova Scotia (South- East Coast) and Bay of Fundy pilot, 1911 : suppl. no. 5, 1920",,,J. D. POTTER,July 20,False,1920
"Admiralty - Hydrographic. Oceanic depths, received at the Admiralty during 1919, List of. IS. 6d. net .J. D. POTTER, June 20",4,12,,,"Admiralty - Hydrographic. Oceanic depths, received at the Admiralty during 1919, List of.",,IS. 6d. net .,J. D. POTTER,June 20,False,1920
"Admiralty-Hydrographic. Pacific Islands pilot. Vol. 2, 1918 : suppl. no. 1, 1920; Vol. 3, 5th edit., 1926. 6s. net J. D. POTTER, July, Sep. 20",4,12,,,"Admiralty-Hydrographic. Pacific Islands pilot. Vol. 2, 1918 : suppl. no. 1, 1920; Vol. 3, 5th edit., 1926.",,6s. net,J. D. POTTER,"July, Sep. 20",False,1920
"Admiralty-Hydrographic. Persian Gulf pilot, 1915: suppl. no. 5, 1920. J. D. POTTER, July '20",4,12,,,"Admiralty-Hydrographic. Persian Gulf pilot, 1915: suppl. no. 5, 1920.",,,J. D. POTTER,July 20,False,1920
"Admiralty-Hydrographic. St. Lawrence pilot. Vol. 1: rev. suppl. (2), 1919; Vol. 2, rev. suppl. (2), 1919.J. D. POTTER, Feb., Mar. '20",4,12,,,"Admiralty-Hydrographic. St. Lawrence pilot. Vol. 1: rev. suppl. (2), 1919; Vol. 2, rev. suppl. (2), 1919.",,,J. D. POTTER,"Feb., Mar. 20",False,1920
"Admiralty Hydrographic Scotland (West Coast) pilot. Part 2, 1911 : suppl. no. 6, 1919 J. D. POTTER, Mar. '20",4,12,,,"Admiralty Hydrographic Scotland (West Coast) pilot. Part 2, 1911 : suppl. no. 6, 1919",,,J. D. POTTER,Mar. 20,False,1920
"Admiralty-Hydrographic. South America pilot. Part 1, 1911: suppl. no. 5, 1920; Pt. 2, 1916 : rev. suppl. no. 2, 1919; Pt. 3, 1915 : rev. suppl. no. 2, 1920 .J. D. POTTER, Mar.-July '20",4,12,,,"Admiralty-Hydrographic. South America pilot. Part 1, 1911: suppl. no. 5, 1920; Pt. 2, 1916 : rev. suppl. no. 2, 1919; Pt. 3, 1915 : rev. suppl. no. 2, 1920",,,J. D. POTTER,"Mar., July 20",False,1920
"Admiralty-Hydrographic. South Indian Ocean pilot, 1911 : suppl. no. 5, 1919 J. D. POTTER, Mar. '20",4,12,,,"Admiralty-Hydrographic. South Indian Ocean pilot, 1911 : suppl. no. 5, 1919",,,J. D. POTTER,Mar. 20,False,1920
"Admiralty-Hydrographic. Tide tables. Part 1, Tidal predictions for standard ports in Europe for 1921 ; Part 2, Tidal constants and tidal differences for the principal ports, &c., in Europe (Abridged ed.), 2s. 5d. net ; Tidal pre- dictions for standard ports of the world for 1921, 25. 6d. net ......J. D. POTTER, Oct. '20",4,12,,,"Admiralty-Hydrographic. Tide tables. Part 1, Tidal predictions for standard ports in Europe for 1921 ; Part 2, Tidal constants and tidal differences for the principal ports, &c., in Europe (Abridged ed.), 2s. 5d. net ; Tidal pre- dictions for standard ports of the world for 1921, 25. 6d. net",,,J. D. POTTER,Oct. 20,False,1920
"Admiralty-Hydrographic. Tide tables. Abridged ed. Part 1, Tidal predictions for standard ports in Europe for 1920 ; Part 2, Tidal con- stants and tidal differences for the principal ports, &c., in Europe, is. 6d. net J. D. POTTER, Jan. '20",4,12,,,"Admiralty-Hydrographic. Tide tables. Abridged ed. Part 1, Tidal predictions for standard ports in Europe for 1920 ; Part 2, Tidal con- stants and tidal differences for the principal ports, &c., in Europe,",,is. 6d. net,J. D. POTTER,Jan. 20,False,1920
"Admiralty-Hydrographic. United States (East Coast) pilot. Part 1, 1909 : suppl. no. 5, 1919; Part 2, 1909 : suppl. no. 5, 1919 J. D. POTTER, Jan. '20",4,12,,,"Admiralty-Hydrographic. United States (East Coast) pilot. Part 1, 1909 : suppl. no. 5, 1919; Part 2, 1909 : suppl. no. 5, 1919",,,J. D. POTTER,Jan. 20,False,1920
"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : suppl. no. 5, 1920 J. D. POTTER, Sep. '20",4,12,,,"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : suppl. no. 5, 1920",,,J. D. POTTER,Sep. 20,False,1920
"Admiralty Hydrographic. Yangtse Kiang pilot, 1914 : rev. suppl. (2), 1920 J. D. POTTER, July '20",4,12,,,"Admiralty Hydrographic. Yangtse Kiang pilot, 1914 : rev. suppl. (2), 1920",,,J. D. POTTER,July 20,False,1920
"Admiralty-Intelligence Dept. Handbooks : Alsace-Lorraine, Manual of, 75. 6d. net ; Mexico, Handbook of, (with maps), 1os. 6d. net ; Portuguese East Africa, Manual of, 75, 6d, net; Roumania, Handbook of, 5s. net ; Serbia, Montenegro, Albania, and Adjacent Parts of Greece, Handbook of, 7s.6d. net. Vocabu- laries : English, German, Magyar, Serbian, Bulgarian, Roumanian, Greek and Turkish, 3s. 6d. net ; English, Arabic, Persian, Turkish, Armenian, Kurdish and Syriac, 35. 6d. net H.M.S.O., Sep. '20",4,12,,,"Admiralty-Intelligence Dept. Handbooks : Alsace-Lorraine, Manual of, 75. 6d. net ; Mexico, Handbook of, (with maps), 1os. 6d. net ; Portuguese East Africa, Manual of, 75, 6d, net; Roumania, Handbook of, 5s. net ; Serbia, Montenegro, Albania, and Adjacent Parts of Greece, Handbook of, 7s.6d. net. Vocabu- laries : English, German, Magyar, Serbian, Bulgarian, Roumanian, Greek and Turkish, 3s. 6d. net ; English, Arabic, Persian, Turkish, Armenian, Kurdish and Syriac, 35. 6d. net",,,H.M. STATIONERY OFF.,Sep. 20,False,1920
"Admiralty-International Hydrographic Confer- ence, London, 1919. Report of proceedings (with plates, plans and appendices). IOS. 6d. net ..H.M.S.O., May'20",4,12,,,"Admiralty-International Hydrographic Confer- ence, London, 1919. Report of proceedings (with plates, plans and appendices).",,IOS. 6d. net ..,H.M. STATIONERY OFF.,May 20,False,1920
"Admiralty-Lights and time signals, List of, 1920 (corrected to Dec. 31, 1919). Pt. 1, British Isles, 1920, 2s. net ; 2, North and Arctic Seas, except the British Islands, 4s. net; 3, Baltic Sea, 3s. 6d. net; 4, Eastern side of North and South Atlantic Oceans, South of Dunkerque, 25. net ; 5, Mediterranean, Black, and Red Seas, 38. 60. net ; 6, Indian and West Pacific Oceans, 45. 6d. net ; 7, Western side of South Atlantic Ocean and East Pacific Ocean, 28. 6d. net ; 8, Western side of North Atlantic Ocean, (Canada, Newfoundland and Labrador), 3s. net ; 9, Do. (United States of America, Gulf of Mexico, West Indies, and the North Coast of South America to Cape Orange), 4s. 6d. net J. D. POTTER, Feb. '20",4,12,,,"Admiralty-Lights and time signals, List of, 1920 (corrected to Dec. 31, 1919). Pt. 1, British Isles, 1920, 2s. net ; 2, North and Arctic Seas, except the British Islands, 4s. net; 3, Baltic Sea, 3s. 6d. net; 4, Eastern side of North and South Atlantic Oceans, South of Dunkerque, 25. net ; 5, Mediterranean, Black, and Red Seas, 38. 60. net ; 6, Indian and West Pacific Oceans, 45. 6d. net ; 7, Western side of South Atlantic Ocean and East Pacific Ocean, 28. 6d. net ; 8, Western side of North Atlantic Ocean, (Canada, Newfoundland and Labrador), 3s. net ; 9, Do. (United States of America, Gulf of Mexico, West Indies, and the North Coast of South America to Cape Orange), 4s. 6d. net",,,J. D. POTTER,Feb. 20,False,1920
"Admiralty–Nautical almanack, 1922, 25. 6d. net H.M.S.O., Apr. '20",5,13,,,"Admiralty–Nautical almanack, 1922, 25. 6d. net",,,H.M. STATIONERY OFF.,Apr. 20,False,1920
"Admiralty-Navy : appropriation account, 1918- 19. IS, net ...H.M.S.O., Apr. '20",5,13,,,"Admiralty-Navy : appropriation account, 1918- 19.",,"IS, net",H.M. STATIONERY OFF.,Apr. 20,False,1920
"Admiralty--Navy estimates (revised), 1920-21. 35. 6d. net ; Explanatory statement, 3d. net H.M.S.O., Mar. '20",5,13,,,"Admiralty--Navy estimates (revised), 1920-21.",,"35. 6d. net ; Explanatory statement, 3d. net",H.M. STATIONERY OFF.,Mar. 20,False,1920
"Admiralty-Navy (health) : statistical report for 1914. Is. 6d. net .H.M.S.O., Oct. '20",5,13,,,Admiralty-Navy (health) : statistical report for 1914.,,Is. 6d. net .,H.M. STATIONERY OFF.,Oct. 20,False,1920
"Admiralty-Wireless Board. List of international call signs. Part 2, Alphabetical list of ships (3 and 4 letters), 2s. net ; Pt. 3, Alphabetical list of call signs (3 and 4 letters), 3s. net H.M.S.O., June, Oct. '20",5,13,,,"Admiralty-Wireless Board. List of international call signs. Part 2, Alphabetical list of ships (3 and 4 letters), 2s. net ; Pt. 3, Alphabetical list of call signs (3 and 4 letters), 3s. net",,,H.M. STATIONERY OFF.,"June, Oct. 20",False,1920
"Admiralty-Wireless telegraphy, Handbook of, 1920. 78. od. net H.M.S.O., Oct. '20",5,13,,,"Admiralty-Wireless telegraphy, Handbook of, 1920.",,78. od. net,H.M. STATIONERY OFF.,Oct. 20,False,1920
"Adriatic question-Correspondence, 3d. net H.M.S.O., Feb. '20",5,13,,,"Adriatic question-Correspondence,",,3d. net,H.M. STATIONERY OFF.,Feb. 20,False,1920
