original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"Barrio (J. M.)-The Admirable Crichton : comedy play. Uniform ed. Cr. 8vo. 71 x 5, pp. 168, 3s. 6d. net ..HODDER & S., Aug. '18",17,33.0,,Barrio (J. M.),The Admirable Crichton : comedy play. Uniform ed.,Cr. 8vo.,"71 x 5, pp. 168, 3s. 6d. net ..",HODDER & S.,Aug. 18,False,1918
"Barrie (J. M.)-Echoes of the War. Cr. 8vo. 71 x 5, pp. 168, 6s. net. .HODDER & S., Nov. '18",17,33.0,,Barrie (J. M.),Echoes of the War.,Cr. 8vo.,"71 x 5, pp. 168, 6s. net. .",HODDER & S.,Nov. 18,False,1918
"Barrie (J. M.)-Peter and Weady. Illus. by F. D. Bedford. New ed. 8vo. 8 x 55, pp. 267, 6s. net .HODDER & S., Mar.'18",17,33.0,,Barrie (J. M.),Peter and Weady. Illus. by F. D. Bedford. New ed.,8vo.,"8 x 55, pp. 267, 6s. net .",HODDER & S.,Mar. 18,False,1918
"Barrle (J. M.)--Peter and Wendy. Illus. by F. D. Bedford. 8vo. 8 X 54, pp. 267, 78. 6d. net HODDER & S., Nov. '18",17,33.0,,Barrle (J. M.),Peter and Wendy. Illus. by F. D. Bedford.,8vo.,"8 X 54, pp. 267, 78. 6d. net",HODDER & S.,Nov. 18,False,1918
"Barrie (J. M.)---Peter Pan in Kensington Gardens. Illus. by Arthur Rackham. New ed. 8vo. 8 x6, pp. 126, 78. 6d. net HODDER & S., Mar.'18",17,33.0,,Barrie (J. M.),Peter Pan in Kensington Gardens. Illus. by Arthur Rackham. New ed.,8vo.,"8 x6, pp. 126, 78. 6d. net",HODDER & S.,Mar. 18,False,1918
"Barrie (J. M.)-Quality Street : a comedy play. Uniform ed. Cr. 8vo. 74 * 5, pp. 143, 3s. 6d.net HODDER & S., Aug. '18",17,33.0,,Barrie (J. M.),Quality Street : a comedy play. Uniform ed.,Cr. 8vo.,"74 * 5, pp. 143, 3s. 6d.net",HODDER & S.,Aug. 18,False,1918
"Barrio (J. M.)—What every woman knows : a comedy play. Uniform ed. Cr. 8vo. 71 X 5, pp. 160, 3s. 6d. net .HODDER & S., July '18",17,33.0,,Barrio (J. M.),What every woman knows : a comedy play. Uniform ed.,Cr. 8vo.,"71 X 5, pp. 160, 3s. 6d. net .",HODDER & S.,July 18,False,1918
"Barrington (Jonah)-Recollections. Intro. by G. Birmingham. Cr. 8vo. 73 x 5, pp. 505, 3s. net (Every Irishman's lib.) TALBOT PR. ; UNWIN, Jan. '18",17,33.0,,Barrington (Jonah),Recollections. Intro. by G. Birmingham.,Cr. 8vo.,"73 x 5, pp. 505, 3s. net (Every Irishman's lib.)",TALBOT PR.; UNWIN,Jan. 18,False,1918
"Barrington-Kennett (Ellinor Frances)---Under a dark cloud. Cr. 8vo. 7} X 5, pp. 91, 25. 6d. net STOCK, May '18",17,33.0,,Barrington-Kennett (Ellinor Frances),Under a dark cloud.,Cr. 8vo.,"7} X 5, pp. 91, 25. 6d. net",STOCK,May 18,False,1918
"Barron (J. W. D.)-Report of the Arcnbishops' Committee on Church and State : some criti- cisms. 77 x 44, pp. 16, 2d. CHURCH ASSN., Mar. '18",17,33.0,,Barron (J. W. D.),Report of the Arcnbishops' Committee on Church and State : some criti- cisms.,,"77 x 44, pp. 16, 2d.",CHURCH ASSN.,Mar. 18,False,1918
"Barry (Armstrong)-Laurel and myrtle. 7*X5, pp. 78, 28. 6d. net ..HODGE, Dec. '17",17,33.0,,Barry (Armstrong),Laurel and myrtle.,,"7*X5, pp. 78, 28. 6d. net ..",HODGE,Dec. 17,False,1918
"Barry (C. J., Rev.)- Tile Blurred mirror and other sermons. 75X5, pp. 154, 25, 6d. net STOCKWELL, June'is Barter (John)--How to write a good letter. Enl. by Gilbert Foyle. 16mo. swd. Is. 3d. net (121, Charing Cross Rd., W.C. 2) W. & G. FOYLE, Oct. '18",17,33.0,,"Barry (C. J., Rev.)",Tile Blurred mirror and other sermons.,,"75X5, pp. 154, 25, 6d. net",STOCKWELL,June 15,False,1918
"Barry (C. J., Rev.)- Tile Blurred mirror and other sermons. 75X5, pp. 154, 25, 6d. net STOCKWELL, June'is Barter (John)--How to write a good letter. Enl. by Gilbert Foyle. 16mo. swd. Is. 3d. net (121, Charing Cross Rd., W.C. 2) W. & G. FOYLE, Oct. '18",17,33.0,,Barter (John),How to write a good letter. Enl. by Gilbert Foyle.,16mo.,"swd. Is. 3d. net (121, Charing Cross Rd., W.C. 2)",W. & G. FOYLE,Oct. 18,False,1918
"Bartholomew's Contoured map of London environs. (Case) 71 X4, 35. 6d. net BARTHOLOMEW, Nov. '18",17,33.0,,,Bartholomew's Contoured map of London environs.,,"(Case) 71 X4, 35. 6d. net",BARTHOLOMEW,Nov. 18,False,1918
"Bartlet (J: Vernon) and Carlyle (A. J.)-Chris- tianity in history : a study of religious develop- ment. 8vo. 8* * 5), pp. 632, 125. net MACMILLAN, Jan. '18",17,33.0,,Bartlet (J: Vernon) and Carlyle (A. J.),Chris- tianity in history : a study of religious develop- ment.,8vo.,"8* * 5), pp. 632, 125. net",MACMILLAN,Jan. 18,False,1918
"Bartlett (E. Ashmead-) See Ashmead-Bartlett. Bartlett (Frederick Orin)-The Triflers. Cr. 8vo. 71 X5, pp. 254, 6s. net ....METHUEN, Oct. '18",17,33.0,Bartlett (E. Ashmead-) See Ashmead-Bartlett.,Bartlett (Frederick Orin),The Triflers.,Cr. 8vo.,"71 X5, pp. 254, 6s. net ....",METHUEN,Oct. 18,False,1918
"Bartlett (Frederick Orin)—The Wall Street girl. Cr. 8vo. 78 X 5, pp. 358, 38. 6d. net METHUEN, Feb. '18",17,33.0,,Bartlett (Frederick Orin),The Wall Street girl.,Cr. 8vo.,"78 X 5, pp. 358, 38. 6d. net",METHUEN,Feb. 18,False,1918
"Bartlett (Vernon)-Mud and khaki : sketches from Flanders and France. Cheap ed. Cr. 8vo. 7x45, pp. 187, Is. 6. net.. SIMPKIN, Jan. '18",17,33.0,,Bartlett (Vernon),Mud and khaki : sketches from Flanders and France. Cheap ed.,Cr. 8vo.,"7x45, pp. 187, Is. 6. net..",SIMPKIN,Jan. 18,False,1918
"Bashford (H. H.)- Pity the poor blind. 62X41, pp. 312, Is. 6d. net ....CONSTABLE, July '18",17,33.0,,Bashford (H. H.),Pity the poor blind.,,"62X41, pp. 312, Is. 6d. net ....",CONSTABLE,July 18,False,1918
"Baskerville (Beatrice)-Love and sacrifice. Cro 8vo. 78 X 5, pp. 251, 6s. od. net HURST & B., Oct. '18",17,33.0,,Baskerville (Beatrice),Love and sacrifice.,Cro 8vo.,"78 X 5, pp. 251, 6s. od. net",HURST & B.,Oct. 18,False,1918
"Bate (H. N., Rev.) trans. and ed.—The Sibylline Oracles. Books 3-5. Cr. 8vo. 71 X 5, pp. 118, 30. 6d. vet. (Translations of early documents) S.P.C.K., Oct. '18",17,33.0,,"Bate (H. N., Rev.)",trans. and ed.—The Sibylline Oracles. Books 3-5.,Cr. 8vo.,"71 X 5, pp. 118, 30. 6d. vet. (Translations of early documents)",S.P.C.K.,Oct. 18,False,1918
"Batoman (Charles T.) U-boat devilry : illus. trating the heroism and endurance of merchant seamen. Cr. 8vo. 71 x 5, pp. 192, 35. 6d. net HODDER & S., Nov. '18",18,34.0,,Batoman (Charles T.),U-boat devilry : illus. trating the heroism and endurance of merchant seamen.,Cr. 8vo.,"71 x 5, pp. 192, 35. 6d. net",HODDER & S.,Nov. 18,False,1918
"Bateman (H.)-Differential equations. 8vo. 8{ X5!: pp. 317, 16s. net (Mod. mathematical ser.) .LONGMANS, Oct. '18",18,34.0,,Bateman (H.),Differential equations.,8vo.,"8{ X5!: pp. 317, 16s. net (Mod. mathematical ser.) .",LONGMANS,Oct. 18,False,1918
"Bates (F lwar 1 L.) and Charlesworth (Frederick) Practical mathematics. 2nd ed., rev. Cr. 8vo. . BATSPORD, Jan. '18",18,34.0,,Bates (F lwar 1 L.) and Charlesworth (Frederick),"Practical mathematics. 2nd ed., rev.",Cr. 8vo.,.,BATSFORD,Jan. 18,False,1918
"Bates (Jean Victor)–Our allies and enemies in the Near East. 8vo. 81 x64, pp. 234, Ios. 6d. net CHAPMAN & H., July '18",18,34.0,,Bates (Jean Victor),Our allies and enemies in the Near East.,8vo.,"81 x64, pp. 234, Ios. 6d. net",CHAPMAN & H.,July 18,False,1918
"Bath bun (The): the book of the Bath War Hopital. 94 x 71, pp. 126, 2s, 6d. (Bath : 12 Northgate St.) HERALD PR., Jan.'18",18,34.0,,,Bath bun (The): the book of the Bath War Hopital.,,"94 x 71, pp. 126, 2s, 6d. (Bath : 12 Northgate St.)",HERALD PR.,Jan. 18,False,1918
"Bath, in history and social tradition. 18mo. 64 x 41, pp: 96, 25. 6d. net J. MURRAY, Mar. '18",18,34.0,,,"Bath, in history and social tradition.",18mo.,"64 x 41, pp: 96, 25. 6d. net",J. MURRAY,Mar. 18,False,1918
"Bathurst (W. A., Rev.)—Significant signs of the Advent of the Christ. 5*31, pp. 16, id. R. SCOTT, May '18",18,34.0,,"Bathurst (W. A., Rev.)",Significant signs of the Advent of the Christ.,,"5*31, pp. 16, id.",R. SCOTT,May 18,False,1918
"Batley (J. Arthur)--An Elementary guide to the duties of a special constable. 5X 4, pp. 47, IS. (Harrogate : 13B Montpelier Parade) R. ACKRILL, Oct. '18",18,34.0,,Batley (J. Arthur),An Elementary guide to the duties of a special constable.,,"5X 4, pp. 47, IS. (Harrogate : 13B Montpelier Parade)",R. ACKRILL,Oct. 18,False,1918
"Baton (E. A)-Spanish conversation. Bk. I. Cr. 8vo. 28. 6d. net...... RIVINGTON, Mar. '18",18,34.0,,Baton (E. A),Spanish conversation. Bk. I.,Cr. 8vo.,28. 6d. net......,RIVINGTONS,Mar. 18,False,1918
"Batten (John) ed.—The Opening door : communi. cations from Henry Manning, Charles Kingsley, Samuel Wilberforce, Thomas More and others. Cr. 8vo. 71 x 5, pp. 99, 2s. 6d. net K. PAUL, July '18",18,34.0,,Batten (John) ed.,"The Opening door : communi. cations from Henry Manning, Charles Kingsley, Samuel Wilberforce, Thomas More and others.",Cr. 8vo.,"71 x 5, pp. 99, 2s. 6d. net",K. PAUL,July 18,False,1918
"Batty (J. A. Staunton)-Billy's Sunday School. Cr. 8vo. 7$ * 5, pp. 76, Is. 6d. S.P.C.K., Oct.'18",18,34.0,,Batty (J. A. Staunton),Billy's Sunday School.,Cr. 8vo.,"7$ * 5, pp. 76, Is. 6d.",S.P.C.K.,Oct. 18,False,1918
"Baudis (Josef) ed. and tr.-Czech folk tales. Illus. Cr. 8vo. 71 x 5, pp. 212, 4s. 6d. net ALLEN & U., Feb. '18",18,34.0,,Baudis (Josef) ed. and tr.,Czech folk tales. Illus.,Cr. 8vo.,"71 x 5, pp. 212, 4s. 6d. net",ALLEN & U.,Feb. 18,False,1918
"Baverstuck (A. H., Rev.)-Convocation and the Psalter. Cr. 8vo. 71 x 44, pp. 12, 6d. CATHOLIC LITERATURE ASSN., Dec. '17",18,34.0,,"Baverstuck (A. H., Rev.)",Convocation and the Psalter.,Cr. 8vo.,"71 x 44, pp. 12, 6d.",CATHOLIC LITERATURE ASSN.,Dec. 17,False,1918
"Baverstock (A. H.)—Priesthood in liturgy and life: a study in the mystical values of the Christian liturgy. 81 x 54, pp. 164, 3s. 6d. net FAITH TR., Ap-. '18",18,34.0,,Baverstock (A. H.),Priesthood in liturgy and life: a study in the mystical values of the Christian liturgy.,,"81 x 54, pp. 164, 3s. 6d. net",FAITH PR.,Apr. 18,False,1918
"Bax (Ernest Belfort)–Reminiscences and reflex- ions of a mid- and late Victorian. 8vo. 81x51, pp. 283, 78. 6d. net ..ALLEN & U., July'18",18,34.0,,Bax (Ernest Belfort),Reminiscences and reflex- ions of a mid- and late Victorian.,8vo.,"81x51, pp. 283, 78. 6d. net ..",ALLEN & U.,July 18,False,1918
"Baxter (James)--What is coming after the war? 8vo. pp. 110, Is. net ......R. BANKS, Feb. '18",18,34.0,,Baxter (James),What is coming after the war?,8vo.,"pp. 110, Is. net",R. BANKS,Feb. 18,False,1918
"Bayley (Harold) ed.—The Undiscovered country: a sequence of spirit messages describing death and the after-world, selected from published and unpublished automatic writings, 1874-1918. Intro. by Sir A. Conan Doyle. Cr. 3vo. 78 X 5, pp. 291, 6s. net ...CASSELL, July '18",18,34.0,,Bayley (Harold) ed.,"The Undiscovered country: a sequence of spirit messages describing death and the after-world, selected from published and unpublished automatic writings, 1874-1918. Intro. by Sir A. Conan Doyle.",Cr. 3vo.,"78 X 5, pp. 291, 6s. net ...",CASSELL,July 18,False,1918
"Bayley (William Shirley) -Descriptivemineralogy. 8vo. pp. 559, 155. net ...APPLETON, Dec. '17",18,34.0,,Bayley (William Shirley),Descriptivemineralogy.,8vo.,"pp. 559, 155. net ...",APPLETON,Dec. 17,False,1918
"Baylis (H. R. / -Handmaids of the Lord: some thoughts on the future of womanhood. 5x3, pp. 63, 6d. n t Soc. SS. PETER & PAUL, Jan. '18",18,34.0,,Baylis (H. R. /,Handmaids of the Lord: some thoughts on the future of womanhood.,,"5x3, pp. 63, 6d. n t",SOC. OF SS. PETER & PAUL,Jan. 18,False,1918
"Bayliss (William Maddock)—Principles of general physiology. 2nd ed., rev. Ryl. Svo. 10 X 6, pp. 882, 24s. net.. .LONGMANS, Apr. '18",18,34.0,,Bayliss (William Maddock),"Principles of general physiology. 2nd ed., rev.",Ryl. Svo.,"10 X 6, pp. 882, 24s. net.. .",LONGMANS,Apr. 18,False,1918
"Beach (J. W.)-The Method of Henry James. Demy 8vo. 8 X5}, pp. 286, 8s. 6d. net MILFORD, May '18",18,34.0,,Beach (J. W.),The Method of Henry James.,Demy 8vo.,"8 X5}, pp. 286, 8s. 6d. net",MILFORD,May 18,False,1918
"Beach (Rex)-Laughing Bill Hyde, and other stories. Cr. Svo. 74 X5, PP 318, 6s. net HODDER & S, Mar. '18",18,34.0,,Beach (Rex),"Laughing Bill Hyde, and other stories.",Cr. Svo.,"74 X5, PP 318, 6s. net",HODDER & S.,Mar. 18,False,1918
"Beach (Rex)-Rainbow's end. Cheap ed. 12mo. 7X 4, pp. 277, Is. 6d. net HODDER & S., Mar. '18",18,34.0,,Beach (Rex),Rainbow's end. Cheap ed.,12mo.,"7X 4, pp. 277, Is. 6d. net",HODDER & S.,Mar. 18,False,1918
"Beach (Rex)—The Winds of chance. Cr. 8vo. 71 X5, pp. 333, 6s. net HODDER & S., Dec. '18",18,34.0,,Beach (Rex),The Winds of chance.,Cr. 8vo.,"71 X5, pp. 333, 6s. net",HODDER & S.,Dec. 18,False,1918
"Beard (Patten)-The Jolly book of playcraft. 8vo, net .HARRAP, Nov. '18",18,34.0,,Beard (Patten),The Jolly book of playcraft.,"8vo,",net .,HARRAP,Nov. 18,False,1918
"Beard (William Swain)-- Junior arithmetic exo amination papers. 8th ed. 8vo. pp. 114, IS. 6d. ...METHUEN, Aug. '18",18,34.0,,Beard (William Swain),Junior arithmetic exo amination papers. 8th ed.,8vo.,"pp. 114, IS. 6d. ...",METHUEN,Aug. 18,False,1918
"Beardsley (E. M.)- Napoleon: the fall. 8vo. 8fxst, pp. 220, 75. 6d. net HEATH, CRANTON, Oct. '18",18,34.0,,Beardsley (E. M.),Napoleon: the fall.,8vo.,"8fxst, pp. 220, 75. 6d. net","HEATH, CRANTON",Oct. 18,False,1918
"Boatson (A. M.)-The Motor bus in war : being the impressions of an A.S.C. officer during two and a half years at the Front. Cr. 8vo. 71 x 51, pp. 224, 5s, net ...UNWIN, Jan. '18",18,34.0,,Boatson (A. M.),The Motor bus in war : being the impressions of an A.S.C. officer during two and a half years at the Front.,Cr. 8vo.,"71 x 51, pp. 224, 5s, net ...",UNWIN,Jan. 18,False,1918
"Beaumont (C. W.)-Impressions of the Russian ballet, 1918 : Cleopatra.' Decorated by A. P. Allinson. 4to, swd. 6s, net, ed. de luxe, 10s. 6d. net ..C.W. BEAUMONT, Dec. '18",18,34.0,,Beaumont (C. W.),"Impressions of the Russian ballet, 1918 : Cleopatra.' Decorated by A. P. Allinson.","4to, swd.","6s, net, ed. de luxe, 10s. 6d. net ..",C. W. BEAUMONT,Dec. 18,False,1918
"Beaumont (C. W.)- Impressions of the Russian ballet, 1918 : ""The Good-humoured ladies,"" Decorated by A. P. Allinson. 4to., swd. 6s. net, ed. de luxe, ros. 6d. net C. W. BEAUMONT, Dec. '18",18,34.0,,Beaumont (C. W.),"Impressions of the Russian ballet, 1918 : ""The Good-humoured ladies,"" Decorated by A. P. Allinson.","4to., swd.","6s. net, ed. de luxe, ros. 6d. net",C. W. BEAUMONT,Dec. 18,False,1918
"Beazley (Raymond), Forbes (Nevill) and Birkett (G. A.)-Russia, from the Varangians to the Bolsheviks. Map. 8vo. 8 X55, pp. 625, 8s. 6d. net .(Clarendon Pr.) MILFORD, Sep. '18",18,34.0,,"Beazley (Raymond), Forbes (Nevill) and Birkett (G. A.)","Russia, from the Varangians to the Bolsheviks. Map.",8vo.,"8 X55, pp. 625, 8s. 6d. net .(Clarendon Pr.)",MILFORD,Sep. 18,False,1918
"Beck (James M.)-The War and humanity. 3rd ed., rev. 8vo. pp. 422, 7s. 60. net PUTNAN, Dec. '17",18,34.0,,Beck (James M.),"The War and humanity. 3rd ed., rev.",8vo.,"pp. 422, 7s. 60. net",PUTNAM,Dec. 17,False,1918
"Beckett (Edwin)-Roses and how to grow them. Cr. 8vo. 71 x 5, pp. 126, 28. od. net PEARSON, Mar. '18",18,34.0,,Beckett (Edwin),Roses and how to grow them.,Cr. 8vo.,"71 x 5, pp. 126, 28. od. net",PEARSON,Mar. 18,False,1918
"Bedford (Herbert)—The Heroines of George Meredith. Illus. Fol. 155. net HOODIR &S, Jan '18",19,35.0,,Bedford (Herbert),The Heroines of George Meredith. Illus.,Fol.,155. net,HODDER & S.,Jan. 18,False,1918
"Bedford (Madeline Ida)-The Young captain : fragments of war and love. 8vo. pp. 16, is. net E. MACDONALD, Apr.'18",19,35.0,,Bedford (Madeline Ida),The Young captain : fragments of war and love.,8vo.,"pp. 16, is. net",E. MACDONALD,Apr. 18,False,1918
"Booba (William)-A Monograph of the pheasants. (In 4 vols.) Vol. 1. Illus., maps. Roy. 4to. 164 X 12, pp. 242, 2508..... WITHERBY, Ód.''18",19,35.0,,Booba (William),"A Monograph of the pheasants. (In 4 vols.) Vol. 1. Illus., maps.",Roy. 4to.,"164 X 12, pp. 242, 2508.....",WITHERBY,Oct. 18,False,1918
"Beech (Mervyn W. H.)-4ils to the :tudy of Ki. Stralili : fons tvlies. Comp. annil ann. tatar by M. W. H. B. 8vo. 6s. net K. PAUL, Apr.'18",19,35.0,,Beech (Mervyn W. H.),4ils to the :tudy of Ki. Stralili : fons tvlies. Comp. annil ann. tatar by M. W. H. B.,8vo.,6s. net,K. PAUL,Apr. 18,False,1918
"Bearbohm (Max)-The Happy hypocrite. Illus. by George Sheringham. 104 x 71, pp. 71. 205. net .LANE, Nov. '18",19,35.0,,Bearbohm (Max),The Happy hypocrite. Illus. by George Sheringham.,,"104 x 71, pp. 71. 205. net .",LANE,Nov. 18,False,1918
"Boesly (Lewis) and Johnston (T. B )-Manual of surgical anatomy. 2nd impr. Illus. Cr. 8vo. 71 x 5, pp. 571, 16s. net FROWDE AND HODDER &S, Nov. '18",19,35.0,,Boesly (Lewis) and Johnston (T. B ),Manual of surgical anatomy. 2nd impr. Illus.,Cr. 8vo.,"71 x 5, pp. 571, 16s. net",FROWDE AND HODDER & S.,Nov. 18,False,1918
"Begbio (Harold)-Living water : being chapters from the romance of the poor student. Cr. 8vo. pp. 210, p. bds. 2s. 6d. net. .HEADLEY, Aug. '18",19,35.0,,Begbio (Harold),Living water : being chapters from the romance of the poor student.,Cr. 8vo.,"pp. 210, p. bds. 2s. 6d. net. .",HEADLEY,Aug. 18,False,1918
"Begbie (Harold)-The Proof of God: a dialogue with two letters. Reissue. Cr. 8vo. 7X5, pp. 120, swd. is. 3d. net..CONSTABLE, Oct. '18",19,35.0,,Begbie (Harold),The Proof of God: a dialogue with two letters. Reissue.,Cr. 8vo.,"7X5, pp. 120, swd. is. 3d. net..",CONSTABLE,Oct. 18,False,1918
"Begbie (Harold)-The Proud citizen. 20d ed. Cr. 8vo. 78 X 3, pp. 248, swd. is. 3d. net HODDER & S., Jan. '18",19,35.0,,Begbie (Harold),The Proud citizen. 20d ed.,Cr. 8vo.,"78 X 3, pp. 248, swd. is. 3d. net",HODDER & S.,Jan. 18,False,1918
"Behind the veil in Persia : English documents. 8vo. pp. 164, swd. 35. ...... LUZAC, May '18",19,35.0,,,Behind the veil in Persia : English documents.,8vo.,"pp. 164, swd. 35. ......",LUZAC,May 18,False,1918
"Belgium (Kingdom of)--War of 1914–16: reply to the German White Book of May 10, 1915. 5S..... .H.M. STATIONERY OFF., Apr. '18",19,35.0,,,"Belgium (Kingdom of)--War of 1914–16: reply to the German White Book of May 10, 1915.",,5S.....,H.M. STATIONERY OFF.,Apr. 18,False,1918
"Bell (C. C., Rev.)-By two and two: bold !ime account of the York Diocesan Itinc sant Mission of the ylar 1916. Cr. 8vo. 71 x 5, pp. 28, is. 6d. net ..... .S.P.C.K., Jan. '18",19,35.0,,"Bell (C. C., Rev.)",By two and two: bold !ime account of the York Diocesan Itinc sant Mission of the ylar 1916.,Cr. 8vo.,"71 x 5, pp. 28, is. 6d. net ..... .",S.P.C.K.,Jan. 18,False,1918
"Bell (Charles C., Rev.)-God's peace. Cr. 8vo. 77 X 5, pp. 155, 3s. net GARDNER, DARTON, July ’18",19,35.0,,"Bell (Charles C., Rev.)",God's peace.,Cr. 8vo.,"77 X 5, pp. 155, 3s. net","GARDNER, DARTON",July 18,False,1918
"Bell (Clive)--Pot-boilers. Cr. 8vo. 74 x 5}, pp. 268, 6s. net ...CHATTO & W., May '18",19,35.0,,Bell (Clive),Pot-boilers.,Cr. 8vo.,"74 x 5}, pp. 268, 6s. net ...",CHATTO & W.,May 18,False,1918
"Bell (David Charles and Alexander Melville) — Bell's Standard elocutionist. New ed. 8vo. 7+ X5, pp. 626, 5s. net HODDER & S., June '18",19,35.0,,Bell (David Charles and Alexander Melville),Bell's Standard elocutionist. New ed.,8vo.,"7+ X5, pp. 626, 5s. net",HODDER & S.,June 18,False,1918
"Bell (J. J.)--All ages. Cr. ovo. 7{ x 5, pp. 319, 6s. . MILLS & B., Jan. 18",19,35.0,,Bell (J. J.),All ages.,Cr. ovo.,"7{ x 5, pp. 319, 6s. .",MILLS & B.,Jan. 18,False,1918
"Bell (J. J.)-Atlantic gold. Cr. 8vo. 7}X.11, pp. 312, 55. net ......HODDER & S., Apr. '18",19,35.0,,Bell (J. J.),Atlantic gold.,Cr. 8vo.,"7}X.11, pp. 312, 55. net",HODDER & S.,Apr. 18,False,1918
"Bell (J. J.)--Five-and-twenty turkeys, and otner good cheer. 18mo. is. 9d. net CHAPMAN & H., Oct. '18",19,35.0,,Bell (J. J.),"Five-and-twenty turkeys, and otner good cheer.",18mo.,is. 9d. net,CHAPMAN & H.,Oct. 18,False,1918
"Bell (Lady)-Pauline's first reading book. New ed. Cr. 8vo. 2s...... ...LONGMANS, Nov.'18",19,35.0,,Bell (Lady),Pauline's first reading book. New ed.,Cr. 8vo.,2s......,LONGMANS,Nov. 18,False,1918
"Bell (Lady) and Trevelyan (Mrs. C.)-French à la Française. Bk. 1, rod. net; Bk. 2. is. nit; Bk. 3, 18. net ARNOLD, Feb. '18",19,35.0,,Bell (Lady) and Trevelyan (Mrs. C.),"French à la Française. Bk. 1, rod. net; Bk. 2. is. nit; Bk. 3, 18. net",,,E. ARNOLD,Feb. 18,False,1918
"Boll (Lettice)-A Famous fisherman. 8vo. 81 x 61, pp. 112, 39. 60. net HODDER & S., Dec. '18",19,35.0,,Boll (Lettice),A Famous fisherman.,8vo.,"81 x 61, pp. 112, 39. 60. net",HODDER & S.,Dec. 18,False,1918
"Bell (Lettice)-Only five words. 5$ X41. pp. 12, 2d. .MORGAN & S., May '18",19,35.0,,Bell (Lettice),Only five words.,,"5$ X41. pp. 12, 2d. .",MORGAN & S.,May 18,False,1918
"Bell (R. S. Warren)-Greyhouse days. Cr. 8vo. 71 X 5: pp. 286, 58. net...... .NEWNES, Nov. '18",19,35.0,,Bell (R. S. Warren),Greyhouse days.,Cr. 8vo.,"71 X 5: pp. 286, 58. net...... .",NEWNES,Nov. 18,False,1918
"Bell (R. S. Warren)-Smith's week. 8vo. pp. 253, .....NEWNES, Oct. '18",19,35.0,,Bell (R. S. Warren),Smith's week.,8vo.,"pp. 253, .....",NEWNES,Oct. 18,False,1918
"Bell (R. S. Warren) -The Three prefects : a public school story. Cr. 8vo. 71 x 54, pp. 252, 58. net..... ..BLACK, Oct. '18",19,35.0,,Bell (R. S. Warren),The Three prefects : a public school story.,Cr. 8vo.,"71 x 54, pp. 252, 58. net..... ..",BLACK,Oct. 18,False,1918
"Bell (R. S. Warren)-Young couples. 61 x 44, pp. 248, Is. 6d. net ..NEWNES, Mar. '18",19,35.0,,Bell (R. S. Warren),Young couples.,,"61 x 44, pp. 248, Is. 6d. net ..",NEWNES,Mar. 18,False,1918
"Bell (Robert R.)--Commercial book-keeping sim- plified for beginners. 8vo. £* 4, swd. is. net SIMPKIN, July '18",19,35.0,,Bell (Robert R.),Commercial book-keeping sim- plified for beginners.,8vo.,"£* 4, swd. is. net",SIMPKIN,July 18,False,1918
"Belloc (Hilaire)-The Bad child's book of beasts. Pictures by ""B. T. B."" Ryl. 8vo. 98 x 71, pp. 48, 25. 60. net... DUCKWORTH, Dec. '18",19,35.0,,Belloc (Hilaire),"The Bad child's book of beasts. Pictures by ""B. T. B.""",Ryl. 8vo.,"98 x 71, pp. 48, 25. 60. net...",DUCKWORTH,Dec. 18,False,1918
