,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
737,"Cassell's Guide to London. Illus. Cr. 8vo. 6*X5, pp. 224, swd. 9d. net .. CASSELL, June 18",,,Cassell's Guide to London,CASSELL,9d.,0.0375,8vo.,"Cassell's Guide to London. Illus. Cr. 8vo. 6*X5, pp. 224, swd. 9d. net .. CASSELL, June 18",,,,June 18,net
754,"Chemical Trade, cite. Reconstruction (Ministry of)-Rpt. as to procedure for dealing with the chemical trade. 1d.........Dec. '17 Chamist (Government)-Report upon work of Govt. Laboratory, yr. ended Mar. 31, 1917, 3d. .... H.M. STATIONERY OFF , Feb. '18",,,"Chemical Trade, cite",H.M. STATIONERY OFF ,3d.,0.0125,,"Chemical Trade, cite. Reconstruction (Ministry of)-Rpt. as to procedure for dealing with the chemical trade. Id.........Dec. '17 Chamist (Government)-Report upon work of Govt. Laboratory, yr. ended Mar. 31, 1917, 3d. .... H.M. STATIONERY OFF , Feb. '18",,,,Feb. '18,
762,"Chicago University Press—A Manual of style : a compilation of typographical rules governing the publications of the University of Chicago, w. specimens of types used at the University Press. 5th ed. 12mo. 71 X 5}, pp. 310, 68. bci. net ......CAMB. UNIV. PR., Dec. '17 Chichester Diocesan kalendar, 1918. Ed. by Frank Partridge. Cr. 8vo. 71 X 5, pp. 378, 25 CLOWES, Mar. '18",,,"Chicago University Press—A Manual of style : a compilation of typographical rules governing the publications of the University of Chicago, w",CLOWES,,0.0,12mo.,"Chicago University Press—A Manual of style : a compilation of typographical rules governing the publications of the University of Chicago, w. specimens of types used at the University Press. 5th ed. 12mo. 71 X 5}, pp. 310, 68. bci. net ......CAMB. UNIV. PR., Dec. '17 Chichester Diocesan kalendar, 1918. Ed. by Frank Partridge. Cr. 8vo. 71 X 5, pp. 378, 25 CLOWES, Mar. '18",,,,Mar. '18,
763,"Children's Friend Annual, 1919. Ed. by C. D. Michael. 8vo. 9} x64, pp. 140, 3s. net, bds. 28. 6d. net .PARTRIDGE, Oct. '18",,,Children's Friend Annual,PARTRIDGE,6d.,0.025,8vo.,"Children's Friend Annual, 1919. Ed. by C. D. Michael. 8vo. 9} x64, pp. 140, 3s. net, bds. 28. 6d. net .PARTRIDGE, Oct. '18",,,,Oct. '18,net
764,"Child's book of English portraits (A). Fol. 10X7), pp. 46, 5s. net MEDICI Soc.; P. LEE WARNER, Dec. '18",,,Child's book of English portraits (A),P. LEE WARNER,,0.0,,"Child's book of English portraits (A). Fol. 10X7), pp. 46, 5s. net MEDICI Soc.; P. LEE WARNER, Dec. '18",,,,Dec. '18,
765,"Child's Conipanion (The). 95th Annual vol. 8vo. 81 x 6], p. 192, 3s. 6d. net, bds. 28. 6d. net R.T.S., Sep. '18",,,Child's Conipanion (The),R.T.S.,6d.,0.025,8vo.,"Child's Conipanion (The). 95th Annual vol. 8vo. 81 x 6], p. 192, 35. 6d. net, bds. 28. 6d. net R.T.S., Sep. '18",,,,Sep. '18,net
766,"Child's Own Magazine, 1918. Vol. 8s. Svo 9x61, pp. 140, 2s. 6d. net, bls. 2s, net S.S.U., Oct. '18",,,Child's Own Magazine,S.S.U.,2s.,0.1,,"Child's Own Magazine, 1918. Vol. 85. Svo 9x61, pp. 140, 2s. 6d. net, bls. 2s, net S.S.U., Oct. '18",,,,Oct. '18,net
767,"China-Industrial enterprises in China and Hong Kong, List of principal foreign and Chinese. Rev. to Dec.31, 1917. 28. 6d. H.M. STATIONERY OFF., Oct. '18",,,"China-Industrial enterprises in China and Hong Kong, List of principal foreign and Chinese",H.M. STATIONERY OFF.,6d.,0.025,,"China-Industrial enterprises in China and Hong Kong, List of principal foreign and Chinese. Rev. to Dec.31, 1917. 28. 6d. H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,
768,"China—Text of notes exchanged betw. U.S. an! Japanese Governments regarding their policy in China, and declaration of the Chinese Goverument. id. H.M. STATIONERY OFF., Jan. '18",,,China—Text of notes exchanged betw,H.M. STATIONERY OFF.,,0.0,,"China—Text of notes exchanged betw. U.S. an! Japanese Governments regarding their policy in China, and declaration of the Chinese Goverument. id. H.M. STATIONERY OFF., Jan. '18",,,,Jan. '18,
769,"Church Catechisın simplified (The). 57x47, pp. 24, id. .MOWBRAY, Apr. '18",,,Church Catechisın simplified (The),MOWBRAY,,0.0,,"Church Catechisın simplified (The). 57x47, pp. 24, id. .MOWBRAY, Apr. '18",,,,Apr. '18,
771,"Church directory and almanack (The), 1918. In 3 pts. Cr. 8vo. 71 x 41, pp. 800, 5s, net, Swd. 43. net . NISBET, Jan. '18",,,Church directory and almanack (The),NISBET,,0.0,8vo.,"Church directory and almanack (The), 1918. In 3 pts. Cr. 8vo. 71 x 41, pp. 800, 5s, net, Swd. 43. net . NISBET, Jan. '18",,,,Jan. '18,
772,"Church Estate Commissioners—67th Report, for year preceding Mar. 1, 1918. id. H.M. STATIONERY OFF., Mar. '18",,,Church Estate Commissioners,H.M. STATIONERY OFF.,,0.0,,"Church Estate Commissioners—67th Report, for year preceding Mar. 1, 1918. id. H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
773,"Cicero-Pro Milone. Ed. by C. F. Laurence. ismo. s. 3d. DELL, Apr. '18",,,Cicero-Pro Milone,DELL,3d.,0.0125,,"Cicero-Pro Milone. Ed. by C. F. Laurence. ismo. IS. 3d. DELL, Apr. '18",,,,Apr. '18,
774,"Cinquante quatre : Flying Corps songs. Illus. 72 X 5, pp. 16, 3s. 6d. net Bowes & B. ; MACMILLAN, May '18",,,Cinquante quatre : Flying Corps songs,MACMILLAN,,0.0,,"Cinquante quatre : Flying Corps songs. Illus. 72 X 5, pp. 16, 35. 6d. net Bowes & B. ; MACMILLAN, May '18",,,,May '18,
777,"Civil Contingencies Fund-Accounts, 1916-17. 1d. .H.M. STATIONERY OFT., Dec. '17 Civil list pensions—-List of all pensions granted during 1917–18. id. H.M. STATIONERY OFF., July '18",,,Civil Contingencies Fund-Accounts,H.M. STATIONERY OFF.,,0.0,,"Civil Contingencies Fund-Accounts, 1916-17. Id. .H.M. STATIONERY OFT., Dec. '17 Civil list pensions—-List of all pensions granted during 1917–18. id. H.M. STATIONERY OFF., July '18",,,,July '18,
778,"Civil Service and Revenue Departments-Appro- priation accounts, 1916–17. 4s. H.M. STATIONERY OFF., Mar. '18",,,Civil Service and Revenue Departments-Appro- priation accounts,H.M. STATIONERY OFF.,4s.,0.2,,"Civil Service and Revenue Departments-Appro- priation accounts, 1916–17. 45. H.M. STATIONERY OFF., Mar. '18",,,,Mar. '18,
779,"Civil Service and Revennie Dept.-E timate showing services for which a vote on account is required, 1918-19. I. H.M. STATIONERY OFF., Feb. '18",,,Civil Service and Revennie Dept,I. H.M. STATIONERY OFF.,,0.0,,"Civil Service and Revennie Dept.-E timate showing services for which a vote on account is required, 1918-19. I. H.M. STATIONERY OFF., Feb. '18",,,,Feb. '18,
780,"Civil Service Commissioners--62nd Report, 1916. 1d...........H.M. STATIONERY OFF., May '18",,,Civil Service Commissioners-,H.M. STATIONERY OFF.,1d.,0.004166666666666667,,"Civil Service Commissioners--62nd Report, 1916. Id...........H.M. STATIONERY OFF., May '18",,,,May '18,
784,"Book : its origin and teaching. 8vo. pp. 93, Claudy (C. H.)—Tell-me-why stories about great R. JACKSON, Dec.'17 discoveries. 81 x 54, pp. 277, ss. net Clare (Frank Conquest)-Vision and repentance : HARRAP, Oct. '18",,,Book : its origin and teaching,HARRAP,,0.0,8vo.,"Book : its origin and teaching. 8vo. pp. 93, Claudy (C. H.)—Tell-me-why stories about great R. JACKSON, Dec.'17 discoveries. 81 x 54, pp. 277, ss. net Clare (Frank Conquest)-Vision and repentance : HARRAP, Oct. '18",,,,Oct. '18,
789,"CONSTABLE, Mar. '18",,,,CONSTABLE,,0.0,,"CONSTABLE, Mar. '18",,,,Mar. '18,
792,"Cr. 8vo. Clergy and laty, Pounder (R. W.) 3s. ou. net 7* * 5, pp. 313, 6s. net. . HEINEMANN, Jan. '18",,,,HEINEMANN,6s.,0.3,8vo.,"Cr. 8vo. Clergy and laty, Pounder (R. W.) 35. ou. net 7* * 5, pp. 313, 6s. net. . HEINEMANN, Jan. '18",,,,Jan. '18,net
794,"World War. 8vo. pp. 562, 78. 6d. net Clergyman's Wife-Story of a soul's awaken- APPLETON, May'18",,,World War,APPLETON,,0.0,8vo.,"World War. 8vo. pp. 562, 78. 6d. net Clergyman's Wife-Story of a soul's awaken- APPLETON, May'18",,,,May'18,
796,"Cr. 8vo. 78 x 5, pp. 237, 5s. net LONGMANS, Jan. '18",,,,LONGMANS,5s.,0.25,8vo.,"Cr. 8vo. 78 x 5, pp. 237, 5s. net LONGMANS, Jan. '18",,,,Jan. '18,net
798,"PITMAN, June '18",,,,PITMAN,,0.0,,"PITMAN, June '18",,,,June '18,
799,"Classical and American education, Warren (E. P.) limp. 28. 6d. net .......J. MURRAY, ec. '18",,,"Classical and American education, Warren (E. P.) limp",J. MURRAY,6d.,0.025,,"Classical and American education, Warren (E. P.) limp. 28. 6d. net .......J. MURRAY, ec. '18",,,,ec. '18,net
800,"IS, 6d. net .Nov. '18 Clifford (John)-Our fight for Belgium and what it Classical Association--Proceedings. Vol. means. 8vo. 8* *5), pp. 15, swd. 3d. net 1s. 28. od. net . MURRAY, Aug. '18",,,IS,MURRAY,,0.0,8vo.,"IS, 6d. net .Nov. '18 Clifford (John)-Our fight for Belgium and what it Classical Association--Proceedings. Vol. means. 8vo. 8* *5), pp. 15, swd. 3d. net 15. 28. od. net . MURRAY, Aug. '18",,,,Aug. '18,
801,"HODDER & S., June '18",,,,HODDER & S.,,0.0,,"HODDER & S., June '18",,,,June '18,
802,"Classical philology, Harvard studies in. Vol. 29. Clifford (Mrs. W. K.)-Mr. Webster and others. 6s. 6d. net 64 X43, pp. 282, 1s. 6d. net ..COLLINS, May'18",,,"Classical philology, Harvard studies in",COLLINS,1s. 6d.,0.07500000000000001,,"Classical philology, Harvard studies in. Vol. 29. Clifford (Mrs. W. K.)-Mr. Webster and others. 6s. 6d. net 64 X43, pp. 282, Is. 6d. net ..COLLINS, May'18",,,,May'18,net
803,"WATTS, May '18",,,,WATTS,,0.0,,"WATTS, May '18",,,,May '18,
804,"Cloak of St. Martin, Grace (A.) 2s. 6d. net MILFORD, Feb. '18",,,Cloak of St,MILFORD,2s. 6d.,0.125,,"Cloak of St. Martin, Grace (A.) 25. 6d. net MILFORD, Feb. '18",,,,Feb. '18,net
855,"Collins' Children's annual. Folio, 11*81, pp: 184, 5s. net .COLLINS, Sep. '18",,,Collins' Children's annual,COLLINS,5s.,0.25,,"Collins' Children's annual. Folio, 11*81, pp: 184, 5s. net .COLLINS, Sep. '18",,,,Sep. '18,net
856,"Colonial Office list (The), 1918. Comp. by Sir William H. Mercer and others. 8vo. 84 x 54, pp. 824, 18s. 6d. net ..WATERLOW, July '18",,,Colonial Office list (The),WATERLOW,18s. 6d.,0.925,8vo.,"Colonial Office list (The), 1918. Comp. by Sir William H. Mercer and others. 8vo. 84 x 54, pp. 824, 185. 6d. net ..WATERLOW, July '18",,,,July '18,net
857,"Colonlal Office-Nature teaching, based upon gen. prin. of agriculture, for use of schools. 4th and re-enl. ed. 28. 6d. H.M. STATIONERY OFF., Aug '18",,,"Colonlal Office-Nature teaching, based upon gen",H.M. STATIONERY OFF.,6d.,0.025,,"Colonlal Office-Nature teaching, based upon gen. prin. of agriculture, for use of schools. 4th and re-enl. ed. 28. 6d. H.M. STATIONERY OFF., Aug '18",,,,Aug '18,
858,"Colonial reports, 1917--Falkland 1slands, id; Seychelles, id. ; Weihaiwei, id. ; Fiji, id. ; British Solomon 1slands (1917–18), id. H.M STATIONERY OFF., Oct. '18",,,Colonial reports,H.M STATIONERY OFF.,,0.0,,"Colonial reports, 1917--Falkland Islands, id; Seychelles, id. ; Weihaiwei, id. ; Fiji, id. ; British Solomon Islands (1917–18), id. H.M STATIONERY OFF., Oct. '18",,,,Oct. '18,
865,"Common sense. By “Africanus.” 16mo. pp. 92, .K. PAUL, Mar. '18",,,Common sense,K. PAUL,,0.0,16mo.,"Common sense. By “Africanus.” 16mo. pp. 92, .K. PAUL, Mar. '18",,,,Mar. '18,
866,"Company Law Amendment Ctte.-Report 2d. H.M. STATIONERY OFF., Aug. '18",,,Company Law Amendment Ctte,H.M. STATIONERY OFF.,2d.,0.008333333333333333,,"Company Law Amendment Ctte.-Report 2d. H.M. STATIONERY OFF., Aug. '18",,,,Aug. '18,
867,"Company of Heaven (The): daily links with the household of God. New ed. 18mo. 67 x 41, pp. 477, 4s. net..... GLAISIER, Apr. '18",,,Company of Heaven (The): daily links with the household of God,GLAISIER,4s.,0.2,18mo.,"Company of Heaven (The): daily links with the household of God. New ed. 18mo. 67 x 41, pp. 477, 4s. net..... GLAISIER, Apr. '18",,,,Apr. '18,net
869,"Completegrammar of anarchy (The). By Members of the War Cabinet and their friends. Cr. 8vo. 74 x 43, pp. 52, swd. is. net MAUNSEL, Aug. '18",,,Completegrammar of anarchy (The),MAUNSEL,,0.0,8vo.,"Completegrammar of anarchy (The). By Members of the War Cabinet and their friends. Cr. 8vo. 74 x 43, pp. 52, swd. is. net MAUNSEL, Aug. '18",,,,Aug. '18,
870,"Complete Lewis gunner (The). By an Instructor. Cr. 8vo. 7 X4, pp. 84, 28. net GALE & P., July '18",,,Complete Lewis gunner (The),GALE & P.,,0.0,8vo.,"Complete Lewis gunner (The). By an Instructor. Cr. 8vo. 7 X4, pp. 84, 28. net GALE & P., July '18",,,,July '18,
871,"Complete United States infantry guide for officers and non-commissioned officers. Repr. fr. Government publications. 8vo. pp. 2074, 25s. net .....LIPPINCOTT, Apr.'18",,,Complete United States infantry guide for officers and non-commissioned officers,LIPPINCOTT,25s.,1.25,8vo.,"Complete United States infantry guide for officers and non-commissioned officers. Repr. fr. Government publications. 8vo. pp. 2074, 25s. net .....LIPPINCOTT, Apr.'18",,,,Apr.'18,net
875,"Consolidated Fund-Abstract account, 1916-17. id. H.M. STATIONERY OFF., Jan. '18",,,Consolidated Fund-Abstract account,H.M. STATIONERY OFF.,,0.0,,"Consolidated Fund-Abstract account, 1916-17. id. H.M. STATIONERY OFF., Jan. '18",,,,Jan. '18,
877,"Constructive Quarterly. Vol. 5, no. 20. Vol. 6 nos. 21 and 22. Ryl. 8vo. 91 x 63, 38. net, annual subscr. ios. MILFORD, Dec. '17- ) une '18",,,Constructive Quarterly,MILFORD,,0.0,8vo.,"Constructive Quarterly. Vol. 5, no. 20. Vol. 6 nos. 21 and 22. Ryl. 8vo. 91 x 63, 38. net, annual subscr. ios. MILFORD, Dec. '17- ) une '18",,,,Dec. '17- ) une '18,
878,"Roman history. 8vo. is. net Cookery : Savings and savoury dishes. 28. net MANCHESTER UNIV. PR. ; LONGMANS, Nov. '18",,,Roman history,LONGMANS,,0.0,8vo.,"Roman history. 8vo. is. net Cookery : Savings and savoury dishes. 28. net MANCHESTER UNIV. PR. ; LONGMANS, Nov. '18",,,,Nov. '18,
881,"JARROLD, Sep. '18",,,,JARROLD,,0.0,,"JARROLD, Sep. '18",,,,Sep. '18,
883,"New ed. 98x61, pp. 214, 6s. Cookery bk., Army, New, Featherstone (Mrs. J. D. POTTER, Feb. '18",,,New ed,J. D. POTTER,,0.0,,"New ed. 98x61, pp. 214, 6s. Cookery bk., Army, New, Featherstone (Mrs. J. D. POTTER, Feb. '18",,,,Feb. '18,
884,"Cookery bk., Victory, Peel (Mrs. C. S.) and Kriens Cooper (J.)--Analytical and critical bibliography of the tribes of Tierra del Fuego and adjacent (I.) 5s, net .Nov. '18 territory. Illus. Svo. 91 x6, pp. 236, 4s. 6d. Cookery : Cake book, Byron (M.) 4s. net.. Aug. '18 net (Bulletin. Bureau of American Ethnology) Cookery, Commonwealth bk. of, Palmer (M. V.) WESLEY, Nov. '18",,,Cookery bk,WESLEY,,0.0,,"Cookery bk., Victory, Peel (Mrs. C. S.) and Kriens Cooper (J.)--Analytical and critical bibliography of the tribes of Tierra del Fuego and adjacent (I.) 5s, net .Nov. '18 territory. Illus. Svo. 91 x6, pp. 236, 4s. 6d. Cookery : Cake book, Byron (M.) 45. net.. Aug. '18 net (Bulletin. Bureau of American Ethnology) Cookery, Commonwealth bk. of, Palmer (M. V.) WESLEY, Nov. '18",,,,Nov. '18,
885,"R. SCOTT, Oct. '18",,,,R. SCOTT,,0.0,,"R. SCOTT, Oct. '18",,,,Oct. '18,
895,"Cot 5, &c., K’noblock (E.) is. 6d. net.... Dec. '17 Cottager and Artisan (The). Vol. 59, 1918. Fol. 12tX 91, pp. 14s. 33. net..R.T.S., Dec. '18",,,"Cot 5, &c",R.T.S.,,0.0,,"Cot 5, &c., K’noblock (E.) is. 6d. net.... Dec. '17 Cottager and Artisan (The). Vol. 59, 1918. Fol. 12tX 91, pp. 145. 33. net..R.T.S., Dec. '18",,,,Dec. '18,
902,"Country of no woman's land (The). By “А Britisi Woman.” 71 X44, pp. 21, s. net SrocKWELL, June '18",,,Country of no woman's land (The),KWELL,,0.0,,"Country of no woman's land (The). By “А Britisi Woman.” 71 X44, pp. 21, s. net SrocKWELL, June '18",,,,June '18,
903,"County cookery book. War ed., 1918. (22nd ed.) 8vo. 81 x 51, pp. 72, swd. 5d. net W. E. CLEGG ; SIMPKIN, May '18",,,County cookery book,SIMPKIN,,0.0,8vo.,"County cookery book. War ed., 1918. (22nd ed.) 8vo. 81 x 51, pp. 72, swd. 5d. net W. E. CLEGG ; SIMPKIN, May '18",,,,May '18,
929,"Craft of thy Caduceus (The). - By Thinker. 8vo. pp. 108, 5s. (6, Walton Place, S.W. 3) “ THOUGHT VALUES, Dec. '18",,,Craft of thy Caduceus (The),THOUGHT VALUES,,0.0,8vo.,"Craft of thy Caduceus (The). - By Thinker. 8vo. pp. 108, 5s. (6, Walton Place, S.W. 3) “ THOUGHT VALUES, Dec. '18",,,,Dec. '18,
943,"Cross, F.. Richard : a biographical sketch, mitt: literary papers and religious and political acl!resses, selected by Marion Wilbinson. Cr. Svo. 8 X 54, pp. 244, 5s. net DIN., Der. '17 Cross (G.)—What is Christianity ? a study of rival interpretations. 12mo. 71 X54, pp. 224, 4s. 60. net CAMB. UNIV. PR., May'18",,,"Cross, F.",CAMB. UNIV. PR.,,0.0,12mo.,"Cross, F.. Richard : a biographical sketch, mitt: literary papers and religious and political acl!resses, selected by Marion Wilbinson. Cr. Svo. 8 X 54, pp. 244, 55. net DIN., Der. '17 Cross (G.)—What is Christianity ? a study of rival interpretations. 12mo. 71 X54, pp. 224, 45. 60. net CAMB. UNIV. PR., May'18",,,,May'18,
949,"Crown office-Members holding office under the Crown : Ret. giving names, amount (if any) received by each placeman, and date of appoint- ment. id. H.M. STATIONERY OFF., June '18",,,Crown office-Members holding office under the Crown : Ret,H.M. STATIONERY OFF.,,0.0,,"Crown office-Members holding office under the Crown : Ret. giving names, amount (if any) received by each placeman, and date of appoint- ment. id. H.M. STATIONERY OFF., June '18",,,,June '18,
952,"Crying need of the age fulfilled (The). 71 x 41, pp. 20, 2d. (4, Star St., W. 2) AHMADIA MOVEMENT, May '18",,,Crying need of the age fulfilled (The),AHMADIA MOVEMENT,2d.,0.008333333333333333,,"Crying need of the age fulfilled (The). 71 x 41, pp. 20, 2d. (4, Star St., W. 2) AHMADIA MOVEMENT, May '18",,,,May '18,
958,"Cumberland's Income tax tables, 1918-19. 8vo. is. net. (York : Little Stonegate) COULTAS & VOLANS, May'18",,,Cumberland's Income tax tables,COULTAS & VOLANS,,0.0,8vo.,"Cumberland's Income tax tables, 1918-19. 8vo. is. net. (York : Little Stonegate) COULTAS & VOLANS, May'18",,,,May'18,
964,"Currency and Foreign Exchanges after the War (Ctte. on)--1st Interim report. 2d. H.M. STATIONERY OFF., Od. '18",,,Currency and Foreign Exchanges after the War (Ctte,H.M. STATIONERY OFF.,2d.,0.008333333333333333,,"Currency and Foreign Exchanges after the War (Ctte. on)--Ist Interim report. 2d. H.M. STATIONERY OFF., Od. '18",,,,Od. '18,
966,"Currey(Sylviac.)—TheChild's trainingin rhythm: a hdbk. for the teacher. 8vo. pp. 44, 28. net J. WILLIAMS, Sep. '18",,,Currey(Sylviac,J. WILLIAMS,,0.0,8vo.,"Currey(Sylviac.)—TheChild's trainingin rhythm: a hdbk. for the teacher. 8vo. pp. 44, 28. net J. WILLIAMS, Sep. '18",,,,Sep. '18,
977,"Customs and etiquette of the Royal Navy. 18mo. pp. 52, swd. is. 6d. net GIEVES, Aug. '18",,,Customs and etiquette of the Royal Navy,GIEVES,6d.,0.025,18mo.,"Customs and etiquette of the Royal Navy. 18mo. pp. 52, swd. is. 6d. net GIEVES, Aug. '18",,,,Aug. '18,net
978,"Customs and Excise (Bd. of)-Gravity and other tables. 2s.6d. H.M. STATIONERY OFF., June '18",,,Gravity and other tables,H.M. STATIONERY OFF.,2s.6d.,0.125,,"Customs and Excise (Bd. of)-Gravity and other tables. 2s.6d. H.M. STATIONERY OFF., June '18",,"['Customs', 'Excise (Bd. of)']",,June '18,
979,"Customs and excise--Sth Report of Commis- sioners, 1916-17, s. H.M. STATIONERY OFF., July ’18",,,Customs and excise--Sth Report of Commis- sioners,H.M. STATIONERY OFF.,,0.0,,"Customs and excise--Sth Report of Commis- sioners, 1916-17, IS. H.M. STATIONERY OFF., July ’18",,,,July ’18,
980,"Customs system, Early English, Gras (N. S. B.) 15s. net ..Oct. 's Cuttriss (G. P.)--“ Over the top with the Third Australian Division. Intro. by Maj.-Gen. Sir John Monash. Illus. by Neil McBeath. Cr. 8vo. 71 x 41, pp. 139, 3s. net C. H. KELLY, Mar. '18",,,"Customs system, Early English, Gras (N. S. B.)",C. H. KELLY,3s.,0.15,8vo.,"Customs system, Early English, Gras (N. S. B.) 155. net ..Oct. 'IS Cuttriss (G. P.)--“ Over the top with the Third Australian Division. Intro. by Maj.-Gen. Sir John Monash. Illus. by Neil McBeath. Cr. 8vo. 71 x 41, pp. 139, 3s. net C. H. KELLY, Mar. '18",,,,Mar. '18,net
