,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
123,"Ajanta frescoes : being reproductions in colour and monochrome of frescoes in some of the caves at Ajanta, after copies taken in 1909-11, by Lady Herringham and her assistants. With intro, essays by various members of the India Society. Portfolio. 43 plates, 18 X 15, PP. 28, £4 4s. net . MILFORD, Oct. 15",,,"Ajanta frescoes : being reproductions in colour and monochrome of frescoes in some of the caves at Ajanta, after copies taken in",MILFORD,4s.,0.2,,"Ajanta frescoes : being reproductions in colour and monochrome of frescoes in some of the caves at Ajanta, after copies taken in 1909-11, by Lady Herringham and her assistants. With intro, essays by various members of the India Society. Portfolio. 43 plates, 18 X 15, PP. 28, £4 4s. net . MILFORD, Oct. 15",,,,Oct. 15,net
124,"Agriculture and Fisheries (Board of)-Annual report of proceedings under the Salmon and Freshwater Fisheries Acts, &c., for 1914. 4d. WYMAN, Oct. 15",,,"Annual report of proceedings under the Salmon and Freshwater Fisheries Acts, &c",WYMAN,4d.,0.016666666666666666,,"Agriculture and Fisheries (Board of)-Annual report of proceedings under the Salmon and Freshwater Fisheries Acts, &c., for 1914. 4d. WYMAN, Oct. 15",,"['Agriculture', 'Fisheries (Board of)']",,Oct. 15,
125,"Agriculture and Fisheries (Board of)--Annual report of proceedings under the Small Holdings and Allotment Acts, &c., for 1914. Small holdings. 3d. WYMAN, Mar. 15",,,"Annual report of proceedings under the Small Holdings and Allotment Acts, &c",WYMAN,3d.,0.0125,,"Agriculture and Fisheries (Board of)--Annual report of proceedings under the Small Holdings and Allotment Acts, &c., for 1914. Small holdings. 3d. WYMAN, Mar. 15",,"['Agriculture', 'Fisheries (Board of)']",,Mar. 15,
126,"Agriculture and Fisheries (Board of)--Annual re- port of the Chief Veterinary Officer, 1914. WYMAN, Aug. 15",,,Annual re- port of the Chief Veterinary Officer,WYMAN,,0.0,,"Agriculture and Fisheries (Board of)--Annual re- port of the Chief Veterinary Officer, 1914. WYMAN, Aug. 15",,"['Agriculture', 'Fisheries (Board of)']",,Aug. 15,
127,"Agriculture and Fisheries (Board of)--Annual report of the Horticultural Branch, 1913-14 ; Appendix. 2s. 8d. ... .... WYMAN, Od. 15",,,Annual report of the Horticultural Branch,WYMAN,2s. 8d.,0.13333333333333333,,"Agriculture and Fisheries (Board of)--Annual report of the Horticultural Branch, 1913-14 ; Appendix. 25. 8d. ... .... WYMAN, Od. 15",,"['Agriculture', 'Fisheries (Board of)']",,Od. 15,
128,"Agriculture and Fisheries (Board of)-Annual report on the administration of the grant for the encouragement and the improvement of the light horse breeding industry, 1913–1914. 3d. WYMAN, Mar. 15",,,Annual report on the administration of the grant for the encouragement and the improvement of the light horse breeding industry,WYMAN,3d.,0.0125,,"Agriculture and Fisheries (Board of)-Annual report on the administration of the grant for the encouragement and the improvement of the light horse breeding industry, 1913–1914. 3d. WYMAN, Mar. 15",,"['Agriculture', 'Fisheries (Board of)']",,Mar. 15,
129,"Agriculture and Fisheries (Board of)-Annual report under Tithe, Copyhold, Inclosure, Commons, I and Drainage, and other Acts, for 1914, 2d. WYMAN, May 15",,,"Annual report under Tithe, Copyhold, Inclosure, Commons, I and Drainage, and other Acts, for",WYMAN,2d.,0.008333333333333333,,"Agriculture and Fisheries (Board of)-Annual report under Tithe, Copyhold, Inclosure, Commons, I and Drainage, and other Acts, for 1914, 2d. WYMAN, May 15",,"['Agriculture', 'Fisheries (Board of)']",,May 15,
130,"Agriculture and Fisheries (Board of)-Commercial Control Branch : Report for 1914. 3d. WYMAN, June 15",,,Commercial Control Branch : Report for,WYMAN,3d.,0.0125,,"Agriculture and Fisheries (Board of)-Commercial Control Branch : Report for 1914. 3d. WYMAN, June 15",,"['Agriculture', 'Fisheries (Board of)']",,June 15,
131,"Agriculture and Fisheries (Board of)-Regulations for grants in aid of agricultural education and research in England and Wales, 1915-16. 2d. WYMAN, Mar. 15",,,Regulations for grants in aid of agricultural education and research in England and Wales,WYMAN,2d.,0.008333333333333333,,"Agriculture and Fisheries (Board of)-Regulations for grants in aid of agricultural education and research in England and Wales, 1915-16. 2d. WYMAN, Mar. 15",,"['Agriculture', 'Fisheries (Board of)']",,Mar. 15,
132,"Agriculture and Fisheries (Board of)--Regulations for grants in aid of agricultural education and research in England and Wales, 1916-17. 1 d. WYMAN, Oct. 15",,,Regulations for grants in aid of agricultural education and research in England and Wales,WYMAN,,0.0,,"Agriculture and Fisheries (Board of)--Regulations for grants in aid of agricultural education and research in England and Wales, 1916-17. 1 d. WYMAN, Oct. 15",,"['Agriculture', 'Fisheries (Board of)']",,Oct. 15,
133,"Agriculture and Fisheries (Board of)-Report of proceedings under the Small Holdings and Allotments Acts, &c., for 1914. Pt. 2, Allot- ments and miscellaneous, 84d. WYMAN, May 15",,,"Report of proceedings under the Small Holdings and Allotments Acts, &c",WYMAN,84d.,0.35,,"Agriculture and Fisheries (Board of)-Report of proceedings under the Small Holdings and Allotments Acts, &c., for 1914. Pt. 2, Allot- ments and miscellaneous, 84d. WYMAN, May 15",,"['Agriculture', 'Fisheries (Board of)']",,May 15,
134,"Agriculture and Fisheries (Board of)- Swine fever, Depart. Com. on: Final report, W. minutes of evidence and appendices, 8d. WYMAN, Nov. 15",,,"Swine fever, Depart",WYMAN,8d.,0.03333333333333333,,"Agriculture and Fisheries (Board of)- Swine fever, Depart. Com. on: Final report, W. minutes of evidence and appendices, 8d. WYMAN, Nov. 15",,"['Agriculture', 'Fisheries (Board of)']",,Nov. 15,
135,"Agriculture and Fisheries (Board of)—25th annual meeting of representatives of authorities under the Sea Fisheries Regulation Act, 1889 : Report of proceedings. 30. . WYMAN, Aug 15",,,,WYMAN,,0.0,,"Agriculture and Fisheries (Board of)—25th annual meeting of representatives of authorities under the Sea Fisheries Regulation Act, 1889 : Report of proceedings. 30. . WYMAN, Aug 15",,"['Agriculture', 'Fisheries (Board of)']",,Aug 15,
140,"Agriculture for Ireland (Dept. of)- Journal (Quarterly) ea. 6d. .. ..WYMAN, Jan., &c., 15",,,6d,WYMAN,6d.,0.025,,"Agriculture for Ireland (Dept. of)- Journal (Quarterly) ea. 6d. .. ..WYMAN, Jan., &c., 15",,['Agriculture for Ireland (Dept. of)- Journal (Quarterly)'],,"Jan., &c., 15",
147,"Alien enemies-Return of the number of alien enemies, not including prisoners of war, who were still interned on ist Nov., 1914, and the numbers released during the months of Nov., Dec., and Jan. (H.L.), 4d... WYMAN, Mar. 15",,,"Alien enemies-Return of the number of alien enemies, not including prisoners of war, who were still interned on ist Nov",WYMAN,4d.,0.016666666666666666,,"Alien enemies-Return of the number of alien enemies, not including prisoners of war, who were still interned on ist Nov., 1914, and the numbers released during the months of Nov., Dec., and Jan. (H.L.), 4d... WYMAN, Mar. 15",,,,Mar. 15,
148,"Aliens Act, 1905–Pt. 1, Statement with regard to expulsion of aliens ; Pt 2, 9th Annual report of H.M. Inspector, 1914,24d...WYMAN, July 15",,,Aliens Act,WYMAN,24d.,0.1,,"Aliens Act, 1905–Pt. 1, Statement with regard to expulsion of aliens ; Pt 2, 9th Annual report of H.M. Inspector, 1914,24d...WYMAN, July 15",,,,July 15,
149,"Aliens, Assistance to destitute-L.G.B. Circular to boards of guardians, Mar. 31, 191s. 1d. WYMAN, June 15",,,"Aliens, Assistance to destitute-L.G.B. Circular to boards of guardians, Mar",WYMAN,191s. 1d.,9.554166666666667,,"Aliens, Assistance to destitute-L.G.B. Circular to boards of guardians, Mar. 31, 1915. Id. WYMAN, June 15",,,,June 15,
151,"Aliens Restriction Order-List of prohibited areas, 191s. WYMAN, Aug. 15",,,Aliens Restriction Order-List of prohibited areas,WYMAN,191s.,9.55,,"Aliens Restriction Order-List of prohibited areas, 1915. WYMAN, Aug. 15",,,,Aug. 15,
152,"Alkali Works-51st Annual report on : Proceed- ings, 1914. 8d. .WYMAN, June 15",,,Alkali Works,WYMAN,8d.,0.03333333333333333,,"Alkali Works-51st Annual report on : Proceed- ings, 1914. 8d. .WYMAN, June 15",,,,June 15,
153,"All the day long. Folio, is. (Blackie's Bks. for children) BLACKIE, Aug. 15",,,All the day long,BLACKIE,,0.0,,"All the day long. Folio, is. (Blackie's Bks. for children) BLACKIE, Aug. 15",,,,Aug. 15,
171,"Alligator and its allies, Reese (A. M.) 1os. 6d. net Allingham (William)-Rhymes for the young folk. Illus. 4to. 81 X6, pp. 74, 2s. net WARNE, Feb. 15",,,"Alligator and its allies, Reese (A. M.)",WARNE,2s.,0.1,4to.,"Alligator and its allies, Reese (A. M.) 1os. 6d. net Allingham (William)-Rhymes for the young folk. Illus. 4to. 81 X6, pp. 74, 25. net WARNE, Feb. 15",,,,Feb. 15,net
172,"All's well : verse, Oxenham (J.) 1s., 2s. 60. net Allsopp (Henry)--Songs from a dale in war time. Cr. 8vo., 1s. net BELL, Oct. 15",,,"All's well : verse, Oxenham (J.)",BELL,1s.,0.05,8vo.,"All's well : verse, Oxenham (J.) Is., 25. 60. net Allsopp (Henry)--Songs from a dale in war time. Cr. 8vo., Is. net BELL, Oct. 15",,,,Oct. 15,net
173,"Almanach Hachette, 191s. Cr. 8vo. 71 x 5, 28. swd. 1s. 60. ..HACHETTE, Jan. 15",,,Almanach Hachette,HACHETTE,,0.0,8vo.,"Almanach Hachette, 1915. Cr. 8vo. 71 x 5, 28. swd. Is. 60. ..HACHETTE, Jan. 15",,,,Jan. 15,
174,"Almanach Hachette, 1916: petite encyclopédie populaire de la vie pratique. Cr. 8vo. 71 x 5, clo. 23. ; swd. is. 6d.....HACHETTE, Dec. 15",,,Almanach Hachette,HACHETTE,6d.,0.025,8vo.,"Almanach Hachette, 1916: petite encyclopédie populaire de la vie pratique. Cr. 8vo. 71 x 5, clo. 23. ; swd. is. 6d.....HACHETTE, Dec. 15",,,,Dec. 15,
175,"Alphabet of the War. Repr. from Punch Almanack. 16mo., 6d, net JARROLD, Feb. 15",,,Alphabet of the War,JARROLD,6d.,0.025,16mo.,"Alphabet of the War. Repr. from Punch Almanack. 16mo., 6d, net JARROLD, Feb. 15",,,,Feb. 15,net
180,"Amateur Association Book on swimming (The). By Champions of the World. Illus. Cr. 8vo., pp. 160, limp, is. net .. SIMPKIN, Apr. 15",,,Amateur Association Book on swimming (The),SIMPKIN,,0.0,8vo.,"Amateur Association Book on swimming (The). By Champions of the World. Illus. Cr. 8vo., pp. 160, limp, is. net .. SIMPKIN, Apr. 15",,,,Apr. 15,
181,"Ambulance for Boy Scouts : how to gain the badge. By an ambulance instructor. Cr. 8vo., pp. 28, swd. id. net ...BROWN, Dec. 15",,,Ambulance for Boy Scouts : how to gain the badge,BROWN,,0.0,8vo.,"Ambulance for Boy Scouts : how to gain the badge. By an ambulance instructor. Cr. 8vo., pp. 28, swd. id. net ...BROWN, Dec. 15",,,,Dec. 15,
182,"American annual of photography (The), 191s. 8vo., swd., 3s. 6d. net .. ROUTLEDGE, Jan. 15",,,American annual of photography (The),ROUTLEDGE,3s. 6d.,0.175,8vo.,"American annual of photography (The), 1915. 8vo., swd., 3s. 6d. net .. ROUTLEDGE, Jan. 15",,,,Jan. 15,net
183,"American Society of Church History-Papers. and ser. Vol. 4. 8vo. 128. 6d. net PUTNAM, Mar. 15",,,American Society of Church History-Papers,PUTNAM,6d.,0.025,8vo.,"American Society of Church History-Papers. and ser. Vol. 4. 8vo. 128. 6d. net PUTNAM, Mar. 15",,,,Mar. 15,net
184,"American year book (The), 1914. Edit. by F. G. Wickware. 8vo., 12s. 6d. net APPLETON, Apr. 15",,,American year book (The),APPLETON,12s. 6d.,0.625,8vo.,"American year book (The), 1914. Edit. by F. G. Wickware. 8vo., 125. 6d. net APPLETON, Apr. 15",,,,Apr. 15,net
192,"Anglican Church-Regulations for readers. I, Report readers and sub-deacons ; 2, Regulations at present in force. Cr. 8vo. 71 X 44, pp. 399, 3s. 6d. net LAY READER HEADQUARTERS, Sep. 15",,,Anglican Church-Regulations for readers,LAY READER HEADQUARTERS,3s. 6d.,0.175,8vo.,"Anglican Church-Regulations for readers. I, Report readers and sub-deacons ; 2, Regulations at present in force. Cr. 8vo. 71 X 44, pp. 399, 35. 6d. net LAY READER HEADQUARTERS, Sep. 15",,,,Sep. 15,net
193,"Anglo-American year bk., 1915 (War ed.) 74 X 5, pp. 499, 58. net INTERNAT. DEVELOPMENT CO., Aug. 15",,,Anglo-American year bk,INTERNAT. DEVELOPMENT CO.,,0.0,,"Anglo-American year bk., 1915 (War ed.) 74 X 5, pp. 499, 58. net INTERNAT. DEVELOPMENT CO., Aug. 15",,,,Aug. 15,
194,"Anglo-Canadian yr. bk., 1915-16. Ed. by K. Morris. 8} x 5, pp. 330, 5s. net W. STEVENS, Nov. 15",,,Anglo-Canadian yr,W. STEVENS,5s.,0.25,,"Anglo-Canadian yr. bk., 1915-16. Ed. by K. Morris. 8} x 5, pp. 330, 5s. net W. STEVENS, Nov. 15",,,,Nov. 15,net
196,"Animals circus (The). Illus, in colours by J. Finne- more. Ryl. 8vo., bds. is. net GALE & P., Sep. 15",,,Animals circus (The),GALE & P.,,0.0,8vo.,"Animals circus (The). Illus, in colours by J. Finne- more. Ryl. 8vo., bds. is. net GALE & P., Sep. 15",,,,Sep. 15,
197,"Animals' Friend (The), 191s. Ryl. 8vo. 91 x 63, pp. 204, 2s. 60. ..BELL, Oct. 15",,,Animals' Friend (The),BELL,,0.0,8vo.,"Animals' Friend (The), 1915. Ryl. 8vo. 91 x 63, pp. 204, 25. 60. ..BELL, Oct. 15",,,,Oct. 15,
199,"Annals of babyhood. By E. L. S. 4to., 6s. net HILL, May 15",,,Annals of babyhood,HILL,6s.,0.3,4to.,"Annals of babyhood. By E. L. S. 4to., 6s. net HILL, May 15",,,,May 15,net
201,"Annora : a story of the nineteenth century. By the author of My trivial life and misfortune,” &c. Cr. 8vo 71 X 5, pp. 478, 6s. W. BLACKWOOD, May 15",,,Annora : a story of the nineteenth century,W. BLACKWOOD,6s.,0.3,8vo,"Annora : a story of the nineteenth century. By the author of My trivial life and misfortune,” &c. Cr. 8vo 71 X 5, pp. 478, 6s. W. BLACKWOOD, May 15",,,,May 15,
202,"Annual charities register and digest (The), 191s. 8vo. 5s. net ..LONGMANS, July 15",,,Annual charities register and digest (The),LONGMANS,5s.,0.25,8vo.,"Annual charities register and digest (The), 1915. 8vo. 55. net ..LONGMANS, July 15",,,,July 15,net
203,"Annual cotton handbook. 31 x 5), pp. 310, 4s. net COMTELBURO, Oct. 15",,,Annual cotton handbook,COMTELBURO,4s.,0.2,,"Annual cotton handbook. 31 x 5), pp. 310, 4s. net COMTELBURO, Oct. 15",,,,Oct. 15,net
204,"Annual County Courts practice (The), 191s. 8vo., 25s. .SWEET & M., Jan. 15",,,Annual County Courts practice (The),SWEET & M.,25s.,1.25,8vo.,"Annual County Courts practice (The), 1915. 8vo., 255. .SWEET & M., Jan. 15",,,,Jan. 15,
205,"Annual monitor (The): an obituary of members of the Society of Friends in Gt. Britain and Ireland, 1914. 16mo. is. 8d. J. BELLOWS, Jan. 15",,,Annual monitor (The): an obituary of members of the Society of Friends in Gt,J. BELLOWS,8d.,0.03333333333333333,16mo.,"Annual monitor (The): an obituary of members of the Society of Friends in Gt. Britain and Ireland, 1914. 16mo. is. 8d. J. BELLOWS, Jan. 15",,,,Jan. 15,
206,"Annual of Art Work (The). No. 1. A supplement to the “ Art workers' quarterly.” Edited by W. G. Paulson Townsend. 4to. pp. 76, swd. 28. 6d. net ...OFFICE, Mar. 15",,,Annual of Art Work (The),OFFICE,6d.,0.025,4to.,"Annual of Art Work (The). No. 1. A supplement to the “ Art workers' quarterly.” Edited by W. G. Paulson Townsend. 4to. pp. 76, swd. 28. 6d. net ...OFFICE, Mar. 15",,,,Mar. 15,net
207,"Annual practice (The), 1916. 8vo. 25s. net SWEET & M., Oct. 15",,,Annual practice (The),SWEET & M.,25s.,1.25,8vo.,"Annual practice (The), 1916. 8vo. 255. net SWEET & M., Oct. 15",,,,Oct. 15,net
208,"Annual register (The): a review of public events at home and abroad for the year 1914. 8vo. 9} * 5), pp. 652, 18s. ... ...LONGMANS, June 15",,,Annual register (The): a review of public events at home and abroad for the year,LONGMANS,18s.,0.9,8vo.,"Annual register (The): a review of public events at home and abroad for the year 1914. 8vo. 9} * 5), pp. 652, 18s. ... ...LONGMANS, June 15",,,,June 15,
215,"Another neutral. By D. S. M. 8vo., swd., 60. net MACLEHOSE, July 15",,,Another neutral,MACLEHOSE,,0.0,8vo.,"Another neutral. By D. S. M. 8vo., swd., 60. net MACLEHOSE, July 15",,,,July 15,
230,"Apuleius-Apulei Apologia sive pro se de magia liber. With intro. and commentary by H. E. Butler and A. S. Owen, Cr. 8vo. 71 x 5}, pp. 274, 7s. 6d. net (Clarendon Pr.) MILFORD, May 15",,,Apuleius-Apulei Apologia sive pro se de magia liber,MILFORD,7s. 6d.,0.375,8vo.,"Apuleius-Apulei Apologia sive pro se de magia liber. With intro. and commentary by H. E. Butler and A. S. Owen, Cr. 8vo. 71 x 5}, pp. 274, 75. 6d. net (Clarendon Pr.) MILFORD, May 15",,,,May 15,net
231,"Apuleius—The Golden ass : being the meta- morphoses of Lucius Apuleius. With trans. by W. Adlington. Rev. by S. Gaselee. 16mo. 64 X 41, pp. 632, 5s. net. (Loeb classical lib.) HEINEMANN, Oct. 15",,,Apuleius—The Golden ass : being the meta- morphoses of Lucius Apuleius,HEINEMANN,,0.0,16mo.,"Apuleius—The Golden ass : being the meta- morphoses of Lucius Apuleius. With trans. by W. Adlington. Rev. by S. Gaselee. 16mo. 64 X 41, pp. 632, 5s. net. (Loeb classical lib.) HEINEMANN, Oct. 15",,,,Oct. 15,
233,"Arabian nights (The). Selection, for the most part froin Lane's trans. 46 illus. by A. B. Houghton and others. Cr. 8vo. 73 X 5, PP: 742. is. 6d. net, 2s., Oxford India paper, 4s. 6d. net (Oxford Ed. standard authors) MILFORD, July 15",,,Arabian nights (The),MILFORD,4s. 6d.,0.225,8vo.,"Arabian nights (The). Selection, for the most part froin Lane's trans. 46 illus. by A. B. Houghton and others. Cr. 8vo. 73 X 5, PP: 742. is. 6d. net, 25., Oxford India paper, 4s. 6d. net (Oxford Ed. standard authors) MILFORD, July 15",,,,July 15,net
250,"Arithmetic and accounts. Bks. 1 and 2. Cr. 8vo., pp. 128, 128, ea. 1s. .MCDOUGALL'S, Oct. 15",,,Arithmetic and accounts,MCDOUGALL'S,1s.,0.05,8vo.,"Arithmetic and accounts. Bks. 1 and 2. Cr. 8vo., pp. 128, 128, ea. Is. .MCDOUGALL'S, Oct. 15",,,,Oct. 15,
251,"Arithmetic : a new view for the business man, teacher and student. 8vo. 1s. net MACDONALD & E., Aug. 15",,,"Arithmetic : a new view for the business man, teacher and student",MACDONALD & E.,1s.,0.05,8vo.,"Arithmetic : a new view for the business man, teacher and student. 8vo. Is. net MACDONALD & E., Aug. 15",,,,Aug. 15,net
258,"Army-Appropriation account and statement of surpluses and deficits, 1913-14. WYMAN, Feb. 15",,,Army-Appropriation account and statement of surpluses and deficits,WYMAN,,0.0,,"Army-Appropriation account and statement of surpluses and deficits, 1913-14. WYMAN, Feb. 15",,,,Feb. 15,
260,"Army-Army Service Corps : Training. Pt. 1, 1909, Repr., with amendments. 9d. WYMAN, June 15",,,Army-Army Service Corps : Training,WYMAN,9d.,0.0375,,"Army-Army Service Corps : Training. Pt. 1, 1909, Repr., with amendments. 9d. WYMAN, June 15",,,,June 15,
261,"Army-Army Service Corps Training. Supplies, 1909. Repr. with new Appendix XII, 1914, 1s. 3d. .. WYMAN, Feb. 15",,,Army-Army Service Corps Training,WYMAN,1s. 3d.,0.0625,,"Army-Army Service Corps Training. Supplies, 1909. Repr. with new Appendix XII, 1914, Is. 3d. .. WYMAN, Feb. 15",,,,Feb. 15,
262,"Army-Army Service Corps Training. Transport, 1911. Repr., with amend. to Apr., 191s. 9d. .. WYMAN, July 15",,,Army-Army Service Corps Training,WYMAN,191s. 9d.,9.5875,,"Army-Army Service Corps Training. Transport, 1911. Repr., with amend. to Apr., 1915. 9d. .. WYMAN, July 15",,,,July 15,
263,"Army-Artillery instruments, Hdbk. of, 1914: Addendum, 2d. ; Amendments, id. WYMAN, June 15",,,"Army-Artillery instruments, Hdbk",WYMAN,,0.0,,"Army-Artillery instruments, Hdbk. of, 1914: Addendum, 2d. ; Amendments, id. WYMAN, June 15",,,,June 15,
264,"Army-Artillery, Royal : Field training : exam- ples of ranging to supplement those given in Sec. 227. 2d. ... WYMAN, June 15",,,"Army-Artillery, Royal : Field training : exam- ples of ranging to supplement those given in Sec",WYMAN,2d.,0.008333333333333333,,"Army-Artillery, Royal : Field training : exam- ples of ranging to supplement those given in Sec. 227. 2d. ... WYMAN, June 15",,,,June 15,
265,"Army-Artillery, Royal : Training, Garrison. Vol. 2, Siege, 1911. Repr. with Amendmients, 1914. ed. WYMAN, Feb. 15",,,"Army-Artillery, Royal : Training, Garrison",WYMAN,,0.0,,"Army-Artillery, Royal : Training, Garrison. Vol. 2, Siege, 1911. Repr. with Amendmients, 1914. ed. WYMAN, Feb. 15",,,,Feb. 15,
