entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Scotland, Privy Council of-Register. 1661-1664 (third ser.), 15s..... WYMAN, Feb. 09",,,"Scotland, Privy Council of-Register",WYMAN,15s.,,"Scotland, Privy Council of-Register. 1661-1664 (third ser.), 155..... WYMAN, Feb. 09",,,,Feb. 09,
"Scotland, Privy Seal of, Register of the. Vol. I, A.D. 1488-1529. 15s. . WYMAN, Jan. 09",,,"Scotland, Privy Seal of, Register of the",WYMAN,15s.,,"Scotland, Privy Seal of, Register of the. Vol. I, A.D. 1488-1529. 155. . WYMAN, Jan. 09",,,,Jan. 09,
"Scotland, Salmon Rivers, &c., Calderwood (W. L.) 2S. net Scotland. Statistics of Infectious Disease Notifi- cations, and of Mortality, 8d. ; Private Legislation Procedure (Amending General Orders), įd. WYMAN, Nov, 09",,,"Scotland, Salmon Rivers, &c",WYMAN,,,"Scotland, Salmon Rivers, &c., Calderwood (W. L.) 2IS. net Scotland. Statistics of Infectious Disease Notifi- cations, and of Mortality, 8d. ; Private Legislation Procedure (Amending General Orders), įd. WYMAN, Nov, 09",,,,"Nov, 09",
"Scots Digest Decisions, 1907-1908. 8vo. 3s. 6d. net W. GREEN, Mar. 09",,,Scots Digest Decisions,W. GREEN,3s. 6d.,8vo.,"Scots Digest Decisions, 1907-1908. 8vo. 35. 6d. net W. GREEN, Mar. 09",,,,Mar. 09,net
"Scots Peerage (The) Founded on Wood's Edit. of Sir Robert Douglas's Peerage of Scotland. Edit. by Sir James Balfour. Vol. 6. Ryl. 8vo. 98 x6, pp. 610, 25s. net D. DOUGĻAS, April 09",,,Scots Peerage (The) Founded on Wood's Edit,D. DOUGĻAS,25s.,8vo.,"Scots Peerage (The) Founded on Wood's Edit. of Sir Robert Douglas's Peerage of Scotland. Edit. by Sir James Balfour. Vol. 6. Ryl. 8vo. 98 x6, pp. 610, 255. net D. DOUGĻAS, April 09",,,,April 09,net
"Scottish Historical Review. Vol. 5. Illus. Ryl. 8vo., pp. 488, 12s. 6d. net MACLEHOSE, J uly 09",,,Scottish Historical Review,MACLEHOSE,12s. 6d.,8vo.,"Scottish Historical Review. Vol. 5. Illus. Ryl. 8vo., pp. 488, 125. 6d. net MACLEHOSE, J uly 09",,,,J uly 09,net
"Scottish Historical Review (The). Vol. 6. Illus. Ryl. 8vo., pp. 470, 12$. 6d. net MACLEHOSE, Oct. 09",,,Scottish Historical Review (The),MACLEHOSE,6d.,8vo.,"Scottish Historical Review (The). Vol. 6. Illus. Ryl. 8vo., pp. 470, 12$. 6d. net MACLEHOSE, Oct. 09",,,,Oct. 09,net
"Scout (The) Vol. 2. 8vo., 3s. 6d. net PEARSON, May 09",,,Scout (The) Vol,PEARSON,3s. 6d.,8vo.,"Scout (The) Vol. 2. 8vo., 35. 6d. net PEARSON, May 09",,,,May 09,net
"Scout's Secret Code. By Scoutmaster. Oblong 18mo. swd, 6d. net ... .J. BROWN, May 09",,,Scout's Secret Code,J. BROWN,6d.,18mo.,"Scout's Secret Code. By Scoutmaster. Oblong I 8mo. swd, 6d. net ... .J. BROWN, May 09",,,,May 09,net
"Scripture Pictures for Little People. 4to. swd. is. R.T.S., Dec. 09",,,Scripture Pictures for Little People,R.T.S.,,4to.,"Scripture Pictures for Little People. 4to. swd. is. R.T.S., Dec. 09",,,,Dec. 09,
"Second Problems Book (The). Prizes and Proximes from the Westminster Gazette, 1908-1909. Edited by N. G. Royde Smith. Cr. 8vo. 71 X 48, pp. 180, 23. 6d. net....SIDGWICK & J., Nov. 09",,,Second Problems Book (The),SIDGWICK & J.,6d.,8vo.,"Second Problems Book (The). Prizes and Proximes from the Westminster Gazette, 1908-1909. Edited by N. G. Royde Smith. Cr. 8vo. 71 X 48, pp. 180, 23. 6d. net....SIDGWICK & J., Nov. 09",,,,Nov. 09,net
"Secret Terror (The). By Brenda. Cr. 8vo. 71 X 5, pp. 398, 6s. ..S. PAUL, J une 09",,,Secret Terror (The),S. PAUL,6s.,8vo.,"Secret Terror (The). By Brenda. Cr. 8vo. 71 X 5, pp. 398, 6s. ..S. PAUL, J une 09",,,,J une 09,
"Bookers in Sicily : Being a Quest for Persephone by Jane and Peripatetica. Done into the Vernacular by Elizabeth Bisland and Anne Hoyt. Cr. 8vo. 73 X5, pp. 282, 58. net LANE, Nov. 09",,,Bookers in Sicily : Being a Quest for Persephone by Jane and Peripatetica,LANE,,8vo.,"Bookers in Sicily : Being a Quest for Persephone by Jane and Peripatetica. Done into the Vernacular by Elizabeth Bisland and Anne Hoyt. Cr. 8vo. 73 X5, pp. 282, 58. net LANE, Nov. 09",,,,Nov. 09,
"Select Essays in Anglo-American Legal History, by Various Authors. Compiled and edit. by a Committee of the Association of American Law Schools. In 3 vols. Vol. 3, History of Particular Topics (continued). Demy 8vo., pp. 870, 12s, net CAMB. UNIV. PRESS, Oct. 09",,,"Select Essays in Anglo-American Legal History, by Various Authors",CAMB. UNIV. PRESS,12s.,8vo.,"Select Essays in Anglo-American Legal History, by Various Authors. Compiled and edit. by a Committee of the Association of American Law Schools. In 3 vols. Vol. 3, History of Particular Topics (continued). Demy 8vo., pp. 870, I2s, net CAMB. UNIV. PRESS, Oct. 09",,,,Oct. 09,net
"Selected Pictures. By Joseph 1sraels, Leon Lhermitte, Matthew Maris and Henri Har- pignies. 4to. 11} x 9t, swd. 1os. 6d. net SIMPKIN, July 09",,,Selected Pictures,SIMPKIN,6d.,4to.,"Selected Pictures. By Joseph Israels, Leon Lhermitte, Matthew Maris and Henri Har- pignies. 4to. 11} x 9t, swd. 1os. 6d. net SIMPKIN, July 09",,,,July 09,net
"Self-Instruction for Students in Gas Supply : Advanced. By Mentor. Cr. 8vo. 7 X 4 pp. 120, 3s. 6d. net......J. ALLAN, Mar. 09",,,Self-Instruction for Students in Gas Supply : Advanced,J. ALLAN,3s. 6d.,8vo.,"Self-Instruction for Students in Gas Supply : Advanced. By Mentor. Cr. 8vo. 7 X 4 pp. 120, 3s. 6d. net......J. ALLAN, Mar. 09",,,,Mar. 09,net
"Sell's Dictionary of the World's Press, 1909. Imp. 8vo. bds. 2s. 6d. ....OFFICE, June 09",,,Sell's Dictionary of the World's Press,OFFICE,2s. 6d.,8vo.,"Sell's Dictionary of the World's Press, 1909. Imp. 8vo. bds. 2s. 6d. ....OFFICE, June 09",,,,June 09,
"Selwyn, George, and the Wits, Kerr (S. P.) 12s. 6d. net Semaphore, Boy Scout's, 6d.. Semenoff (Wladimir)--Rasplata (The Reckoning) : his Diary during the Blockade of Port Arthur, and the Voyage of Rojestvensky's Fleet. 8vo. 84X57, pp. 506, 1os. 6d. net MURRAY, June 09",,,"Selwyn, George, and the Wits, Kerr (S. P.)",MURRAY,6d.,8vo.,"Selwyn, George, and the Wits, Kerr (S. P.) 12s. 6d. net Semaphore, Boy Scout's, 6d.. Semenoff (Wladimir)--Rasplata (The Reckoning) : his Diary during the Blockade of Port Arthur, and the Voyage of Rojestvensky's Fleet. 8vo. 84X57, pp. 506, 1os. 6d. net MURRAY, June 09",,,,June 09,net
"Servant Problem (The) : An attempt at its Solution. By an Experienced Mistress. Cheaper re-issue. Cr. 8vo., pp. 216, swd. is. SIMPKIN, April 09",,,Servant Problem (The) : An attempt at its Solution,SIMPKIN,,8vo.,"Servant Problem (The) : An attempt at its Solution. By an Experienced Mistress. Cheaper re-issue. Cr. 8vo., pp. 216, swd. is. SIMPKIN, April 09",,,,April 09,
"Seven Noted Irish Poems. Edit. and trans, with Illustrative Commentary and Complete Voca- bulary by Tomás O'Flannghaile. Cr. 8vo., pp. 144, bds. 2s. ..SEALY, BRYERS, Jan. 09",,,Seven Noted Irish Poems,"SEALY, BRYERS",2s.,8vo.,"Seven Noted Irish Poems. Edit. and trans, with Illustrative Commentary and Complete Voca- bulary by Tomás O'Flannghaile. Cr. 8vo., pp. 144, bds. 2s. ..SEALY, BRYERS, Jan. 09",,,,Jan. 09,
"Sewage Disposal, Royal Commission on-Methods of Treating and Disposing of Sewage, 7s. 2d. WYMAN, Aug. 09",,,"Sewage Disposal, Royal Commission on-Methods of Treating and Disposing of Sewage",WYMAN,7s. 2d.,,"Sewage Disposal, Royal Commission on-Methods of Treating and Disposing of Sewage, 7s. 2d. WYMAN, Aug. 09",,,,Aug. 09,
"Sexton (W. J.;-Church and People : an attempt to Answer the question, What has the Church of England done for the people of England ? Cr. 8vo. 7° X4*, pp. 232, 23. net SKEFFINGTON, Aug. 09",,,"Sexton (W. J.;-Church and People : an attempt to Answer the question, What has the Church of England done for the people of England ?",SKEFFINGTON,,8vo.,"Sexton (W. J.;-Church and People : an attempt to Answer the question, What has the Church of England done for the people of England ? Cr. 8vo. 7° X4*, pp. 232, 23. net SKEFFINGTON, Aug. 09",,,,Aug. 09,
"Servia, Consular Report, i}d. WYMAN, Oct. 09",,,"Servia, Consular Report, i}d",WYMAN,,,"Servia, Consular Report, i}d. WYMAN, Oct. 09",,,,Oct. 09,
"Sessional Printed Papers, 1907 : Numerical List and Index, 1s. Iid... ..WYMAN, Mar. 09",,,Sessional Printed Papers,WYMAN,,,"Sessional Printed Papers, 1907 : Numerical List and Index, Is. Iid... ..WYMAN, Mar. 09",,,,Mar. 09,
"Shakespeare Problem (The). A Paper for Students. By E. A. 8vo. pp. 24, swd. is. net SIMPKIN, Feb. 09",,,Shakespeare Problem (The),SIMPKIN,,8vo.,"Shakespeare Problem (The). A Paper for Students. By E. A. 8vo. pp. 24, swd. is. net SIMPKIN, Feb. 09",,,,Feb. 09,
"Shakespeare's Legal Maxims, Rushton (W. L.) 2s. et Shakespeare's Plutarch. Edit. by C. F. Tucker- Brooke. 2 vols. Ryl. 16mo. 7x5), pp. 226, 252, bds, ea. 2s. 6d. net (Shakespeare Classics) CHATTO, Oct. 09",,,"Shakespeare's Legal Maxims, Rushton (W. L.)",CHATTO,2s. 6d.,16mo.,"Shakespeare's Legal Maxims, Rushton (W. L.) 25. et Shakespeare's Plutarch. Edit. by C. F. Tucker- Brooke. 2 vols. Ryl. 16mo. 7x5), pp. 226, 252, bds, ea. 2s. 6d. net (Shakespeare Classics) CHATTO, Oct. 09",,,,Oct. 09,net
"Shall We Ever Reach the Pole ? By F.RA.S. New and rev, edit. Cr. 8vo. 60. MORGAN, Oct. 09",,,Shall We Ever Reach the Pole ? By F.RA,MORGAN,,8vo.,"Shall We Ever Reach the Pole ? By F.RA.S. New and rev, edit. Cr. 8vo. 60. MORGAN, Oct. 09",,,,Oct. 09,
"Shanghai, Historic, Montalto de Jesus (C. A.) 125, 6d. net Shannon (James) --Sheila of Dunslane. Cr. 8vo. 7* *5, pp. 350, 6s.. .LONG, June 09",,,"Shanghai, Historic, Montalto de Jesus (C. A.)",LONG,6s.,8vo.,"Shanghai, Historic, Montalto de Jesus (C. A.) 125, 6d. net Shannon (James) --Sheila of Dunslane. Cr. 8vo. 7* *5, pp. 350, 6s.. .LONG, June 09",,,,June 09,
"Shannon Valley, Forests of, Westropp (T. J.) 6d.. Shapland (H. P.)-Style Schemes in Antique Furnishing, Interiors and their Treatment. Designs by H. P. Benn. 4to. 12 | X10, pp. 72, swd. 28. 6d. net SIMPKIN, Oct. 09",,,"Shannon Valley, Forests of, Westropp (T. J.)",SIMPKIN,6d.,4to.,"Shannon Valley, Forests of, Westropp (T. J.) 6d.. Shapland (H. P.)-Style Schemes in Antique Furnishing, Interiors and their Treatment. Designs by H. P. Benn. 4to. 12 | X10, pp. 72, swd. 28. 6d. net SIMPKIN, Oct. 09",,,,Oct. 09,net
"Shaw (Bernard)-Major Barbara (Dramatic Works, No. 15). Cr. 8vo. 71 X41, pp. 102, 2s, net, swd. is. 6d. net.. CONSTABLE, April 09",,,,CONSTABLE,6d.,8vo.,"Shaw (Bernard)-Major Barbara (Dramatic Works, No. 15). Cr. 8vo. 71 X41, pp. 102, 2s, net, swd. is. 6d. net.. CONSTABLE, April 09",,"['Shaw (Bernard)-Major Barbara (Dramatic Works, No. 15)']",,April 09,net
"Sheffield Churchman's Handbook, 1909. Cr. Svo. pp. 144, swd. 3d. (Sheffield) NORTHEND, Jan. 09",,,Sheffield Churchman's Handbook,NORTHEND,3d.,,"Sheffield Churchman's Handbook, 1909. Cr. Svo. pp. 144, swd. 3d. (Sheffield) NORTHEND, Jan. 09",,,,Jan. 09,
"Shipping Casualties : Abstract of the Returns made to the Board of Trade, 4s. 60. WYMAN, Nov.09",,,Shipping Casualties : Abstract of the Returns made to the Board of Trade,WYMAN,,,"Shipping Casualties : Abstract of the Returns made to the Board of Trade, 4s. 60. WYMAN, Nov.09",,,,Nov.09,
"Shipping Rings : Royal Commission on-Report, ....... WYMAN, June 09",,,"Shipping Rings : Royal Commission on-Report, ",WYMAN,,,"Shipping Rings : Royal Commission on-Report, ....... WYMAN, June 09",,,,June 09,
"Shipping Rings Commission—Vol. 5, Report on South African Evidence, with Minutes and Appendices, 28. id. . WYMAN, July 09",,,Shipping Rings Commission—Vol,WYMAN,,,"Shipping Rings Commission—Vol. 5, Report on South African Evidence, with Minutes and Appendices, 28. id. . WYMAN, July 09",,,,July 09,
"Shipping Rings, Royal Commission on :-Evidence Vol. 3, 4s. 1d. ; Vol. 4, 3s. id. WYMAN, June 09",,,"Shipping Rings, Royal Commission on :-Evidence Vol",WYMAN,,,"Shipping Rings, Royal Commission on :-Evidence Vol. 3, 4s. Id. ; Vol. 4, 3s. id. WYMAN, June 09",,,,June 09,
"Shipping World Year Book (The) 1909. Cr. Svo. 6s. net OFFICE, Feb. 09",,,Shipping World Year Book (The),OFFICE,6s.,,"Shipping World Year Book (The) 1909. Cr. Svo. 6s. net OFFICE, Feb. 09",,,,Feb. 09,net
"Short Family Prayers. Compiled entirely from the Bible and the Book of Common Prayer Cr. 8vo. 71 X 48, pp. 124, 2s, net BAGSTER, Nov. 09",,,Short Family Prayers,BAGSTER,2s.,8vo.,"Short Family Prayers. Compiled entirely from the Bible and the Book of Common Prayer Cr. 8vo. 71 X 48, pp. 124, 2s, net BAGSTER, Nov. 09",,,,Nov. 09,net
"Short, Thomas, Oxford Tutor, Edwards (C. E. H.) s. 6d, net. Shorter Bible (The). Being the Authorised Version of the Bible arranged and edited for the use of Schools and for Home Reading. 12mo. 7 X 4), pp. 672, is. 6d. net, Ithr. 2s. 60. net DENT, Nov. 09",,,"Short, Thomas, Oxford Tutor, Edwards (C. E. H.) s",DENT,,12mo.,"Short, Thomas, Oxford Tutor, Edwards (C. E. H.) IS. 6d, net. Shorter Bible (The). Being the Authorised Version of the Bible arranged and edited for the use of Schools and for Home Reading. 12mo. 7 X 4), pp. 672, is. 6d. net, Ithr. 25. 60. net DENT, Nov. 09",,,,Nov. 09,
"Siam : An account of King Kerti Sri's Embassy to Siam in Saka 1672 (1750 A.D.). Trans. from the Singhalese by P. E. Pieris. (Reprint from Jl. of Royal Asiatic Soc., Ceylon Bch.) 8vo., pp. 57, 1s. 6d. net.. .. LUZAC, Jan. 09",,,Siam : An account of King Kerti Sri's Embassy to Siam in Saka,LUZAC,1s. 6d.,8vo.,"Siam : An account of King Kerti Sri's Embassy to Siam in Saka 1672 (1750 A.D.). Trans. from the Singhalese by P. E. Pieris. (Reprint from Jl. of Royal Asiatic Soc., Ceylon Bch.) 8vo., pp. 57, Is. 6d. net.. .. LUZAC, Jan. 09",,,,Jan. 09,net
"Slam, Consular Report. 3d. ..WYMAN, Jan. 09",,,"Slam, Consular Report",WYMAN,3d.,,"Slam, Consular Report. 3d. ..WYMAN, Jan. 09",,,,Jan. 09,
"Siam, Great Britain and--Despatch and Explana- tion respecting a Treaty, 7ļd. WYMAN, June 09",,,"Siam, Great Britain and--Despatch and Explana- tion respecting a Treaty",WYMAN,,,"Siam, Great Britain and--Despatch and Explana- tion respecting a Treaty, 7ļd. WYMAN, June 09",,,,June 09,
"Siam, Twentieth Cent. Impres., Wright (A.) and Breakspear (0. T.)........ PRIV. PR., Mar, 09",,,"Siam, Twentieth Cent",PRIV. PR.,,,"Siam, Twentieth Cent. Impres., Wright (A.) and Breakspear (0. T.)........ PRIV. PR., Mar, 09",,,,"Mar, 09",
"Sicily, Consular Report on 'Irade and Commerce of, 4d. WYMAN, Sep. 09",,,"Sicily, Consular Report on 'Irade and Commerce of",WYMAN,4d.,,"Sicily, Consular Report on 'Irade and Commerce of, 4d. WYMAN, Sep. 09",,,,Sep. 09,
"Sick, Manual for the, Andrewes (L.) 3s. 6d, net Siddhanta Gnana Ratnavali (The): a Catechism of Saiva Siddhanta Philosophy. Reprinted from the Siddhanta Deepika. Ryl, 8vo., pp. 28, 6d. net. LUZAC, Dec. 09",,,"Sick, Manual for the, Andrewes (L.)",LUZAC,6d.,8vo.,"Sick, Manual for the, Andrewes (L.) 35. 6d, net Siddhanta Gnana Ratnavali (The): a Catechism of Saiva Siddhanta Philosophy. Reprinted from the Siddhanta Deepika. Ryl, 8vo., pp. 28, 6d. net. LUZAC, Dec. 09",,,,Dec. 09,net
"Sienese Painter of Franciscan Legend, Berenson (B.) 6s. net Siepmann (Otto)—Siepmann's Primary French Course, Part III. Cr. 8vo. 71 X 41, pp. 306, . MACMILLAN, July 09",,,"Sienese Painter of Franciscan Legend, Berenson (B.)",MACMILLAN,,8vo.,"Sienese Painter of Franciscan Legend, Berenson (B.) 6s. net Siepmann (Otto)—Siepmann's Primary French Course, Part III. Cr. 8vo. 71 X 41, pp. 306, . MACMILLAN, July 09",,,,July 09,
"Slerra Leone, Colonial Reports, Annual, 1908, 5 d. WYMAN, Sep. 09",,,"Slerra Leone, Colonial Reports, Annual",WYMAN,,,"Slerra Leone, Colonial Reports, Annual, 1908, 5 d. WYMAN, Sep. 09",,,,Sep. 09,
"Sight-Testing made Easy, Hardwicke (W. W.) 2s. 6d. net .. Sign (The), 1909. 4to. is, net, gilt is. 6d. net MOWBRAY, Dec. 09",,,"Sight-Testing made Easy, Hardwicke (W. W.)",MOWBRAY,6d.,4to.,"Sight-Testing made Easy, Hardwicke (W. W.) 25. 6d. net .. Sign (The), 1909. 4to. is, net, gilt is. 6d. net MOWBRAY, Dec. 09",,,,Dec. 09,net
"Silk, Rare, Industry of Japan : Consular Report, 3d. WYMAN, Jan. 09",,,"Silk, Rare, Industry of Japan : Consular Report",WYMAN,3d.,,"Silk, Rare, Industry of Japan : Consular Report, 3d. WYMAN, Jan. 09",,,,Jan. 09,
"Silk Trade of Lyons and St. Etienne, 1908, 3d. WYMAN, May 09",,,Silk Trade of Lyons and St,WYMAN,3d.,,"Silk Trade of Lyons and St. Etienne, 1908, 3d. WYMAN, May 09",,,,May 09,
"Silver Lattice (The). A Book of Verses for Boys and Girls. Illus. 8vo. 9 X61, pp. 336, 6s. net NELSON, Nov. 09",,,Silver Lattice (The),NELSON,6s.,8vo.,"Silver Lattice (The). A Book of Verses for Boys and Girls. Illus. 8vo. 9 X61, pp. 336, 6s. net NELSON, Nov. 09",,,,Nov. 09,net
"Simple Lessons in Wood Turning. Illus. Cr. 8vo. swd. 6d. net......P. MARSHALL, Feb. 09",,,Simple Lessons in Wood Turning,P. MARSHALL,6d.,8vo.,"Simple Lessons in Wood Turning. Illus. Cr. 8vo. swd. 6d. net......P. MARSHALL, Feb. 09",,,,Feb. 09,net
"Simple Lessons on the Constellations. Cr. 8vo. 75 X 42, pp. 52, is. net W. & A. K. JOHNSTON, Nov. 09",,,Simple Lessons on the Constellations,W. & A. K. JOHNSTON,,8vo.,"Simple Lessons on the Constellations. Cr. 8vo. 75 X 42, pp. 52, is. net W. & A. K. JOHNSTON, Nov. 09",,,,Nov. 09,
"Sinking Funds, Application of : Index to Evidence 2d. WYMAN, Sep. 09",,,"Sinking Funds, Application of : Index to Evidence",WYMAN,2d.,,"Sinking Funds, Application of : Index to Evidence 2d. WYMAN, Sep. 09",,,,Sep. 09,
"CONSTABLE, Feb. 09",,,,CONSTABLE,,,"CONSTABLE, Feb. 09",,,,Feb. 09,
"C. LOCKWOOD, Sep. 09",,,,C. LOCKWOOD,,,"C. LOCKWOOD, Sep. 09",,,,Sep. 09,
"Waterlow, Bart. London Apprentice, I.ord Mayor, Captain of Industry, and Philan. Skinner (Thomas)-The London Banks and thropist. 8vo. 9X51, pp. 278, ios. 6d. net Kindred Companies and Firms, 1900-10. E. ARNOLD, Oct. 09",,,"Waterlow, Bart",E. ARNOLD,,8vo.,"Waterlow, Bart. London Apprentice, I.ord Mayor, Captain of Industry, and Philan. Skinner (Thomas)-The London Banks and thropist. 8vo. 9X51, pp. 278, ios. 6d. net Kindred Companies and Firms, 1900-10. E. ARNOLD, Oct. 09",,,,Oct. 09,
"Cr. 8vo. 71 X4), PP. 784, Ios, net Smart (Hawley)--Beatrice and Benedick. 8vo. OFFICE, June og swd. 6d. WARD, L., Aug. 09",,,,"WARD, L.",6d.,8vo.,"Cr. 8vo. 71 X4), PP. 784, Ios, net Smart (Hawley)--Beatrice and Benedick. 8vo. OFFICE, June og swd. 6d. WARD, L., Aug. 09",,,,Aug. 09,
"Smithsonian Institution.-Annual Report of the Board of Regents for the year ending June 30th, 1907, and appendix of scientific papers. 16 ports., 61 illus. 8vo. 9 X6, pp. 778, Ios. 6d. net WESLEY, Mar, 09",,,Smithsonian Institution,WESLEY,6d.,8vo.,"Smithsonian Institution.-Annual Report of the Board of Regents for the year ending June 30th, 1907, and appendix of scientific papers. 16 ports., 61 illus. 8vo. 9 X6, pp. 778, Ios. 6d. net WESLEY, Mar, 09",,,,"Mar, 09",net
"Smithsonian Miscellaneous Collections. Quarterly 1ssue. Vol. 5, Part 2. Illus. Ryl. 8vo. 9 X 6), pp. 156, swd. 3s. net . WESLEY, Mar. 09",,,Smithsonian Miscellaneous Collections,WESLEY,3s.,8vo.,"Smithsonian Miscellaneous Collections. Quarterly Issue. Vol. 5, Part 2. Illus. Ryl. 8vo. 9 X 6), pp. 156, swd. 3s. net . WESLEY, Mar. 09",,,,Mar. 09,net
"Soap Maker's Directory, 1909. 8vo. bds. 2s. 6d net ..SIMPKIN, Mar. 09",,,Soap Maker's Directory,SIMPKIN,2s. 6d,8vo.,"Soap Maker's Directory, 1909. 8vo. bds. 25. 6d net ..SIMPKIN, Mar. 09",,,,Mar. 09,net
"Social Teaching of the Bible (The). Edit. by Samuel E. Keeble. Cr. 8vo. 71 x 41, pp. 296, 2s. net .....R. CULLEY, July 09",,,Social Teaching of the Bible (The),R. CULLEY,2s.,8vo.,"Social Teaching of the Bible (The). Edit. by Samuel E. Keeble. Cr. 8vo. 71 x 41, pp. 296, 25. net .....R. CULLEY, July 09",,,,July 09,net
"Solar Physics : A Discussion of Australian Meteorology, 5s. ...WYMAN, April 09",,,Solar Physics : A Discussion of Australian Meteorology,WYMAN,5s.,,"Solar Physics : A Discussion of Australian Meteorology, 5S. ...WYMAN, April 09",,,,April 09,
"Solar Research, International Union for Co. operation in—Transactions. Vol. II. (Third Conference). 8vo. 94 X 6, pp. 252, 7s. 6d. net .. SHERRATT & H., Feb. 09",,,"Solar Research, International Union for Co",SHERRATT & H.,7s. 6d.,8vo.,"Solar Research, International Union for Co. operation in—Transactions. Vol. II. (Third Conference). 8vo. 94 X 6, pp. 252, 75. 6d. net .. SHERRATT & H., Feb. 09",,,,Feb. 09,net
"Some Mates and why they Don't Get On. Re- printed from the Nautical Magazine. 8vo. swd. 2d. .SIMPKIN, July 09",,,Some Mates and why they Don't Get On,SIMPKIN,2d.,8vo.,"Some Mates and why they Don't Get On. Re- printed from the Nautical Magazine. 8vo. swd. 2d. .SIMPKIN, July 09",,,,July 09,
"Some Twentieth Century English : Notes on Journalistic (and other) Jargon of the Day, by a West-Country Wiscacre. 16mo, swd. 6d. net . SIMPKIN, Mar. 09",,,"Some Twentieth Century English : Notes on Journalistic (and other) Jargon of the Day, by a West-Country Wiscacre",SIMPKIN,6d.,"16mo,","Some Twentieth Century English : Notes on Journalistic (and other) Jargon of the Day, by a West-Country Wiscacre. 16mo, swd. 6d. net . SIMPKIN, Mar. 09",,,,Mar. 09,net
"Song of Songs (The), which is Solomon's. In the Authorised Version. Illus. by W. R. Flint. 4to. bis. 42s. net, vellum 52s. 6d. net P. I. WARNER, Dec. 09",,,"Song of Songs (The), which is Solomon's",P. I. WARNER,52s. 6d.,4to.,"Song of Songs (The), which is Solomon's. In the Authorised Version. Illus. by W. R. Flint. 4to. bis. 425. net, vellum 52s. 6d. net P. I. WARNER, Dec. 09",,,,Dec. 09,net
"Songs of Life, by “ Gurnct. Cr. 8vo., pp. 64, s (Derby) HARWOOD, Jan. 09",,,"Songs of Life, by “ Gurnct",HARWOOD,,8vo.,"Songs of Life, by “ Gurnct. Cr. 8vo., pp. 64, IS (Derby) HARWOOD, Jan. 09",,,,Jan. 09,
"Sons and Saints of God (The). By author of · Looking Forward. Cr. 8vo C. TAYLOR, Oct. 09",,,Sons and Saints of God (The),C. TAYLOR,,8vo,"Sons and Saints of God (The). By author of · Looking Forward. Cr. 8vo C. TAYLOR, Oct. 09",,,,Oct. 09,
"Sophocles—In English Verse. Part I. By A. S. Way. Cr. 8vo. 38. 6d. net MACJILLAX, N 01.09",,,Sophocles—In English Verse,MACJILLAX,6d.,8vo.,"Sophocles—In English Verse. Part I. By A. S. Way. Cr. 8vo. 38. 6d. net MACJILLAX, N 01.09",,,,N 01.09,net
"Sophocles—The Trachinian Maidens. Trans, into English Verse by H. Sliarpley'. 12moswd. s. 6d. net .NUTT, June 09",,,Sophocles—The Trachinian Maidens,NUTT,6d.,,"Sophocles—The Trachinian Maidens. Trans, into English Verse by H. Sliarpley'. I2moswd. IS. 6d. net .NUTT, June 09",,,,June 09,net
"South African Who's Who, 1909. 4to. 21s. net BEMROSE, Feb. 09",,,South African Who's Who,BEMROSE,21s.,4to.,"South African Who's Who, 1909. 4to. 215. net BEMROSE, Feb. 09",,,,Feb. 09,net
"South Kensington Museum-Catalogue of the Mechanical Engineering Collection, Part 2. s, 6d. WYMAN, Feb. 09",,,"South Kensington Museum-Catalogue of the Mechanical Engineering Collection, Part 2",WYMAN,6d.,,"South Kensington Museum-Catalogue of the Mechanical Engineering Collection, Part 2. IS, 6d. WYMAN, Feb. 09",,,,Feb. 09,
"Southwark Cathedral, Hist. and Antiq. of, Thompson (Canon) 7s. 60. net South worth (Mrs.) The Bride's Fate. Cr. 8vo. swd. 6d...... R. E. KING, Mar. 09",,,"Southwark Cathedral, Hist",R. E. KING,6d.,8vo.,"Southwark Cathedral, Hist. and Antiq. of, Thompson (Canon) 7s. 60. net South worth (Mrs.) The Bride's Fate. Cr. 8vo. swd. 6d...... R. E. KING, Mar. 09",,,,Mar. 09,
"South African Museum-Annals. Vol. 5, part 6. Ryl. 8vo. 10 X6), pp. 73, swd. 4s. 6d. net WESLEY, Mar. 09",,,South African Museum-Annals,WESLEY,4s. 6d.,8vo.,"South African Museum-Annals. Vol. 5, part 6. Ryl. 8vo. 10 X6), pp. 73, swd. 4s. 6d. net WESLEY, Mar. 09",,,,Mar. 09,net
"South African Museum Annals, Vol. 6, part 2. Ryl. 8vo. 10 X5), pp. 115, swd. 4s. net WESLEY, Mar. 09",,,"South African Museum Annals, Vol",WESLEY,4s.,8vo.,"South African Museum Annals, Vol. 6, part 2. Ryl. 8vo. 10 X5), pp. 115, swd. 4s. net WESLEY, Mar. 09",,,,Mar. 09,net
"South African Philosophical Society. Trans. Vol. 18, pt. 4. 1909. 9 illus., Ryl. 810, 10 x64, pp. 71, swd. 7s. 6d. net.... WESLEY, April 09",,,South African Philosophical Society,WESLEY,7s. 6d.,,"South African Philosophical Society. Trans. Vol. 18, pt. 4. 1909. 9 illus., Ryl. 810, 10 x64, pp. 71, swd. 75. 6d. net.... WESLEY, April 09",,,,April 09,net
