,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
5637,"Slater (E. I.)-Practical German grammar : course of lessons, with vocabulary, exercises and conversational sentences. Cr. 8vo. 7×41, pp. 143, 2s. 6d. net ..PITMAN, Sep. '19",Slater,E. I.,"Practical German grammar : course of lessons, with vocabulary, exercises and conversational sentences",PITMAN,2s. 6d.,8vo.,"Slater (E. I.)-Practical German grammar : course of lessons, with vocabulary, exercises and conversational sentences. Cr. 8vo. 7×41, pp. 143, 2s. 6d. net ..PITMAN, Sep. '19",E. I. Slater,['Slater (E. I.)'],,Sep. '19,net
5638,"Slater (Francis C.)-Settlers and sunbirds. 18mo. 4s. net .BLACKWOOD, Dec. '19",Slater,Francis C.,Settlers and sunbirds,BLACKWOOD,4s.,18mo.,"Slater (Francis C.)-Settlers and sunbirds. 18mo. 4s. net .BLACKWOOD, Dec. '19",Francis C. Slater,['Slater (Francis C.)'],,Dec. '19,net
5639,"Slater (Gilbert)-The Making of modern England. 8vo. 8 x 5, pp. 319, 7s. 6d. net CONSTABLE, Oct. ' 19",Slater,Gilbert,The Making of modern England,CONSTABLE,7s. 6d.,8vo.,"Slater (Gilbert)-The Making of modern England. 8vo. 8 x 5, pp. 319, 7s. 6d. net CONSTABLE, Oct. ' 19",Gilbert Slater,['Slater (Gilbert)'],,Oct. ' 19,net
5641,"Sleath (Frederick)-The Seventh vial. Cr. 8vo. 7×5, pp. 320, 6s. net....H. JENKINS, Nov. '19",Sleath,Frederick,The Seventh vial,H. JENKINS,6s.,8vo.,"Sleath (Frederick)-The Seventh vial. Cr. 8vo. 7×5, pp. 320, 6s. net....H. JENKINS, Nov. '19",Frederick Sleath,['Sleath (Frederick)'],,Nov. '19,net
5642,"Sleeman (J. L., Lt.-Col.)-First principles of tactics and organization. Cr. 8vo. 7X5, pp. 170, 6s. net .GALE & P., Oct. '19",Sleeman,"J. L., Lt.-Col.",First principles of tactics and organization,GALE & P.,6s.,8vo.,"Sleeman (J. L., Lt.-Col.)-First principles of tactics and organization. Cr. 8vo. 7X5, pp. 170, 6s. net .GALE & P., Oct. '19","J. L., Lt.-Col. Sleeman","['Sleeman (J. L., Lt.-Col.)']",,Oct. '19,net
5645,"Small (Annie H.)-The Psalter and the life of prayer. Cr. 8vo. 7×51, pp. 176, swd. is. 6d. net ..FOULIS, Nov. '19",Small,Annie H.,The Psalter and the life of prayer,FOULIS,6d.,8vo.,"Small (Annie H.)-The Psalter and the life of prayer. Cr. 8vo. 7×51, pp. 176, swd. is. 6d. net ..FOULIS, Nov. '19",Annie H. Small,['Small (Annie H.)'],,Nov. '19,net
5648,"Smellie (Alexander)-The Well by the way: a second book of counsel and company for the Sabbath evening. Cr. 8vo. 7X4, pp. 271, 4s. 6d. net .MELROSE, Jan. '19",Smellie,Alexander,The Well by the way: a second book of counsel and company for the Sabbath evening,MELROSE,4s. 6d.,8vo.,"Smellie (Alexander)-The Well by the way: a second book of counsel and company for the Sabbath evening. Cr. 8vo. 7X4, pp. 271, 4s. 6d. net .MELROSE, Jan. '19",Alexander Smellie,['Smellie (Alexander)'],,Jan. '19,net
5650,"Smith (A. Corbett-) see also Corbett-Smith. Smith (Alexander)-A Summer in Skye. Ed., w. notes, and a letter of the author, hitherto unpublished, by Lauchlan Maclean Watt. 18mo. 6×4, pp. 343, 1s. net ROUTLEDGE, Jan. '19",Smith,A. Corbett-,A Summer in Skye,ROUTLEDGE,1s.,18mo.,"Smith (A. Corbett-) see also Corbett-Smith. Smith (Alexander)-A Summer in Skye. Ed., w. notes, and a letter of the author, hitherto unpublished, by Lauchlan Maclean Watt. 18mo. 6×4, pp. 343, Is. net ROUTLEDGE, Jan. '19",A. Corbett- Smith,"['Smith (A. Corbett-)', 'Smith (Alexander)']",,Jan. '19,net
5651,"Smith (Arthur D.)-The Audacious adventures of Miles McConaughy. Cr. 8vo. 7× 5, pp. 256, 6s. 9d. net.. .SKEFFINGTON, Mar. '19",Smith,Arthur D.,The Audacious adventures of Miles McConaughy,SKEFFINGTON,6s. 9d.,8vo.,"Smith (Arthur D.)-The Audacious adventures of Miles McConaughy. Cr. 8vo. 7× 5, pp. 256, 6s. 9d. net.. .SKEFFINGTON, Mar. '19",Arthur D. Smith,['Smith (Arthur D.)'],,Mar. '19,net
5654,"Smith (C. Fox)-Rhymes of the Red Ensign. Cr. 8vo. 7× 5, pp. 72, 5s. net HODDER & S., Feb. '19",Smith,C. Fox,Rhymes of the Red Ensign,HODDER & S.,5s.,8vo.,"Smith (C. Fox)-Rhymes of the Red Ensign. Cr. 8vo. 7× 5, pp. 72, 5s. net HODDER & S., Feb. '19",C. Fox Smith,['Smith (C. Fox)'],,Feb. '19,net
5655,"Smith (C. Fox)-Songs and chanties, 1914-1916. 18mo. 6×5, pp. 232, 6s. net E. MATHEWS, June '19",Smith,C. Fox,Songs and chanties,E. MATHEWS,6s.,18mo.,"Smith (C. Fox)-Songs and chanties, 1914-1916. 18mo. 6×5, pp. 232, 6s. net E. MATHEWS, June '19",C. Fox Smith,['Smith (C. Fox)'],,June '19,net
5656,"Smith (Sir Cecil H.)-War memorials. 8vo. 8×51, pp. 16, swd. 3d. (Church House, S.W. 1) CHURCH CRAFTS LEAGUE, Apr.'19",Smith,Sir Cecil H.,War memorials,CHURCH CRAFTS LEAGUE,3d.,8vo.,"Smith (Sir Cecil H.)-War memorials. 8vo. 8×51, pp. 16, swd. 3d. (Church House, S.W. 1) CHURCH CRAFTS LEAGUE, Apr.'19",Sir Cecil H. Smith,['Smith (Sir Cecil H.)'],,Apr.'19,
5657,"Smith (Charles T.)—The Music of life: education for leisure and culture. With curricula evolved by experiment in an elementary school. 8vo. 8×51, pp. 150, 6s. net, swd. 4s. net P. S. KING, Feb. '19",Smith,Charles T.,The Music of life: education for leisure and culture,P. S. KING,4s.,8vo.,"Smith (Charles T.)—The Music of life: education for leisure and culture. With curricula evolved by experiment in an elementary school. 8vo. 8×51, pp. 150, 6s. net, swd. 4s. net P. S. KING, Feb. '19",Charles T. Smith,['Smith (Charles T.)'],,Feb. '19,net
5658,"Smith (David)—The Life and letters of St. Paul, 8vo. 9×6, pp. 704, 21s. net HODDER, Dec. '19",Smith,David,The Life and letters of St,HODDER,21s.,8vo.,"Smith (David)—The Life and letters of St. Paul, 8vo. 9×6, pp. 704, 21s. net HODDER, Dec. '19",David Smith,['Smith (David)'],,Dec. '19,net
5659,"Smith (Democrat)-Christ in London. Cr. 8vo. 7×4, pp. 250, swd. 2s....... ...DRANE, July '19",Smith,Democrat,Christ in London,DRANE,2s.,8vo.,"Smith (Democrat)-Christ in London. Cr. 8vo. 7×4, pp. 250, swd. 2s....... ...DRANE, July '19",Democrat Smith,['Smith (Democrat)'],,July '19,
5660,"Smith (E. Baldwin)-Early Christian iconography and a school of ivory carvers in Florence. Illus. 4to. 10×8, pp. 292, 25s. net (Princeton mono- graphs in art and archaeology) (Princeton Univ. Pr.) MILFORD, Nov. '19",Smith,E. Baldwin,Early Christian iconography and a school of ivory carvers in Florence,MILFORD,25s.,4to.,"Smith (E. Baldwin)-Early Christian iconography and a school of ivory carvers in Florence. Illus. 4to. 10×8, pp. 292, 25s. net (Princeton mono- graphs in art and archaeology) (Princeton Univ. Pr.) MILFORD, Nov. '19",E. Baldwin Smith,['Smith (E. Baldwin)'],,Nov. '19,net
5661,"Smith (E. K. Seth-) see Seth-Smith. Smith (Ellen Ada)-The One in possession: a novel. Cr. 8vo. 71× 5, pp. 282, 7s. 6d. net JARROLDS, Oct. '19",Smith,E. K. Seth-,The One in possession: a novel,JARROLDS,7s. 6d.,8vo.,"Smith (E. K. Seth-) see Seth-Smith. Smith (Ellen Ada)-The One in possession: a novel. Cr. 8vo. 71× 5, pp. 282, 7s. 6d. net JARROLDS, Oct. '19",E. K. Seth- Smith,"['Smith (E. K. Seth-)', 'Smith (Ellen Ada)']",,Oct. '19,net
5662,"Smith (F., Maj.-Gen.)—A Veterinary history of the war in South Africa, 1899-1902. 4to. IIX8, pp. 329, Ios. 6d. (20, Fulham Rd., S.W.) H. & W. BROWN, Nov. '19",Smith,"F., Maj.-Gen.",A Veterinary history of the war in South Africa,H. & W. BROWN,6d.,4to.,"Smith (F., Maj.-Gen.)—A Veterinary history of the war in South Africa, 1899-1902. 4to. IIX8, pp. 329, Ios. 6d. (20, Fulham Rd., S.W.) H. & W. BROWN, Nov. '19","F., Maj.-Gen. Smith","['Smith (F., Maj.-Gen.)']",,Nov. '19,
5663,"Smith (Frederick, Rt. Hon. Sir) see Merewether (J. W. B.) and Smith. Smith (G. Carlton)-T.N.T., trinitrotoluenes and mino and dinitrotoluenes: their manufacture and properties. 8vo. 8 x5, pp. 140, 8s. 6d. net. CONSTABLE, Apr. '19",Smith,"Frederick, Rt. Hon. Sir","T.N.T., trinitrotoluenes and mino and dinitrotoluenes: their manufacture and properties",CONSTABLE,8s. 6d.,8vo.,"Smith (Frederick, Rt. Hon. Sir) see Merewether (J. W. B.) and Smith. Smith (G. Carlton)-T.N.T., trinitrotoluenes and mino and dinitrotoluenes: their manufacture and properties. 8vo. 8 x5, pp. 140, 8s. 6d. net. CONSTABLE, Apr. '19","Frederick, Rt. Hon. Sir Smith","['Smith (Frederick, Rt. Hon. Sir)', 'Smith (G. Carlton)']",,Apr. '19,net
5664,"Smith (G. E.) and Pear (T. H.)-Shell shock and its lessons. Cheap ed. Cr. 8vo. swd. 1s. 6d. net .LONGMANS, July '19",Smith,G. E.,Shell shock and its lessons,LONGMANS,1s. 6d.,8vo.,"Smith (G. E.) and Pear (T. H.)-Shell shock and its lessons. Cheap ed. Cr. 8vo. swd. Is. 6d. net .LONGMANS, July '19",G. E. Smith,"['Smith (G. E.)', 'Pear (T. H.)']",,July '19,net
5666,"Smith (G. Gregory)—Ben Jonson. Cr. 8vo. 7×5, pp. 316, 3s. net (English Men of Letters Ser.) MACMILLAN, Oct. '19",Smith,G. Gregory,Ben Jonson,MACMILLAN,3s.,8vo.,"Smith (G. Gregory)—Ben Jonson. Cr. 8vo. 7×5, pp. 316, 3s. net (English Men of Letters Ser.) MACMILLAN, Oct. '19",G. Gregory Smith,['Smith (G. Gregory)'],,Oct. '19,net
5667,"Smith (G. Gregory) Scottish literature, character and influence. 8vo. 81× 51, pp. 304, 8s. 6d. net MACMILLAN, July '19",Smith,G. Gregory,"Scottish literature, character and influence",MACMILLAN,8s. 6d.,8vo.,"Smith (G. Gregory) Scottish literature, character and influence. 8vo. 81× 51, pp. 304, 8s. 6d. net MACMILLAN, July '19",G. Gregory Smith,['Smith (G. Gregory)'],,July '19,net
5668,"Smith (George Adam)-The Historical geography of the Holy Land, especially in relation to the history of 1srael and of the Early Church. 20th ed. 8vo. 9X5, pp. 740, 15s. net. HODDER & S., Oct. '19",Smith,George Adam,"The Historical geography of the Holy Land, especially in relation to the history of",HODDER & S.,15s.,8vo.,"Smith (George Adam)-The Historical geography of the Holy Land, especially in relation to the history of Israel and of the Early Church. 20th ed. 8vo. 9X5, pp. 740, 15s. net. HODDER & S., Oct. '19",George Adam Smith,['Smith (George Adam)'],,Oct. '19,net
5669,"Smith (George Adam)-Modern criticism and the preaching of the Old Testament. 8vo. 8×51, pp. 337, 6s. net.. ........HODDER & S., Sep. '19",Smith,George Adam,Modern criticism and the preaching of the Old Testament,HODDER & S.,6s.,8vo.,"Smith (George Adam)-Modern criticism and the preaching of the Old Testament. 8vo. 8×51, pp. 337, 6s. net.. ........HODDER & S., Sep. '19",George Adam Smith,['Smith (George Adam)'],,Sep. '19,net
5670,"Smith (Sir George Adam)-Our common con- science: addresses delivered in America during the Great War, 1918, Cr. 8vo. 7×5, pp. 306, 6s. net . HODDER & S., Jan. '19",Smith,Sir George Adam,Our common con- science: addresses delivered in America during the Great War,HODDER & S.,6s.,8vo.,"Smith (Sir George Adam)-Our common con- science: addresses delivered in America during the Great War, 1918, Cr. 8vo. 7×5, pp. 306, 6s. net . HODDER & S., Jan. '19",Sir George Adam Smith,['Smith (Sir George Adam)'],,Jan. '19,net
5671,"Smith (H. Maynard)-Administrative reform. Cr. 8vo. swd. 6d. net.. ...S.P.C.K., May '19",Smith,H. Maynard,Administrative reform,S.P.C.K.,6d.,8vo.,"Smith (H. Maynard)-Administrative reform. Cr. 8vo. swd. 6d. net.. ...S.P.C.K., May '19",H. Maynard Smith,['Smith (H. Maynard)'],,May '19,net
5672,"Smith (H. Maynard)-The Holy Spirit's work in the Holy Catholic Church. Cr. 8vo. 6X4, pp. 64, swd. 1s. 3d. net ...S.P.C.K., Oct. ' 19",Smith,H. Maynard,The Holy Spirit's work in the Holy Catholic Church,S.P.C.K.,1s. 3d.,8vo.,"Smith (H. Maynard)-The Holy Spirit's work in the Holy Catholic Church. Cr. 8vo. 6X4, pp. 64, swd. Is. 3d. net ...S.P.C.K., Oct. ' 19",H. Maynard Smith,['Smith (H. Maynard)'],,Oct. ' 19,net
5673,"Smith (H. Maynard) The Training of the Clergy. SNARK'S Smith (Vincent A.)-Indian constitutional reform, viewed in the light of history. Cr. 8vo. 7×5, pp. 118, bds., 3s. 6d. net (Oxford Univ. Pr.) MILFORD, Mar. '19",Smith,H. Maynard,The Training of the Clergy,MILFORD,3s. 6d.,8vo.,"Smith (H. Maynard) The Training of the Clergy. SNARK'S Smith (Vincent A.)-Indian constitutional reform, viewed in the light of history. Cr. 8vo. 7×5, pp. 118, bds., 3s. 6d. net (Oxford Univ. Pr.) MILFORD, Mar. '19",H. Maynard Smith,['Smith (H. Maynard)'],,Mar. '19,net
5674,"Smith (Vincent A.)-The Oxford history of India, from the earliest times to the end of 1911. Cr. 8vo. 7×5, pp. 840, 182 illus, 12s. 6d. net (Clarendon Pr.) MILFORD, Mar. '19",Smith,Vincent A.,"The Oxford history of India, from the earliest times to the end of",MILFORD,12s. 6d.,8vo.,"Smith (Vincent A.)-The Oxford history of India, from the earliest times to the end of 1911. Cr. 8vo. 7×5, pp. 840, 182 illus, 12s. 6d. net (Clarendon Pr.) MILFORD, Mar. '19",Vincent A. Smith,['Smith (Vincent A.)'],,Mar. '19,net
5675,"Smith (W.) Banks, brambles, and a British Queen; or, The Story of Ambresbury. 8vo. 7 × 41, pp. 21, 1s. net..STOCKWELL, Oct. '19",Smith,W.,"Banks, brambles, and a British Queen; or, The Story of Ambresbury",STOCKWELL,1s.,8vo.,"Smith (W.) Banks, brambles, and a British Queen; or, The Story of Ambresbury. 8vo. 7 × 41, pp. 21, Is. net..STOCKWELL, Oct. '19",W. Smith,['Smith (W.)'],,Oct. '19,net
5677,"Smith (Walter Robinson)-An Introduction to educational sociology. 8vo. 7s. 6d. net CONSTABLE, Feb. '19",Smith,Walter Robinson,An Introduction to educational sociology,CONSTABLE,7s. 6d.,8vo.,"Smith (Walter Robinson)-An Introduction to educational sociology. 8vo. 7s. 6d. net CONSTABLE, Feb. '19",Walter Robinson Smith,['Smith (Walter Robinson)'],,Feb. '19,net
5679,"Smith (William Stables, Rev.)-Perilous adven- tures in Canada, 1891-1896. Cr. 8vo. 7×5, pp. 96, 3s. net ....MARSHALL BROS., Jan. '19",Smith,"William Stables, Rev.",Perilous adven- tures in Canada,MARSHALL BROS.,3s.,8vo.,"Smith (William Stables, Rev.)-Perilous adven- tures in Canada, 1891-1896. Cr. 8vo. 7×5, pp. 96, 3s. net ....MARSHALL BROS., Jan. '19","William Stables, Rev. Smith","['Smith (William Stables, Rev.)']",,Jan. '19,net
5680,"Smith-Dampier (E. M.)-Oil of Spikenard: a romance. 2nd impr. Cr. 8vo. 71× 51, pp. 327, 3s. 6d. net .MELROSE, June '19",Smith-Dampier,E. M.,Oil of Spikenard: a romance,MELROSE,3s. 6d.,8vo.,"Smith-Dampier (E. M.)-Oil of Spikenard: a romance. 2nd impr. Cr. 8vo. 71× 51, pp. 327, 3s. 6d. net .MELROSE, June '19",E. M. Smith-Dampier,['Smith-Dampier (E. M.)'],,June '19,net
5681,"Smith-Dampier (J. L.)—Addresses on the Gospels for Saints' days. 18mo. 6×41, pp. 113, s. 6d. net .MOWBRAY, Oct. '19",Smith-Dampier,J. L.,Addresses on the Gospels for Saints' days,MOWBRAY,6d.,18mo.,"Smith-Dampier (J. L.)—Addresses on the Gospels for Saints' days. 18mo. 6×41, pp. 113, IS. 6d. net .MOWBRAY, Oct. '19",J. L. Smith-Dampier,['Smith-Dampier (J. L.)'],,Oct. '19,net
5682,"Smith-Gordon (Lionel)-Co-operation for farmers. Cr. 8vo. 7X5, pp. 261, 6s. net WILLIAMS & N., Feb. '19",Smith-Gordon,Lionel,Co-operation for farmers,WILLIAMS & N.,6s.,8vo.,"Smith-Gordon (Lionel)-Co-operation for farmers. Cr. 8vo. 7X5, pp. 261, 6s. net WILLIAMS & N., Feb. '19",Lionel Smith-Gordon,['Smith-Gordon (Lionel)'],,Feb. '19,net
5683,"Smithson (Annie M. P.)-By strange paths. Cr. net 8vo. 7×4, pp. 365, 6s. net.. UNWIN, Dec. '19",Smithson,Annie M. P.,By strange paths,UNWIN,6s.,8vo.,"Smithson (Annie M. P.)-By strange paths. Cr. net 8vo. 7×4, pp. 365, 6s. net.. UNWIN, Dec. '19",Annie M. P. Smithson,['Smithson (Annie M. P.)'],,Dec. '19,net
5685,"Smoley (C.)-Smoley's tables: parallel tables of logarithms and squares. 8th ed. Cr. 8vo. 21s. ..C. LOCKWOOD, Nov. '19",Smoley,C.,Smoley's tables: parallel tables of logarithms and squares,C. LOCKWOOD,21s.,8vo.,"Smoley (C.)-Smoley's tables: parallel tables of logarithms and squares. 8th ed. Cr. 8vo. 21s. ..C. LOCKWOOD, Nov. '19",C. Smoley,['Smoley (C.)'],,Nov. '19,
5687,"Smyth (E. Z.)-Our life for the life of others. 18mo. 6×4, pp. 92, 2s. 6d. net Cr. 8vo. swd. 6d. net........S.P.C.K., May '19",Smyth,E. Z.,Our life for the life of others,S.P.C.K.,6d.,18mo.,"Smyth (E. Z.)-Our life for the life of others. 18mo. 6×4, pp. 92, 2s. 6d. net Cr. 8vo. swd. 6d. net........S.P.C.K., May '19",E. Z. Smyth,['Smyth (E. Z.)'],,May '19,net
5688,"Smith (Henrietta B.) see Murray (E. R.) & Smith. Smith (Henry)-1,000 questions in general know- ledge. Cr. 8vo. 7×5, pp. 273, 4s. 6d. net EVANS BROS., Apr. '19",Smith,Henrietta B.,"1,000 questions in general know- ledge",EVANS BROS.,4s. 6d.,8vo.,"Smith (Henrietta B.) see Murray (E. R.) & Smith. Smith (Henry)-1,000 questions in general know- ledge. Cr. 8vo. 7×5, pp. 273, 4s. 6d. net EVANS BROS., Apr. '19",Henrietta B. Smith,"['Smith (Henrietta B.)', 'Smith (Henry)']",,Apr. '19,net
5689,"Smith (Hester Travers)-Voices from the void: six years' experience in automatic communica- tions. Intro. by Prof. Sir W. F. Barrett. Cr. 8vo. 7×54, pp. 123, 3s. 6d. net Smith (J. Crowle-) see Crowle-Smith. Smith (Logan Pearsall) ed. Sermons, Donne (J.) 6s. net Smith (Logan Pearsall) ed.-A Treasury of English prose. Cr. 8vo. 7×5, pp. 230, 6s. CONSTABLE, Nov. '19",Smith,Hester Travers,Voices from the void: six years' experience in automatic communica- tions,CONSTABLE,6s.,8vo.,"Smith (Hester Travers)-Voices from the void: six years' experience in automatic communica- tions. Intro. by Prof. Sir W. F. Barrett. Cr. 8vo. 7×54, pp. 123, 3s. 6d. net Smith (J. Crowle-) see Crowle-Smith. Smith (Logan Pearsall) ed. Sermons, Donne (J.) 6s. net Smith (Logan Pearsall) ed.-A Treasury of English prose. Cr. 8vo. 7×5, pp. 230, 6s. CONSTABLE, Nov. '19",Hester Travers Smith,['Smith (Hester Travers)'],,Nov. '19,
5690,"Smith (Minna Steele)-Stories from Spenser. 8 illus. Cr. 8vo. pp. 226, 3s. net CAMB. UNIV. PR., June '19",Smith,Minna Steele,Stories from Spenser,CAMB. UNIV. PR.,3s.,8vo.,"Smith (Minna Steele)-Stories from Spenser. 8 illus. Cr. 8vo. pp. 226, 3s. net CAMB. UNIV. PR., June '19",Minna Steele Smith,['Smith (Minna Steele)'],,June '19,net
5691,"Smith (P.) see Brylinska (A.) and Smith. Smith (S.K.) and Pierrett (L.)-Our baby's record. 8vo. 4s. 6d. net .L. B. HILL, Oct. '19",Smith,P.,Our baby's record,L. B. HILL,4s. 6d.,8vo.,"Smith (P.) see Brylinska (A.) and Smith. Smith (S.K.) and Pierrett (L.)-Our baby's record. 8vo. 4s. 6d. net .L. B. HILL, Oct. '19",P. Smith,"['Smith (P.)', 'Smith (S.K.)', 'Pierrett (L.)']",,Oct. '19,net
5692,"Smith (Sydney)-Both sides of the hedge. Cr. 8vo. 7×5, pp. 208, 5s. net ALLENSON, Nov. '19",Smith,Sydney,Both sides of the hedge,ALLENSON,5s.,8vo.,"Smith (Sydney)-Both sides of the hedge. Cr. 8vo. 7×5, pp. 208, 5s. net ALLENSON, Nov. '19",Sydney Smith,['Smith (Sydney)'],,Nov. '19,net
5693,"Smith (T. Alford)-A Geography of America. Cr. 8vo. 7× 5, pp. 339, 4s. 6d. net (Macmillan's Practical modern geographies) MACMILLAN, May '19",Smith,T. Alford,A Geography of America,MACMILLAN,4s. 6d.,8vo.,"Smith (T. Alford)-A Geography of America. Cr. 8vo. 7× 5, pp. 339, 4s. 6d. net (Macmillan's Practical modern geographies) MACMILLAN, May '19",T. Alford Smith,['Smith (T. Alford)'],,May '19,net
5696,"Smyth (Ethel)-Impressions that remained: memoirs. 2 vols. 8vo. 9×51, pp. 295; 309, 28s. net .LONGMANS, Oct. '19",Smyth,Ethel,Impressions that remained: memoirs,LONGMANS,28s.,8vo.,"Smyth (Ethel)-Impressions that remained: memoirs. 2 vols. 8vo. 9×51, pp. 295; 309, 28s. net .LONGMANS, Oct. '19",Ethel Smyth,['Smyth (Ethel)'],,Oct. '19,net
5697,"Smyth (J. Paterson)-The Gospel of the hereafter. 16th ed. Cr. 8vo. 7×5, pp. 250, 4s. net HODDER & S., Feb. '19",Smyth,J. Paterson,The Gospel of the hereafter,HODDER & S.,4s.,8vo.,"Smyth (J. Paterson)-The Gospel of the hereafter. 16th ed. Cr. 8vo. 7×5, pp. 250, 4s. net HODDER & S., Feb. '19",J. Paterson Smyth,['Smyth (J. Paterson)'],,Feb. '19,net
5698,"Smyth (N.) and Walker (W.) eds.-Approaches towards Church unity. Cr. 8vo. 5s. 6d. net (Oxford Univ. Pr.) MILFORD, Dec. '19",Smyth,N.,Approaches towards Church unity,MILFORD,5s. 6d.,8vo.,"Smyth (N.) and Walker (W.) eds.-Approaches towards Church unity. Cr. 8vo. 5s. 6d. net (Oxford Univ. Pr.) MILFORD, Dec. '19",N. Smyth,"['Smyth (N.)', 'Walker (W.)']",eds.,Dec. '19,net
5699,"Snalth (J. C.)-Broke of Covenden. Cr. 8vo. 7 X 5, pp. 468, 3s. 6d. net (Westminster lib. of fiction) .CONSTABLE, Nov. '19",Snalth,J. C.,Broke of Covenden,CONSTABLE,3s. 6d.,8vo.,"Snalth (J. C.)-Broke of Covenden. Cr. 8vo. 7 X 5, pp. 468, 3s. 6d. net (Westminster lib. of fiction) .CONSTABLE, Nov. '19",J. C. Snalth,['Snalth (J. C.)'],,Nov. '19,net
5700,"Snaith (J. C.)-Love Lane. pp. 277, 78. net Snaith (J. C.)-Patricia at the inn. 18mo. 7×41, pp. 186, 2s. net ....ARROWSMITH, Dec. '19",Snaith,J. C.,Love Lane,ARROWSMITH,2s.,18mo.,"Snaith (J. C.)-Love Lane. pp. 277, 78. net Snaith (J. C.)-Patricia at the inn. 18mo. 7×41, pp. 186, 2s. net ....ARROWSMITH, Dec. '19",J. C. Snaith,['Snaith (J. C.)'],,Dec. '19,net
5701,"Snaith (J. C.)-The Sailor. Cr. 8vo. 6×4}, pp. 477, 2s. net.. .NELSON, Aug. '19",Snaith,J. C.,The Sailor,NELSON,2s.,8vo.,"Snaith (J. C.)-The Sailor. Cr. 8vo. 6×4}, pp. 477, 2s. net.. .NELSON, Aug. '19",J. C. Snaith,['Snaith (J. C.)'],,Aug. '19,net
5705,"Sneath (E. H.) ed.-Religion and the War; by Members of Faculty of the School of Religion, Yale Univ. 8vo. 94×5, pp. 178, 4s. 6d. net (Yale Univ. Pr.) MILFORD, Feb. '19",Sneath,E. H.,"Religion and the War; by Members of Faculty of the School of Religion, Yale Univ",MILFORD,4s. 6d.,8vo.,"Sneath (E. H.) ed.-Religion and the War; by Members of Faculty of the School of Religion, Yale Univ. 8vo. 94×5, pp. 178, 4s. 6d. net (Yale Univ. Pr.) MILFORD, Feb. '19",E. H. Sneath,['Sneath (E. H.)'],ed.,Feb. '19,net
5706,"Snell (Mrs. Joy)-The Ministry of Angels, here and beyond. Foreword by the late Rev. A. Chambers. 3rd ed. 18mo. 5×4, pp. 174, swd. 2s. net BELL, Mar. '19",Snell,Mrs. Joy,"The Ministry of Angels, here and beyond",BELL,2s.,18mo.,"Snell (Mrs. Joy)-The Ministry of Angels, here and beyond. Foreword by the late Rev. A. Chambers. 3rd ed. 18mo. 5×4, pp. 174, swd. 2s. net BELL, Mar. '19",Mrs. Joy Snell,['Snell (Mrs. Joy)'],,Mar. '19,net
5707,"Snellen (P.) see Piepers (M.) and Snellen. Snelling (W. E.)-Income tax and super-tax law and cases. 3rd ed., rev. and enl. 8vo. 8×5, pp. 472, 12s. 6d. net ..PITMAN, Aug. '19",Snellen,P.,Income tax and super-tax law and cases,PITMAN,12s. 6d.,8vo.,"Snellen (P.) see Piepers (M.) and Snellen. Snelling (W. E.)-Income tax and super-tax law and cases. 3rd ed., rev. and enl. 8vo. 8×5, pp. 472, 12s. 6d. net ..PITMAN, Aug. '19",P. Snellen,"['Snellen (P.)', 'Snelling (W. E.)']",,Aug. '19,net
5708,"Snelling (W. E.)-Inhabited house duty. 8vo. 8×51, pp. 356, 12s. 6d. net..PITMAN, Apr. '19",Snelling,W. E.,Inhabited house duty,PITMAN,12s. 6d.,8vo.,"Snelling (W. E.)-Inhabited house duty. 8vo. 8×51, pp. 356, 12s. 6d. net..PITMAN, Apr. '19",W. E. Snelling,['Snelling (W. E.)'],,Apr. '19,net
