,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
5083,"Meade (L. T.)-A Little silver trumpet. 18mo. 6×4, pp. 250, 2s. net (Girl's pocket lib.) MILFORD, Oct. '21",Meade,L. T.,A Little silver trumpet,MILFORD,2s.,18mo.,"Meade (L. T.)-A Little silver trumpet. 18mo. 6×4, pp. 250, 2s. net (Girl's pocket lib.) MILFORD, Oct. '21",L. T. Meade,['Meade (L. T.)'],,Oct. '21,net
5084,"CHAMBERS, Nov. Meade (L. T.)-The Witch maid. Cr. 8vo. 7×4, pp. 282, 2s. net (Haversack lib.) NISBET, June '21","CHAMBERS, Nov. Meade",L. T.,The Witch maid,NISBET,2s.,8vo.,"CHAMBERS, Nov. Meade (L. T.)-The Witch maid. Cr. 8vo. 7×4, pp. 282, 2s. net (Haversack lib.) NISBET, June '21","L. T. CHAMBERS, Nov. Meade","['CHAMBERS, Nov. Meade (L. T.)']",,June '21,net
5086,"Mearns (Hughes)-Richard Richard. Cr. 8vo. 7×5, pp. 388, 8s. 6d. net.. CONSTABLE, Apr. 21",Mearns,Hughes,Richard Richard,CONSTABLE,8s. 6d.,8vo.,"Mearns (Hughes)-Richard Richard. Cr. 8vo. 7×5, pp. 388, 8s. 6d. net.. CONSTABLE, Apr. 21",Hughes Mearns,['Mearns (Hughes)'],,Apr. 21,net
5090,"Mecklin (John M.)-An Introduction to social ethics: the social conscience in a democracy. 8vo. 8×5, pp. 455, 18s. net ROUTLEDGE, Jan. '21",Mecklin,John M.,An Introduction to social ethics: the social conscience in a democracy,ROUTLEDGE,18s.,8vo.,"Mecklin (John M.)-An Introduction to social ethics: the social conscience in a democracy. 8vo. 8×5, pp. 455, 18s. net ROUTLEDGE, Jan. '21",John M. Mecklin,['Mecklin (John M.)'],,Jan. '21,net
5095,"Medicine (Quarterly journal of)-Index to Vols. I- XII., 1907-1919. Compiled by H. M. Barlow. 4to. 42s.net ..MILFORD, May '21",Medicine,Quarterly journal of,Index to Vols,MILFORD,42s.,4to.,"Medicine (Quarterly journal of)-Index to Vols. I- XII., 1907-1919. Compiled by H. M. Barlow. 4to. 42s.net ..MILFORD, May '21",Quarterly journal of Medicine,['Medicine (Quarterly journal of)'],,May '21,net
5096,"Mee (Arthur)-Every child's creed. 8vo. 8×51, 2s. 6d. net . . . . . . . . . . HODDER & S., Nov. '21",Mee,Arthur,Every child's creed,HODDER & S.,2s. 6d.,8vo.,"Mee (Arthur)-Every child's creed. 8vo. 8×51, 2s. 6d. net . . . . . . . . . . HODDER & S., Nov. '21",Arthur Mee,['Mee (Arthur)'],,Nov. '21,net
5097,"Mee (Arthur)-Hero book: a companion vol. to Little Treasure 1sland. Ryl. 8vo. 9×61, pp. 327, 10s. 6d. net .... ..HODDER & S., Oct. '21",Mee,Arthur,Hero book: a companion vol,HODDER & S.,10s. 6d.,8vo.,"Mee (Arthur)-Hero book: a companion vol. to Little Treasure Island. Ryl. 8vo. 9×61, pp. 327, 10s. 6d. net .... ..HODDER & S., Oct. '21",Arthur Mee,['Mee (Arthur)'],,Oct. '21,net
5099,"Mellanby (A. L.) and Kerr (Wm.)-On the losses in convergent nozzles. Ryl. 8vo. pp. 86, swd. 5s. net. ..SPON, June '21",Mellanby,A. L.,On the losses in convergent nozzles,SPON,5s.,8vo.,"Mellanby (A. L.) and Kerr (Wm.)-On the losses in convergent nozzles. Ryl. 8vo. pp. 86, swd. 5s. net. ..SPON, June '21",A. L. Mellanby,"['Mellanby (A. L.)', 'Kerr (Wm.)']",,June '21,net
5100,"Melliar (R. A. Foster-) see Foster-Melliar. Mellone (Sydney Herbert)-The New Testament and modern life. Cr. 8vo. 7×5, pp. 286, 6s. net .LINDSEY PR., Jan. '21",Melliar,R. A. Foster-,The New Testament and modern life,LINDSEY PR.,6s.,8vo.,"Melliar (R. A. Foster-) see Foster-Melliar. Mellone (Sydney Herbert)-The New Testament and modern life. Cr. 8vo. 7×5, pp. 286, 6s. net .LINDSEY PR., Jan. '21",R. A. Foster- Melliar,"['Melliar (R. A. Foster-)', 'Mellone (Sydney Herbert)']",,Jan. '21,net
5102,"Melville (G. J. Whyte-) see Whyte-Melville. Melvilla (Lewis)-Life and letters of John Gay, 1685-1732. 8vo. 8×51, pp. 179, 8s. 6d. net D. O'CONNOR, Sep. '21",Melville,G. J. Whyte-,Life and letters of John Gay,D. O'CONNOR,8s. 6d.,8vo.,"Melville (G. J. Whyte-) see Whyte-Melville. Melvilla (Lewis)-Life and letters of John Gay, 1685-1732. 8vo. 8×51, pp. 179, 8s. 6d. net D. O'CONNOR, Sep. '21",G. J. Whyte- Melville,"['Melville (G. J. Whyte-)', 'Melvilla (Lewis)']",,Sep. '21,net
5103,"Melville (Lewis)-The South Sea Bubble. 8vo. 8×5, pp. 284, 25s. net D. O'CONNOR, July '21",Melville,Lewis,The South Sea Bubble,D. O'CONNOR,25s.,8vo.,"Melville (Lewis)-The South Sea Bubble. 8vo. 8×5, pp. 284, 25s. net D. O'CONNOR, July '21",Lewis Melville,['Melville (Lewis)'],,July '21,net
5104,"Melville (N. J.)-Standard method of testing juvenile mentality. 2nd and enl. ed. Cr. 8vo. 12s. 6d. net ..LIPPINCOTT, Feb. '21",Melville,N. J.,Standard method of testing juvenile mentality,LIPPINCOTT,12s. 6d.,8vo.,"Melville (N. J.)-Standard method of testing juvenile mentality. 2nd and enl. ed. Cr. 8vo. 12s. 6d. net ..LIPPINCOTT, Feb. '21",N. J. Melville,['Melville (N. J.)'],,Feb. '21,net
5108,"Mencken (H. I.)-Prejudices. 1st ser. Cr. 8vo. 7×51, pp. 254, 7s. 6d. net J. CAPE, June '21",Mencken,H. I.,Prejudices,J. CAPE,7s. 6d.,8vo.,"Mencken (H. I.)-Prejudices. Ist ser. Cr. 8vo. 7×51, pp. 254, 7s. 6d. net J. CAPE, June '21",H. I. Mencken,['Mencken (H. I.)'],,June '21,net
5109,"Mencken (H. L.)--Prejudices. 2nd ser. 8vo. 8×51, pp. 254, 7s. 6d. net ..J. CAPE, Sep. '21",Mencken,H. L.,Prejudices,J. CAPE,7s. 6d.,8vo.,"Mencken (H. L.)--Prejudices. 2nd ser. 8vo. 8×51, pp. 254, 7s. 6d. net ..J. CAPE, Sep. '21",H. L. Mencken,['Mencken (H. L.)'],,Sep. '21,net
5113,"Menzies (K.)-Autoerotic phenomena in adoles- cence. Analytical study of the psychology and psychopathology of onanism. Foreword by Dr. Ernest Jones. 2nd ed. Cr. 8vo. 7×5, pp. 100, 5s. net.. ..LEWIS, June '21",Menzies,K.,Autoerotic phenomena in adoles- cence,LEWIS,5s.,8vo.,"Menzies (K.)-Autoerotic phenomena in adoles- cence. Analytical study of the psychology and psychopathology of onanism. Foreword by Dr. Ernest Jones. 2nd ed. Cr. 8vo. 7×5, pp. 100, 5s. net.. ..LEWIS, June '21",K. Menzies,['Menzies (K.)'],,June '21,net
5116,"Mercer (J. E., Rt. Rev.)-Alchemy: its science and romance. Illus. 8vo. 8 × 51, pp. 255, 9s. net S.P.C.K., Oct. '21",Mercer,"J. E., Rt. Rev.",Alchemy: its science and romance,S.P.C.K.,9s.,8vo.,"Mercer (J. E., Rt. Rev.)-Alchemy: its science and romance. Illus. 8vo. 8 × 51, pp. 255, 9s. net S.P.C.K., Oct. '21","J. E., Rt. Rev. Mercer","['Mercer (J. E., Rt. Rev.)']",,Oct. '21,net
5117,"Mercier (Charles Arthur)—A Text-book of insanity and other mental diseases. 8vo. 8 × 54, pp. 368, 8s. 6d. net ..ALLEN & U., Nov. '21",Mercier,Charles Arthur,A Text-book of insanity and other mental diseases,ALLEN & U.,8s. 6d.,8vo.,"Mercier (Charles Arthur)—A Text-book of insanity and other mental diseases. 8vo. 8 × 54, pp. 368, 8s. 6d. net ..ALLEN & U., Nov. '21",Charles Arthur Mercier,['Mercier (Charles Arthur)'],,Nov. '21,net
5120,"Merrel (Concordia)-Love-and Diana. Cr. 8vo. 7×4, pp. 286, 7s. 6d. net SELWYN & B., Nov. '21",Merrel,Concordia,Love-and Diana,SELWYN & B.,7s. 6d.,8vo.,"Merrel (Concordia)-Love-and Diana. Cr. 8vo. 7×4, pp. 286, 7s. 6d. net SELWYN & B., Nov. '21",Concordia Merrel,['Merrel (Concordia)'],,Nov. '21,net
5121,"Merriam (C. E.)-American political ideas. Cr. 8vo. 16s. net ......... .MACMILLAN, Mar. '21",Merriam,C. E.,American political ideas,MACMILLAN,16s.,8vo.,"Merriam (C. E.)-American political ideas. Cr. 8vo. 165. net ......... .MACMILLAN, Mar. '21",C. E. Merriam,['Merriam (C. E.)'],,Mar. '21,net
5124,"Merwin (Samuel)-Hills of Hau: a romantic incident. Illus. by Walt Louderbach. Cr. 8vo. 7×5, pp. 365, 8s. 6d. net HODDER & S., Feb. '21",Merwin,Samuel,Hills of Hau: a romantic incident,HODDER & S.,8s. 6d.,8vo.,"Merwin (Samuel)-Hills of Hau: a romantic incident. Illus. by Walt Louderbach. Cr. 8vo. 7×5, pp. 365, 8s. 6d. net HODDER & S., Feb. '21",Samuel Merwin,['Merwin (Samuel)'],,Feb. '21,net
5125,"Merwin (Samuel)-In red and gold. Cr. 8vo. 7×5, pp. 320, 7s. 6d. net HODDER & S., Aug. '21",Merwin,Samuel,In red and gold,HODDER & S.,7s. 6d.,8vo.,"Merwin (Samuel)-In red and gold. Cr. 8vo. 7×5, pp. 320, 7s. 6d. net HODDER & S., Aug. '21",Samuel Merwin,['Merwin (Samuel)'],,Aug. '21,net
5126,"Merwin (Samuel)-The Passionate pilgrim. Illus. by Stockton Mulford. Cr. 8vo. 7× 5, pp. 403, 8s. 6d. net... ...ALLEN & U., Nov. '21",Merwin,Samuel,The Passionate pilgrim,ALLEN & U.,8s. 6d.,8vo.,"Merwin (Samuel)-The Passionate pilgrim. Illus. by Stockton Mulford. Cr. 8vo. 7× 5, pp. 403, 8s. 6d. net... ...ALLEN & U., Nov. '21",Samuel Merwin,['Merwin (Samuel)'],,Nov. '21,net
5128,"Messervy (George P.)-The Quick-step of an Emperor: Maximilian of Mexico. 8vo. 9×6, pp. 280, 12s. 6d. net.. G. RICHARDS, Nov. '21",Messervy,George P.,The Quick-step of an Emperor: Maximilian of Mexico,G. RICHARDS,12s. 6d.,8vo.,"Messervy (George P.)-The Quick-step of an Emperor: Maximilian of Mexico. 8vo. 9×6, pp. 280, 12s. 6d. net.. G. RICHARDS, Nov. '21",George P. Messervy,['Messervy (George P.)'],,Nov. '21,net
5131,"Metchnikoff (Olga)-Life of Elie Metchnikoff, 1845-1916. Pref. by Sir Ray Lankester. 8vo. 9×5, pp. 320, 21s. net.. CONSTABLE, Sep. '21",Metchnikoff,Olga,Life of Elie Metchnikoff,CONSTABLE,21s.,8vo.,"Metchnikoff (Olga)-Life of Elie Metchnikoff, 1845-1916. Pref. by Sir Ray Lankester. 8vo. 9×5, pp. 320, 21s. net.. CONSTABLE, Sep. '21",Olga Metchnikoff,['Metchnikoff (Olga)'],,Sep. '21,net
5145,"Methley (A. A.)-How the world travels. Illus. by W. H. Holloway. Cr. 8vo. 6×5, pp. 136, 2s. net.... GARDNER, DARTON, Dec. '21",Methley,A. A.,How the world travels,"GARDNER, DARTON",2s.,8vo.,"Methley (A. A.)-How the world travels. Illus. by W. H. Holloway. Cr. 8vo. 6×5, pp. 136, 2s. net.... GARDNER, DARTON, Dec. '21",A. A. Methley,['Methley (A. A.)'],,Dec. '21,net
5146,"Methuen (A.) ed.-An Anthology of modern verse, Intro. by Robert Lynd. Cr. 8vo. 7×4, pp. 300, 7s. 6d. net.. .METHUEN, Oct. '21",Methuen,A.,"An Anthology of modern verse, Intro",METHUEN,7s. 6d.,8vo.,"Methuen (A.) ed.-An Anthology of modern verse, Intro. by Robert Lynd. Cr. 8vo. 7×4, pp. 300, 7s. 6d. net.. .METHUEN, Oct. '21",A. Methuen,['Methuen (A.)'],ed.,Oct. '21,net
5147,"Metternich (Princess Pauline)-The Days that are no more: some reminiscences. 8vo. 9×5, pp. 192, IOS. 6d. net .......E. NASH, Oct. '21",Metternich,Princess Pauline,The Days that are no more: some reminiscences,E. NASH,6d.,8vo.,"Metternich (Princess Pauline)-The Days that are no more: some reminiscences. 8vo. 9×5, pp. 192, IOS. 6d. net .......E. NASH, Oct. '21",Princess Pauline Metternich,['Metternich (Princess Pauline)'],,Oct. '21,net
5148,"Mew (Charlotte)-The Farmer's bride. New ed., with eleven new poems. 8vo. 8 x 6, pp. 60, 4s. net..........POETRY BOOKSHOP, Apr. '21",Mew,Charlotte,The Farmer's bride,POETRY BOOKSHOP,4s.,8vo.,"Mew (Charlotte)-The Farmer's bride. New ed., with eleven new poems. 8vo. 8 x 6, pp. 60, 4s. net..........POETRY BOOKSHOP, Apr. '21",Charlotte Mew,['Mew (Charlotte)'],,Apr. '21,net
5153,"Meyerstein (E. H. W.)-Mysteria mundi. Cr. 8vo. 7× 5, pp. 31, 3s. net....BLACKWELL, May '21",Meyerstein,E. H. W.,Mysteria mundi,BLACKWELL,3s.,8vo.,"Meyerstein (E. H. W.)-Mysteria mundi. Cr. 8vo. 7× 5, pp. 31, 3s. net....BLACKWELL, May '21",E. H. W. Meyerstein,['Meyerstein (E. H. W.)'],,May '21,net
5154,"Meyerstein (F. H. W.)-The Trireme a romance. Cr. 8vo. 7×5, pp. 67, 3s. net BLACKWELL, Jan. '21",Meyerstein,F. H. W.,The Trireme a romance,BLACKWELL,3s.,8vo.,"Meyerstein (F. H. W.)-The Trireme a romance. Cr. 8vo. 7×5, pp. 67, 3s. net BLACKWELL, Jan. '21",F. H. W. Meyerstein,['Meyerstein (F. H. W.)'],,Jan. '21,net
5155,"Meyerstein (E. H. W.)-Wade's boat: poems. Cr. 8vo. pp. 79, bds. 5s. net MURRAY, Aug. '21",Meyerstein,E. H. W.,Wade's boat: poems,MURRAY,5s.,8vo.,"Meyerstein (E. H. W.)-Wade's boat: poems. Cr. 8vo. pp. 79, bds. 5s. net MURRAY, Aug. '21",E. H. W. Meyerstein,['Meyerstein (E. H. W.)'],,Aug. '21,net
5156,"Meynell (Alice)-The Second person singular, and other essays. 8vo. 8 × 54, pp. 140, 6s. net MILFORD, Dec. '21",Meynell,Alice,"The Second person singular, and other essays",MILFORD,6s.,8vo.,"Meynell (Alice)-The Second person singular, and other essays. 8vo. 8 × 54, pp. 140, 6s. net MILFORD, Dec. '21",Alice Meynell,['Meynell (Alice)'],,Dec. '21,net
5157,"Meynell (Viola)-Antonia. Cr. 8vo. 7×5, pp. 283, 8s. 6d. net .SECKER, Sep. '21",Meynell,Viola,Antonia,SECKER,8s. 6d.,8vo.,"Meynell (Viola)-Antonia. Cr. 8vo. 7×5, pp. 283, 8s. 6d. net .SECKER, Sep. '21",Viola Meynell,['Meynell (Viola)'],,Sep. '21,net
5158,"Micklem (Nathaniel)-A First century letter: an exposition of Paul's First Epistle to the Corin- thians. Cr. 8vo. 7 X5, pp. 112, 3s. 6d. net STUDENT CHRISTIAN MOVEMENT, Jan. '21",Micklem,Nathaniel,A First century letter: an exposition of Paul's First Epistle to the Corin- thians,STUDENT CHRISTIAN MOVEMENT,3s. 6d.,8vo.,"Micklem (Nathaniel)-A First century letter: an exposition of Paul's First Epistle to the Corin- thians. Cr. 8vo. 7 X5, pp. 112, 3s. 6d. net STUDENT CHRISTIAN MOVEMENT, Jan. '21",Nathaniel Micklem,['Micklem (Nathaniel)'],,Jan. '21,net
5159,"Micklem (Nathaniel) and Morgan (Herbert)— Christ and Cæsar. Cr. 8vo. 7×5, pp. 251, 6s. 6d. net (Christian revolution ser.) SWARTHMORE PR., Sep. '21",Micklem,Nathaniel,Christ and Cæsar,SWARTHMORE PR.,6s. 6d.,8vo.,"Micklem (Nathaniel) and Morgan (Herbert)— Christ and Cæsar. Cr. 8vo. 7×5, pp. 251, 6s. 6d. net (Christian revolution ser.) SWARTHMORE PR., Sep. '21",Nathaniel Micklem,"['Micklem (Nathaniel)', 'Morgan (Herbert)']",,Sep. '21,net
5166,"Miles (Alexander) see also Thomson (A.) and Miles. Miles (Eustace)-Through the day: how workers can easily increase their health, efficiency and happiness. Cr. 8vo. 71× 4, pp. 222, 3s. 6d. net LONDON & NORWICH PR., Feb. '21",Miles,Alexander,"Through the day: how workers can easily increase their health, efficiency and happiness",LONDON & NORWICH PR.,3s. 6d.,8vo.,"Miles (Alexander) see also Thomson (A.) and Miles. Miles (Eustace)-Through the day: how workers can easily increase their health, efficiency and happiness. Cr. 8vo. 71× 4, pp. 222, 3s. 6d. net LONDON & NORWICH PR., Feb. '21",Alexander Miles,"['Miles (Alexander)', 'Miles (Eustace)']",,Feb. '21,net
5167,"Miles (Lady)--The Red flame: a novel. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HUTCHINSON, Jan. '21",Miles,Lady,The Red flame: a novel,HUTCHINSON,8s. 6d.,8vo.,"Miles (Lady)--The Red flame: a novel. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HUTCHINSON, Jan. '21",Lady Miles,['Miles (Lady)'],,Jan. '21,net
5168,"Miles (Lady)-Red, white and grey. Cr. 8vo. 7×5, pp. 287, 8s. 6d. net HUTCHINSON, Sep. '21",Miles,Lady,"Red, white and grey",HUTCHINSON,8s. 6d.,8vo.,"Miles (Lady)-Red, white and grey. Cr. 8vo. 7×5, pp. 287, 8s. 6d. net HUTCHINSON, Sep. '21",Lady Miles,['Miles (Lady)'],,Sep. '21,net
5169,"Milford Haven (Marquess of)-Naval medals. 4to., 252s. net; Ed. de luxe, 315s. net MURRAY, Sep. '21",Milford Haven,Marquess of,Naval medals,MURRAY,315s.,4to.,"Milford Haven (Marquess of)-Naval medals. 4to., 252s. net; Ed. de luxe, 315s. net MURRAY, Sep. '21",Marquess of Milford Haven,['Milford Haven (Marquess of)'],,Sep. '21,net
5171,"Millar (J. S.)-Ether stream. Cr. 8vo. swd. 2s. 6d. net.. WATTS, May '21",Millar,J. S.,Ether stream,WATTS,2s. 6d.,8vo.,"Millar (J. S.)-Ether stream. Cr. 8vo. swd. 2s. 6d. net.. WATTS, May '21",J. S. Millar,['Millar (J. S.)'],,May '21,net
5174,"Miller (Alice Duer)-The Charm school. Ch. ed. Cr. 8vo. 7 X41, pp. 254, 2s. net HODDER & S., Jan. '21",Miller,Alice Duer,The Charm school,HODDER & S.,2s.,8vo.,"Miller (Alice Duer)-The Charm school. Ch. ed. Cr. 8vo. 7 X41, pp. 254, 2s. net HODDER & S., Jan. '21",Alice Duer Miller,['Miller (Alice Duer)'],,Jan. '21,net
5175,"Miller (E. W.)-The Beginner's History of England to the end of the Great War. Illus. Cr. 8vo. 7 X 41, pp. 279, 2s. 6d. net HARRAP, July '21",Miller,E. W.,The Beginner's History of England to the end of the Great War,HARRAP,2s. 6d.,8vo.,"Miller (E. W.)-The Beginner's History of England to the end of the Great War. Illus. Cr. 8vo. 7 X 41, pp. 279, 2s. 6d. net HARRAP, July '21",E. W. Miller,['Miller (E. W.)'],,July '21,net
5176,"Miller (H. Crichton)-The New psychology and the teacher. Cr. 8vo. 7× 5, pp. 232, 6s. net JARROLDS, Nov. '21",Miller,H. Crichton,The New psychology and the teacher,JARROLDS,6s.,8vo.,"Miller (H. Crichton)-The New psychology and the teacher. Cr. 8vo. 7× 5, pp. 232, 6s. net JARROLDS, Nov. '21",H. Crichton Miller,['Miller (H. Crichton)'],,Nov. '21,net
5177,"Miller (Hugh)-How to make motor transport pay a treatise on mechanical road transport organisation and running costs. Cr. 8vo. 7×5, pp. 124, 2s. 6d. net CARRIERS PUBG. CO., Mar. '21",Miller,Hugh,How to make motor transport pay a treatise on mechanical road transport organisation and running costs,CARRIERS PUBG. CO.,2s. 6d.,8vo.,"Miller (Hugh)-How to make motor transport pay a treatise on mechanical road transport organisation and running costs. Cr. 8vo. 7×5, pp. 124, 2s. 6d. net CARRIERS PUBG. CO., Mar. '21",Hugh Miller,['Miller (Hugh)'],,Mar. '21,net
5178,"Miller (J. R.)-Secrets of a beautiful life. 17th ed. Cr. 8vo. 7X4, pp. 300, 5s. net HODDER & S., Oct. '21",Miller,J. R.,Secrets of a beautiful life,HODDER & S.,5s.,8vo.,"Miller (J. R.)-Secrets of a beautiful life. 17th ed. Cr. 8vo. 7X4, pp. 300, 5s. net HODDER & S., Oct. '21",J. R. Miller,['Miller (J. R.)'],,Oct. '21,net
5179,"Miller (W. Haig)—The Mirage of life. İllus. by Tenniel. Cr. 8vo. 7 × 4, pp. III, 2s. net R.T.S., Nov. '21",Miller,W. Haig,The Mirage of life,R.T.S.,2s.,8vo.,"Miller (W. Haig)—The Mirage of life. İllus. by Tenniel. Cr. 8vo. 7 × 4, pp. III, 2s. net R.T.S., Nov. '21",W. Haig Miller,['Miller (W. Haig)'],,Nov. '21,net
5180,"Miller (Warren H.)-The Black Panther of the Navaho. Cr. 8vo. 7×5, pp. 252, 7s. net APPLETON, Nov. '21",Miller,Warren H.,The Black Panther of the Navaho,APPLETON,7s.,8vo.,"Miller (Warren H.)-The Black Panther of the Navaho. Cr. 8vo. 7×5, pp. 252, 7s. net APPLETON, Nov. '21",Warren H. Miller,['Miller (Warren H.)'],,Nov. '21,net
5181,"Miller (William)-Essays on the Latin Orient. Ryl. 8vo. 9×6, pp. 590, 40s. net CAMB. UNIV. PR., Sep. '21",Miller,William,Essays on the Latin Orient,CAMB. UNIV. PR.,40s.,8vo.,"Miller (William)-Essays on the Latin Orient. Ryl. 8vo. 9×6, pp. 590, 40s. net CAMB. UNIV. PR., Sep. '21",William Miller,['Miller (William)'],,Sep. '21,net
5182,"Miller (William)-The Turkish restoration in Greece, 1718-1797. Cr. 8vo. 7 × 43, pp. 45, swd. 1s. 3d. net (Helps for students of history, No. 38) S.P.C.K., Mar. '21",Miller,William,The Turkish restoration in Greece,S.P.C.K.,1s. 3d.,8vo.,"Miller (William)-The Turkish restoration in Greece, 1718-1797. Cr. 8vo. 7 × 43, pp. 45, swd. Is. 3d. net (Helps for students of history, No. 38) S.P.C.K., Mar. '21",William Miller,['Miller (William)'],,Mar. '21,net
5183,"Milligan (George) see Moulton (J.H.) and Milligan. Millin (Sarah Gertrude-Middle-class. Cr. 8vo. 71×5, pp. 272, 7s. 6d. net .. COLLINS, Oct. '21",Milligan,George,Millin (Sarah Gertrude-Middle-class,COLLINS,7s. 6d.,8vo.,"Milligan (George) see Moulton (J.H.) and Milligan. Millin (Sarah Gertrude-Middle-class. Cr. 8vo. 71×5, pp. 272, 7s. 6d. net .. COLLINS, Oct. '21",George Milligan,['Milligan (George)'],,Oct. '21,net
5184,"Millington (T. S.)-The Latch-key; or, Tco many by half. Cr. 8vo. 7×5, pp. 182, 2s. net (Advance ser.) .R.T.S., June '21",Millington,T. S.,"The Latch-key; or, Tco many by half",R.T.S.,2s.,8vo.,"Millington (T. S.)-The Latch-key; or, Tco many by half. Cr. 8vo. 7×5, pp. 182, 2s. net (Advance ser.) .R.T.S., June '21",T. S. Millington,['Millington (T. S.)'],,June '21,net
5185,"Mills (Arthur)-Ursula Vanet. Cr. 8vo. 7×5, pp. 343, 6s. net......... ....BALE, May '21",Mills,Arthur,Ursula Vanet,BALE,6s.,8vo.,"Mills (Arthur)-Ursula Vanet. Cr. 8vo. 7×5, pp. 343, 6s. net......... ....BALE, May '21",Arthur Mills,['Mills (Arthur)'],,May '21,net
5187,"Mills (Clifford)-Where the rainbow ends. Ch. ed. CI. 8vo. 7×4, pp. 255, 2s. net HODDER, Dec. '21",Mills,Clifford,Where the rainbow ends,HODDER,2s.,8vo.,"Mills (Clifford)-Where the rainbow ends. Ch. ed. CI. 8vo. 7×4, pp. 255, 2s. net HODDER, Dec. '21",Clifford Mills,['Mills (Clifford)'],,Dec. '21,net
5189,"Mills (J. Saxon)-Sir Edward Cook, K.B.E.: a biography. 8vo. 9×54, pp. 312, 16s. net CONSTABLE, Oct. '21",Mills,J. Saxon,"Sir Edward Cook, K.B.E.: a biography",CONSTABLE,16s.,8vo.,"Mills (J. Saxon)-Sir Edward Cook, K.B.E.: a biography. 8vo. 9×54, pp. 312, 16s. net CONSTABLE, Oct. '21",J. Saxon Mills,['Mills (J. Saxon)'],,Oct. '21,net
5191,"Miln (Louise Jordan)-The Heart of a rose. ed. Cr. 8vo. 7 X5, pp. 224, 2s. 6d. net HUTCHINSON, Jan. '21",Miln,Louise Jordan,The Heart of a rose,HUTCHINSON,2s. 6d.,8vo.,"Miln (Louise Jordan)-The Heart of a rose. ed. Cr. 8vo. 7 X5, pp. 224, 2s. 6d. net HUTCHINSON, Jan. '21",Louise Jordan Miln,['Miln (Louise Jordan)'],,Jan. '21,net
5193,"Miln (Louise Jordan)-The Virgin of Stamboul. Cheap ed. Cr. 8vo. 7 × 5, pp. 190, 2s. net ODHAMS PR., Oct. '21",Miln,Louise Jordan,The Virgin of Stamboul,ODHAMS PR.,2s.,8vo.,"Miln (Louise Jordan)-The Virgin of Stamboul. Cheap ed. Cr. 8vo. 7 × 5, pp. 190, 2s. net ODHAMS PR., Oct. '21",Louise Jordan Miln,['Miln (Louise Jordan)'],,Oct. '21,net
5195,"Milne (A. A.)-The Day's play. 8th and ch. ed. Cr. 8vo. 7×5, pp. 306, 4s. 6d. net METHUEN, Mar. '21",Milne,A. A.,The Day's play,METHUEN,4s. 6d.,8vo.,"Milne (A. A.)-The Day's play. 8th and ch. ed. Cr. 8vo. 7×5, pp. 306, 4s. 6d. net METHUEN, Mar. '21",A. A. Milne,['Milne (A. A.)'],,Mar. '21,net
5196,"Milne (A. A.)-The Holiday round. 4th and ch. ed. Cr. 8vo. 7×5, pp. 244, 4s. 6d. net METHUEN, May '21",Milne,A. A.,The Holiday round,METHUEN,4s. 6d.,8vo.,"Milne (A. A.)-The Holiday round. 4th and ch. ed. Cr. 8vo. 7×5, pp. 244, 4s. 6d. net METHUEN, May '21",A. A. Milne,['Milne (A. A.)'],,May '21,net
5199,"Milne (A. Berkeley, Adm. Sir) The Flight of the Goeben and the Breslau :: an episode in naval history. Cr. 8vo. 7×5, pp. 160, 6s. net ..E. NASH, Mar. '21",Milne,"A. Berkeley, Adm. Sir",The Flight of the Goeben and the Breslau :: an episode in naval history,E. NASH,6s.,8vo.,"Milne (A. Berkeley, Adm. Sir) The Flight of the Goeben and the Breslau :: an episode in naval history. Cr. 8vo. 7×5, pp. 160, 6s. net ..E. NASH, Mar. '21","A. Berkeley, Adm. Sir Milne","['Milne (A. Berkeley, Adm. Sir)']",,Mar. '21,net
